"","0","0 | 1","7200","7200 | 1"
"thiG",117.682,182.604,323.204,482.441
"thiS",106.782,92.547,183.626,340.667
"thiF",81.8517,145.576,141.788,392.299
"thiE",98.4413,169.248,213.43,501.46
"thiC",177.466,322.372,347.675,658.31
"rsd",2027.89,1775.69,1355.5,1182.71
"nudC",687.814,752.681,586.65,662.419
"hemE",922.047,904.393,682.545,742.168
"nfi",0.157082,0.648334,0.0836418,0.108291
"yjaG",1517.23,1345.97,1039.19,917.072
"hupA",9701.51,7319.85,5067.89,3480.11
"yjaH",1255.35,964.93,1402.57,1286.74
"zraP",66.2813,110.313,127.693,126.739
"zraS",1.60218,0.589188,0.496824,1.0285
"zraR",293.626,383.454,622.845,790.925
"purD",1.60068,8.5216,0.832305,0.872416
"purH",3136.02,3323.59,715.886,903.532
"yjaA",4.4035,3.39887,0.415703,3.05516
"yjaB",822.144,933.562,999.077,710.299
"metA",467.216,372.487,693.91,703.101
"aceB",636.78,338.162,518.832,262.879
"aceA",244.531,162.232,228.595,265.782
"aceK",3.17352,5.54618,0.373624,3.23411
"arpA",1.86617,0.0743441,1.51298,0.0922226
"iclR",1522.6,2097.57,1364.66,1148.72
"metH",1.76009,4.07638,3.05869,3.71387
"yjbB",210.416,330.721,253.397,242.138
"pepE",106.14,152.024,177.336,201.942
"rluF",13.5494,7.43418,9.01037,2.84631
"yjbD",916.724,981.284,585.426,662.191
"lysC",266.163,456.152,602.266,718.94
"pgi",1216.89,1144.56,712.458,644.693
"yjbE",213.948,136.579,148.493,274.472
"yjbG",1.69879,10.4986,0.867127,0.508423
"yjbH",54.9125,62.1945,90.2001,198.754
"psiE",579.874,603.692,1186.21,1249.68
"xylE",299.239,334.897,754.481,963.31
"malG",545.343,492.385,457.074,500.302
"malF",1052.25,1017.87,880.196,760.04
"malE",2034.03,1623.62,1130.09,805.456
"malK",657.945,651.228,607.552,473.197
"lamB",2935.48,1869.06,1368.24,949.665
"malM",2268.17,1258.99,764.191,584.034
"yjbI",0.257613,2.03568,0.339016,2.21264
"ubiA",1282.48,1243.89,1510.38,1268.29
"plsB",978.246,802.407,774.648,952.995
"dgkA",1528.89,1373.47,1467.91,1171.26
"lexA",6620.17,4926.29,3963.87,2810.64
"dinF",899.075,743.772,489.741,713.993
"yjbJ",1885.47,1790.72,1066.16,1321.44
"yjbL",0.249628,0.118125,0.247595,0.137536
"yjbM",1.70652,0.799395,1.71826,0.856981
"pspG",184.657,244.308,325.966,464.569
"qorA",362.862,474.59,378.644,422.303
"dnaB",1769.15,2003.48,1611.93,1601.53
"alr",531.402,506.441,627.998,756.46
"tyrB",500.53,808.522,622.767,696.112
"aphA",513.289,588.717,486.461,545.628
"yjbQ",1004.29,1017.77,702.171,743.358
"yjbR",435.895,540.713,452.899,519.613
"uvrA",26.1409,3.32849,10.4349,9.79095
"ssb",1885.49,1597.63,1765.88,1287.76
"yjcB",1615.37,1663.61,2865.69,2407.31
"soxS",8284.6,6136.7,1645.59,1668.56
"soxR",1282.72,1346.78,1375.31,1379.47
"ryjA",589.163,667.713,490.835,479.902
"yjcE",330.592,402.079,341.751,530.843
"yjcF",0.207626,1.20926,0.22678,0.117927
"actP",2.31512,4.27032,1.2493,0.922305
"yjcH",199.245,259.152,77.0249,87.4869
"acs",1149.49,1187.9,208.712,196.928
"nrfA",294.944,362.305,273.035,363.119
"nrfB",161.651,193.134,209.492,298.178
"nrfC",74.779,79.4611,96.8712,145.55
"nrfD",90.5054,179.507,113.441,170.628
"nrfE",4.63694,2.29228,2.97266,8.39743
"nrfF",70.6502,116.201,128.59,153.623
"nrfG",5.5628,2.61477,5.49397,2.32955
"gltP",0.789626,1.25056,0.447623,0.462561
"yjcO",975.773,1209.2,1288.7,1119.44
"fdhF",446.626,385.31,482.058,576.2
"mdtP",29.3851,86.7212,89.9231,91.4974
"mdtO",8.22153,0.243028,0.79285,2.25201
"mdtN",66.4914,103.969,121.048,165.856
"yjcS",100.725,171.734,261.568,270.255
"alsK",8.10889,8.16388,5.75367,4.39458
"alsE",4.96661,0.940514,9.90701,7.73124
"alsC",2.13205,0.838219,1.40403,5.95049
"alsA",5.75972,2.8143,0.416312,2.12193
"alsB",1.51469,5.34447,0.827813,0.667503
"alsR",9.41168,1.87164,6.37794,0.753811
"rpiB",32.2969,13.7345,13.1239,5.22964
"phnN",78.7337,104.015,83.211,102.091
"phnM",1.73193,4.06216,9.24366,3.67731
"phnL",2.81732,2.32578,3.8521,2.82436
"phnK",26.5614,38.7843,8.61894,17.6727
"phnJ",27.7771,29.0931,23.9326,20.8321
"phnI",6.54113,5.28986,14.671,9.62401
"phnH",40.801,42.2683,29.7673,29.5176
"phnG",42.7034,69.8757,47.4991,49.3519
"phnF",28.8613,54.3828,44.7983,54.1268
"phnD",73.2448,115.871,61.3749,73.0283
"phnC",0.371102,0.255858,1.52841,1.55246
"yjdN",296.655,311.527,304.577,436.224
"yjdM",3766.83,2844.22,2214.03,1895.16
"rdcA",210.818,218.075,366.541,658.012
"rdcB",132.242,186.255,129.676,233.894
"proP",1420.57,2014.73,2258.2,2461.48
"basS",424.873,364.081,552.675,684.387
"basR",633.715,462.688,623.086,563.43
"eptA",298.157,244.414,362.882,269.126
"adiY",105.406,152.831,149.739,318.673
"adiA",60.4157,73.5756,98.5055,113.393
"melR",163.023,131.654,134.05,141.725
"melA",117.639,158.995,392.974,457.486
"melB",163.488,215.876,333.526,461
"yjdF",177.892,198.138,184.064,228.951
"dcuB",129.962,188.73,230.468,258.026
"dcuR",339.166,249.092,295.512,291.888
"dcuS",680.835,622.029,685.552,658.752
"yjdI",271.747,363.706,257.322,264.647
"yjdJ",407.974,507.329,361.758,325.865
"ghoS",97.4852,98.2173,162.637,180.8
"lysU",1574.6,1283.36,1281.56,1190.54
"dtpC",82.8534,160.811,123.714,209.999
"cadA",102.093,171.744,285.276,359.634
"cadB",73.4299,128.912,351.894,497.098
"cadC",291.079,296.291,427.652,436.386
"yjdC",813.641,794.381,560.157,497.779
"dsbD",805.105,733.588,391.523,489.263
"cutA",1620.8,1435.94,724.885,696.328
"dcuA",2736.51,1825.18,1192.06,1272.97
"aspA",2956.53,2146.34,1136.77,921.38
"fxsA",4255.77,3937.33,2304.1,1081.84
"yjeH",258.643,293.794,399.369,366.387
"groS",10204.1,7883.7,3614.03,1919.96
"groL",8649,6414.16,3105.06,1916.75
"yjeI",2448.58,2186.34,1885.12,1520.63
"yjeJ",675.502,718.844,1173.34,1191.29
"epmB",536.979,602.466,598.688,798.297
"efp",3947.31,3385.78,2813.68,2318.86
"ecnA",1006.79,748.538,1030.71,960.467
"ecnB",979.016,1151.67,877.504,935.311
"gdx",555.787,554.257,443.318,668.199
"blc",126.367,248.423,225.182,345.23
"ampC",11.2867,5.03051,0.293369,0.116911
"frdD",374.629,281.458,415.894,408.799
"frdC",94.6217,173.175,151.802,207.405
"frdB",257.151,285.486,281.075,334.414
"frdA",506.512,427.147,638.056,590.481
"epmA",683.461,770.768,757.733,1083.11
"yjeM",204.759,232.131,643.893,1076.36
"yjeN",5.63071,1.67424,2.10957,0.389119
"yjeO",1.62867,0.676306,6.50581,0.820591
"mscM",19.356,2.44076,7.81096,9.92798
"psd",2511.15,2279.47,1541.61,1322.73
"rsgA",2631.08,2784.91,2708.96,2089.47
"queG",21.5665,11.9797,21.9196,24.1045
"nnr",1071.62,1273.98,1156.81,1315.01
"tsaE",1083.02,1120.22,1125.37,1222.93
"amiB",478.47,562.717,786.749,1031.69
"mutL",0.286172,0.677997,0.575941,0.443816
"miaA",8064.39,5041.16,3786.36,2431.79
"hfq",6981.12,5595.23,3846.32,2592.17
"hflX",5583.93,4548.36,2950.07,2294.11
"hflK",6235.19,5696.21,3244.94,2759.56
"hflC",3961.57,3846.67,3216.15,2583.45
"yjeT",493.332,514.667,538.651,655.823
"purA",2268.52,2741.09,2621.49,2523.26
"nsrR",4420.04,3699.16,2217.24,2020.33
"rnr",4070.07,3209.52,2070.41,2302.22
"rlmB",1029.87,928.415,753.3,1249.94
"yjfI",253.575,253.738,490.758,447.17
"yjfJ",152.173,183.028,537.912,677.855
"yjfK",124.344,146.851,327.675,344.302
"aidB",134.983,210.227,266.902,454.694
"yjfN",2205.5,986.385,1107.58,586.825
"yjfP",165.149,165.693,347.68,436.996
"ulaR",1335.8,1288.22,1391.59,1106.4
"ulaG",140.264,190.115,150.534,170.606
"ulaB",80.943,192.071,92.4515,101.142
"ulaC",68.5515,90.505,55.056,71.2263
"ulaD",203.891,298.45,272.504,305.329
"ulaE",165.4,277.166,231.355,319.67
"ulaF",207.583,192.517,282.412,345.443
"yjfY",147.722,158.844,170.406,172.456
"rpsF",8462.1,6246.65,3850.19,2892.53
"priB",7298.38,6049.1,3495.04,2801.45
"rpsR",7261.29,5930.43,3283.73,2652.28
"rplI",4498.55,4365.96,2816.59,2421.9
"yjfZ",254.135,360.343,444.702,611.566
"ytfA",311.455,350.019,800.934,1001.07
"ytfB",1963.4,1554.64,1414.03,1192.97
"cycA",2395.46,1945.29,1820.48,1710.29
"ytfE",1600.43,1365.3,2962.51,1398.18
"ytfF",242.86,195.507,274.394,246.513
"qorB",95.9559,181.207,203.315,204.397
"ytfH",785.172,700.366,1217.15,1067.56
"cpdB",522.054,852.255,572.268,698.261
"cysQ",1058.58,919.713,1042.67,794.182
"ytfI",204.147,204.697,280.314,312.773
"ytfJ",1809.65,1465.77,1399.74,1034.76
"ytfK",4102,3242.91,2523.05,1422.26
"paeA",552.562,635.029,694.713,886.045
"msrA",956.759,928.99,754.478,684.678
"tamA",707.426,908.444,962.299,1116.84
"tamB",22.5635,27.9336,19.3027,10.757
"ytfP",2452.28,2276.61,1812.41,1715.26
"chpS",676.899,866.675,839.969,819.217
"chpB",842.441,761.089,1089.36,945.37
"ppa",2738.92,2814.68,1667.58,1228.28
"ytfQ",296.111,353.595,271.748,466.691
"ytfT",1.53312,1.64193,3.67561,5.16577
"yjfF",8.41155,13.8952,6.46344,1.18912
"fbp",3098.37,2366.23,2277.48,1877.71
"mpl",1274.42,1321.73,1324.17,1220.51
"yjgA",1653.15,2124.04,1735.73,1431.89
"tldE",952.4,1075.26,692.929,823.655
"cybC",1243.72,1286.98,757.815,529.58
"nrdG",204.172,276.13,269.174,276.264
"nrdD",464.186,375.462,558.893,478.86
"treC",744.344,501.49,1075.01,659.904
"treB",766.388,696.591,952.113,679.241
"treR",803.805,652.79,716.455,717.918
"mgtA",1250.82,2746.33,1007.24,1110.33
"ridA",4795.79,4060.94,1950.44,1404.62
"pyrI",1843.91,1163.38,192.44,228.896
"pyrB",2918.2,1802.8,155.843,242.563
"pyrL",3237.97,2293.29,957.669,939.172
"yjgH",553.724,529.137,510.305,709.397
"bdcA",833.952,665.131,904.726,1138.58
"bdcR",330.909,367.258,469.112,606.891
"tabA",262.384,314.292,325.575,428.409
"yjgL",2.82713,3.49138,0.449655,4.00159
"argI",128.761,143.45,110.63,168.754
"rraB",3924.08,3205.55,2139.77,1584.31
"yjgM",0.416379,0.223906,0.245551,0.0726392
"yjgN",119.335,152.783,250.368,342.479
"valS",2331.47,2176.68,2024.52,1974.45
"holC",3421.83,3320.33,2323.02,1747.96
"pepA",2834.93,2721.19,2033.5,1786.93
"lptF",2467.61,2343.83,2605.02,2438.31
"lptG",780.581,988.231,1190.62,1409.55
"yjgR",266.619,288.658,235.727,351.901
"idnR",4.4608,1.77166,4.62747,1.26951
"idnT",3.95802,5.45138,8.81578,0.837666
"idnO",2.33874,0.26195,0.147176,0.320113
"idnD",15.5149,6.49331,1.97638,1.60664
"idnK",5.6973,4.14959,1.06909,0.407123
"ahr",18.5298,9.78947,12.0197,13.3321
"intB",4.32268,0.534239,0.595551,0.309854
"yjgZ",1.32069,1.04018,5.74018,0.540765
"nanX",0.478942,0.243988,0.484383,0.219432
"nanY",1.11425,1.41049,1.23422,0.501056
"yjhD",0.364471,0.574621,2.68797,0.494378
"yjhE",0.0952337,0.315641,1.06419,0.121788
"yjhV",2.35082,1.04581,1.37342,5.00024
"fecE",3.96752,3.64533,9.61514,1.87843
"fecD",0.620509,5.77639,0.471237,0.256088
"fecC",0.473094,1.50408,0.895348,1.89743
"fecB",2.04797,1.62611,0.900782,0.780757
"fecA",33.5584,17.7964,18.4202,3.54039
"fecR",17.9216,16.1572,2.07711,6.166
"fecI",14.7377,7.06268,10.8039,6.65696
"insA7",1964.07,1544.34,1650.75,1277.93
"yjhU",0.344895,0.233314,0.211145,0.159991
"yjhF",1.28643,0.25272,3.81997,1.79965
"yjhG",0.307703,0.249236,0.20807,0.253581
"yjhH",1.71846,1.20286,6.53998,0.4457
"yjhI",4.48342,7.82904,2.00351,3.2528
"sgcR",3.30357,4.63485,5.07656,4.38722
"sgcE",1.22324,0.658478,6.34434,2.14878
"sgcA",9.78035,7.75279,5.53457,1.90491
"sgcQ",22.7961,7.59886,13.9441,6.3042
"sgcC",5.3996,4.69012,0.363016,0.317719
"sgcX",19.147,2.97525,7.57563,1.26011
"yjhP",9.90948,1.2088,2.48091,2.43497
"yjhQ",17.1754,10.0097,5.25236,6.98766
"yjhR",1.31544,3.43882,0.706985,0.138056
"nanS",184.17,176.802,378.793,544.748
"nanM",449.129,520.24,886.021,950.602
"nanC",122.115,193.475,337.656,295.622
"fimB",2663.42,2408.14,2308.3,1858.21
"fimE",633.894,609.377,953.482,959.742
"fimA",125.844,169.599,305.982,622.921
"fimC",167.49,215.802,429.157,568.538
"fimD",535.496,536.885,1410.63,1410.29
"fimF",246.274,190.133,719.322,906.639
"fimG",205.209,196.575,674.873,790.206
"fimH",136.801,162.005,394.911,507.43
"gntP",708.346,522.965,507.208,430.857
"uxuA",4162.83,3463.05,2673.24,1900.2
"uxuB",2226.73,1672.61,1487.59,1471.05
"uxuR",2139.43,1842.56,2377.75,1880.05
"yjiC",0.515428,0.135726,0.391597,0.205825
"iraD",83.6079,93.8689,141.777,268.55
"iadA",260.787,336.385,324.917,321.406
"yjiG",150.645,167.938,255.323,279.577
"yjiH",57.2517,102.122,122.895,148.287
"kptA",195.825,136.032,389.574,371.613
"yjiJ",8.90749,2.63597,2.87508,2.22692
"yjiK",0.500346,0.654024,0.356456,0.201332
"yjiL",59.557,86.1622,297.977,598.484
"yjiM",5.39693,6.76754,2.5467,3.84986
"yjiN",155.046,196.406,186.222,280.107
"mdtM",1.46764,0.718931,0.37243,0.426906
"yjiR",144.52,213.384,277.417,288.534
"yjiS",12.5635,0.673833,4.73592,3.5135
"yjiT",0.707304,1.57643,0.628923,0.145112
"mcrC",9.28681,3.25506,3.14773,0.379247
"mcrB",7.48971,4.06018,4.754,1.24982
"symE",0.684665,2.64787,6.86317,5.21556
"hsdS",4.28771,3.9395,1.09315,0.459109
"hsdM",8.61117,10.5181,7.50966,10.4424
"hsdR",22.1539,11.1535,8.10113,1.87162
"mrr",6.17555,9.12768,4.43982,3.76512
"yjiA",306.502,291.231,190.356,144.438
"yjiX",1017.96,1240.78,783.218,769.857
"btsT",339.304,261.613,542.96,608.982
"tsr",368.123,381.17,669.081,762.822
"lgoT",203.206,179.73,416.555,459.057
"lgoR",304.727,243.677,165.274,182.267
"lgoD",61.6174,107.446,193.511,258.49
"opgB",732.521,670.688,621.497,1057.6
"yjjA",617.445,658.449,637.789,885.941
"dnaC",836.609,758.151,931.649,1105.12
"dnaT",932.908,955.758,1009.14,1156.97
"yjjB",82.1968,73.3875,92.6546,114.372
"yjjP",265.405,312.04,449.79,542.903
"yjjQ",147.167,135.455,440.001,653.142
"bglJ",191.417,295.323,517.875,768.182
"fhuF",4.99287,6.14213,5.29517,1.77773
"rsmC",1443.75,1225.85,1277.79,994.773
"holD",1506.87,1735.39,1833.85,1467.98
"rimI",2057.16,1966.34,2174.78,1850.82
"yjjG",542.802,505.402,788.736,817.569
"prfC",1763.66,2090.71,1343.81,1506.9
"osmY",1894.46,2534.84,1030.73,1426.28
"yjjU",351.309,468.17,458.508,580.23
"yjjV",470.218,527.254,743.438,923.098
"yjjW",183.434,274.801,256.385,245.963
"yjjI",93.909,113.259,131.505,176.83
"deoC",927.021,1319.08,924.135,991.705
"deoA",575.512,727.695,467.942,531.51
"deoB",2912.88,3048.12,2513.18,1921.03
"deoD",2019.98,1607.17,1236.88,1129.71
"yjjJ",0.18128,0.147811,0.484949,0.126971
"lplA",649.881,550.518,474.509,451.434
"ytjB",851.758,800.169,921.642,754.978
"serB",1748.26,1730.22,1658.79,1479.27
"radA",593.913,927.295,709.66,862.679
"nadR",451.239,435.093,407.199,530.195
"ettA",1710.34,1670.71,1100.98,1114.76
"slt",1390.41,1319.26,1207.35,1026.93
"trpR",1009.37,1054.76,830.71,942.866
"yjjX",713.468,1016.26,830.246,1089.84
"ytjC",790.482,812.675,941.831,928.021
"rob",4504.14,3668.79,2613.69,2156.94
"creA",1537.24,1532.91,1577.73,1527.7
"creB",629.895,740.655,845.221,1182.35
"creC",258.552,372.514,442.037,705.795
"creD",143.967,204.748,302.505,615.527
"arcA",3840.41,2594.69,2450.58,2052.5
"yjjY",209.297,145.272,376.68,204.984
"yjtD",805.981,1002.28,625.621,600.95
