"","0","0 | 1","36000","36000 | 1","126000","126000 | 1"
"bamC",1948.048,1891.39415,2251.9017,1940.51635,2074.34985,1961.0753
"dapA",15880.09505,16335.86175,18221.8503,18250.4462,27643.50115,22937.8616
"gcvR",1371.9004,2083.7974,1029.9082,1697.57065,4617.36575,4245.89985
"bcp",1280.6077,2273.2662,639.32775,1214.0339,2727.28325,3445.6869
"hyfA",56.01775,56.497,50.28085,55.3812,48.9643,47.9009
"hyfB",62.68395,68.05615,64.18605,68.12255,57.60885,50.174
"hyfC",50.7267,49.4618,46.32135,50.1948,49.3971,44.67805
"hyfD",114.54315,119.56455,73.21595,116.17405,60.94095,57.76945
"hyfE",96.1358,101.49985,62.54855,80.9026,54.8881,59.8986
"hyfF",99.1074,72.46295,63.97175,79.69555,55.5986,60.38545
"hyfG",87.04315,89.0262,87.32555,81.14345,101.825,85.81905
"hyfH",56.80365,55.4228,61.2171,54.1353,68.1651,59.14485
"hyfI",50.78825,51.07665,52.56245,52.5595,55.5111,53.15645
"hyfJ",66.278,61.66395,61.7858,62.60205,75.96585,60.89245
"hyfR",83.14,75.22505,70.17445,78.0696,58.66555,60.70495
"focB",73.6715,66.3508,72.6262,64.80055,60.91545,58.90365
"yfgO",1481.2369,1160.8569,1173.61355,991.4303,630.9735,767.08555
"bepA",720.55055,808.4909,871.2176,802.142,1629.86445,1643.0405
"yfgD",128.7511,132.6841,108.00175,101.5035,161.46885,143.3739
"hda",259.0451,276.2516,182.9474,179.21125,236.22065,213.5086
"uraA",2152.1677,1460.08785,457.65535,335.94615,133.4775,123.4685
"upp",876.7502,918.7647,192.5721,141.9274,210.50675,220.40155
"purM",1398.85695,1301.75215,725.66215,781.2912,764.01845,796.2391
"purN",544.06225,458.4911,300.7045,232.59735,458.84455,321.93375
"ppk",534.55035,545.545,683.30115,549.33445,1223.3667,1053.9605
"ppx",335.9701,285.8672,204.825,149.41555,614.22485,511.76915
"pdeF",85.7682,85.1086,82.5408,101.6695,57.42855,62.6277
"yfgG",419.5639,449.1228,339.12285,467.98755,464.3544,371.05545
"yfgH",63.38365,60.0433,60.5188,57.734,44.1843,44.1952
"yfgI",303.31645,274.8021,435.80225,483.5558,151.1079,136.58685
"guaA",6970.6411,7050.70275,3015.31515,2846.16845,2847.11955,3013.42595
"guaB",10066.0553,9425.87095,5816.6917,6081.1524,5229.7041,5187.19005
"xseA",405.51375,492.1316,320.34235,274.7954,380.0228,383.8702
"yfgJ",75.9542,80.42955,89.75625,81.7778,78.236,79.2668
"der",3376.83695,2948.50215,2785.6536,2215.2479,1912.3095,1985.72555
"bamB",5340.93195,4993.1528,3680.34815,3328.6049,3171.0666,3055.89985
"yfgM",6703.9483,5456.04725,4855.8339,3818.98385,5619.95885,4603.95625
"hisS",5637.8442,5001.8461,3340.2781,2930.8916,4671.64235,4087.27415
"ispG",1025.48225,1048.96075,503.41965,398.6281,1225.84345,1006.5813
"rodZ",1527.40505,1616.5763,1598.22355,1417.50405,1567.32615,1507.9299
"rlmN",1651.6477,1729.1572,692.75845,614.26955,676.8811,712.157
"ndk",13632.66555,13903.7632,3151.7691,3380.1023,6066.7225,5405.49025
"pbpC",75.0928,73.6505,77.64715,62.97345,89.6063,80.69895
"yfhM",133.1155,123.93765,100.09585,75.7962,162.99885,117.03115
"sseA",1208.2477,1035.8203,742.301,571.20315,1769.6187,1621.318
"sseB",1155.24635,840.15625,878.44995,602.57715,1197.19885,1025.0535
"pepB",5474.0405,4314.2735,3836.7878,3166.21835,4800.48395,4357.2329
"iscX",9871.4239,8622.8695,7318.715,6723.7364,8457.4396,8111.73685
"fdx",10991.85635,9499.25595,7998.1781,8113.08,9066.1946,9339.3771
"hscA",3924.8696,3608.0631,3433.56715,2880.80745,2842.407,3200.46235
"hscB",4057.7006,4183.46035,5439.2343,5227.5635,3759.86735,3809.29435
"iscA",22017.2304,21114.2159,31437.3814,32729.6347,29555.4363,29128.5602
"iscU",10316.0714,9798.94705,16231.0967,16723.25425,12850.01545,13521.7966
"iscS",9152.62555,8897.2052,16580.99275,14530.6993,11629.752,11912.21085
"iscR",4362.67215,4116.00175,10625.14055,10052.2582,6092.2962,6656.3273
"trmJ",497.73815,520.43385,1327.9581,991.17485,318.45305,430.4084
"suhB",1144.8117,1026.00705,350.89645,368.923,190.88925,291.6213
"yfhR",245.5389,241.3284,328.46575,311.7202,109.6602,140.04385
"csiE",253.2634,206.9945,235.50085,170.84725,741.9953,651.9779
"hcaT",650.3386,472.47145,525.9968,331.15275,265.15095,285.8763
"hcaR",537.1385,525.04215,2940.67435,1858.7434,1856.19225,1936.8725
"hcaE",81.3123,76.35505,112.57075,77.5879,114.7298,94.6184
"hcaF",76.8483,77.1635,84.82925,68.64885,90.202,83.5164
"hcaC",58.5057,55.9404,56.48075,52.15355,66.56125,59.6877
"hcaB",47.70845,48.76325,51.91235,46.418,57.4481,54.50605
"hcaD",71.05565,62.4008,67.561,61.64935,90.56135,74.5064
"yphA",70.3583,75.29725,73.18775,81.9295,298.64825,291.0042
"yphB",86.5518,89.56395,85.19975,84.8713,105.28275,95.58915
"yphC",92.25955,94.97745,101.5504,95.5966,126.2184,108.74
"yphD",93.45375,75.80655,76.08165,80.3507,67.40805,72.60115
"yphE",83.7826,86.8849,111.1382,95.7641,82.62575,77.72055
"yphF",104.7262,111.29515,117.7179,134.3074,83.81625,78.38805
"yphG",61.90285,54.36985,64.79115,55.3179,60.317,56.1854
"yphH",115.663,116.7782,128.74105,116.28795,166.5297,128.35215
"glyA",4659.8255,4906.5923,3309.81225,2877.62035,5216.6733,4986.6597
"hmp",254.9568,231.16085,253.81265,124.78365,288.9204,231.48295
"glnB",183.9746,188.13715,116.4509,96.1303,277.23165,312.4398
"glrR",236.68245,249.0125,166.82405,126.9892,400.6199,309.65685
"qseG",261.45205,281.9955,332.6743,266.89085,364.6091,340.61255
"glrK",196.39985,172.32755,200.03275,175.51845,252.24035,193.4835
"purL",543.9838,661.80935,559.84465,539.90035,372.4405,366.0897
"mltF",83.4524,70.66585,73.40095,68.8757,54.8455,58.2515
"tadA",486.3616,497.26365,452.2849,303.5961,204.6589,235.52035
"pgpC",313.80805,317.0367,982.1743,740.18335,643.7229,710.745
"yfhH",379.00005,371.6909,460.5601,302.763,698.4577,566.1948
"yfhL",1545.13175,1602.4298,1304.31655,1494.4562,933.1707,964.2016
"acpS",293.37695,383.70325,161.2424,131.0256,541.4397,525.44525
"pdxJ",974.61415,1147.93485,451.885,442.4839,1313.36505,1078.86525
"recO",704.45315,616.0477,379.5757,249.80745,717.45625,532.7747
"era",1798.14005,1749.0985,886.61055,667.61135,1107.68775,960.5414
"rnc",1469.4441,1425.2126,670.82605,571.08955,728.614,759.9567
"lepB",2482.8998,1835.1308,1665.11925,1128.84605,1787.839,1433.8051
"lepA",6295.81675,5452.70985,3593.569,3109.35305,2661.30245,2387.3119
"rseC",1942.3209,1769.6409,3728.2895,3896.90075,2241.2051,2687.50545
"rseB",469.22675,480.0921,1880.33775,1689.229,924.56215,1022.12115
"rseA",2801.8223,4051.97485,18035.4076,20674.50345,5101.12545,6444.16885
"rpoE",3998.01175,5167.6601,27177.96715,29684.65805,6073.15905,8288.03015
"nadB",195.90815,206.51245,381.84275,372.569,212.1302,195.04965
"yfiC",1047.9335,934.4024,1043.42015,1037.5675,503.23325,531.82515
"srmB",1896.17975,1840.9784,1027.93305,861.40335,770.6389,798.1663
"yfiE",317.62875,342.55165,536.7915,465.24505,343.3314,256.86115
"eamB",280.68395,218.7493,653.11695,584.91335,143.9196,121.96665
"grcA",145.52845,204.99215,150.2367,154.2841,68.9749,89.33605
"ung",678.216,892.11915,1180.45205,1205.95495,859.40385,946.01165
"yfiF",1543.4083,2092.8064,1343.1069,1226.3731,695.48545,818.2463
"trxC",315.55965,353.67485,907.74275,801.6005,244.07695,271.312
"tapT",320.1122,336.4278,738.3366,552.9564,197.134,208.13795
"patZ",209.14145,190.40805,629.5483,406.5876,324.83845,365.9926
"pssA",2599.0978,3069.59375,2537.42185,3005.7491,2956.98155,3378.66505
"yfiM",4471.8479,6551.40255,19412.3927,24666.8385,2480.38555,7258.88675
"kgtP",27528.8568,30110.48255,58323.62625,59927.31015,22620.9051,35030.6035
"clpB",1684.71055,2053.9303,5665.81635,5202.9667,6217.7648,5035.61055
"yfiH",1303.9159,1183.6576,969.24765,699.384,762.12125,610.15665
"rluD",1316.8255,1045.9275,972.816,636.47945,895.2955,695.0836
"bamD",6232.12455,5606.64735,7032.7048,5587.7593,7154.7899,5764.40795
"raiA",1539.8213,1609.8603,7050.7171,4684.1829,21008.84275,16320.0529
"pheL",36.1035,39.6717,43.3165,44.5378,55.0259,52.4352
"pheA",2026.76115,2493.6133,2635.81635,2662.96555,2154.68845,2828.00285
"tyrA",2393.12885,2701.7651,15456.20685,14011.288,1949.64275,3109.7384
"aroF",5118.3517,6367.27225,31338.7146,29180.01845,4831.30785,7548.5988
"yfiL",134.18875,125.0145,491.13905,370.702,118.05865,112.3331
"yfiR",1996.1976,2345.5839,7465.94045,6347.84515,825.25105,1079.71345
"dgcN",430.12265,462.21325,959.70595,905.45845,284.2925,372.9368
"yfiB",505.7889,606.9813,716.83545,598.6697,284.32085,359.71905
"rplS",3959.79715,3590.6005,3319.88225,2894.0768,868.1893,1034.7687
"trmD",40125.8711,42906.72925,39568.52315,42743.80085,27788.5192,33037.15215
"rimM",59565.99225,59517.00525,61279.4338,59801.74605,58662.65215,61817.48395
"rpsP",24782.5024,27794.09545,22594.4984,24510.6927,13137.6025,15491.47445
"ffh",5862.78675,5968.53225,7945.6861,6708.47065,3431.2616,3658.30815
"ypjD",331.0957,330.9232,171.52605,139.37595,298.21955,268.8852
"grpE",3962.5554,4060.47805,4518.8784,5372.0871,7103.6785,4625.2304
"nadK",381.2867,425.3742,760.90195,691.2651,853.01535,749.33225
"recN",878.1515,1262.8292,7013.06435,6941.04665,1164.684,2159.4223
"bamE",318.29495,396.9129,448.947,367.22865,363.49325,333.94355
"yfjF",374.1174,462.3882,539.3517,376.6731,340.90065,348.4117
"ratA",409.22875,497.8344,573.8487,553.0154,400.90645,426.79235
"smpB",1944.31065,3267.12585,2545.6967,3227.82875,2304.1798,2850.90615
"intA",638.8012,810.18795,1395.2471,1490.00745,1462.62565,1114.0286
"yfjH",140.94555,144.35165,359.55625,491.7978,181.03695,243.79465
"alpA",151.27305,123.8323,170.6379,199.7713,114.83775,135.3497
"yfjI",92.84965,91.1475,117.0657,137.0769,102.03075,100.13335
"yfjJ",48.15205,51.59065,67.60005,64.8759,49.9992,52.9744
"abpB",82.747,84.2231,97.16425,80.22595,193.69755,143.50005
"abpA",539.1372,613.87005,468.09435,434.0484,781.29625,662.0943
"yfjM",1019.2772,833.76325,1124.45655,1519.56525,485.0447,517.296
"rnlA",1488.15195,1927.3822,787.6606,916.18785,1145.415,990.9261
"rnlB",233.6069,266.2211,699.29895,633.54815,457.8086,346.0084
"yfjP",75.5041,74.2818,73.90005,67.36025,89.8826,83.76845
"yfjQ",60.0945,61.01,62.45505,59.12875,67.4494,59.36255
"yfjR",48.52035,47.2029,48.71685,47.1997,53.1534,45.424
"ypjK",85.8639,62.8489,105.29605,64.004,88.36575,75.40705
"yfjS",76.5401,81.7509,91.34475,85.24605,80.27975,75.5631
"yfjT",219.20135,180.899,127.9208,213.15485,116.12935,107.82075
"yfjU",320.4757,219.12095,169.2618,222.3277,192.1464,215.3284
"yfjV",62.9791,58.964,67.3383,60.5346,64.04115,64.6789
"yfjW",66.5287,63.6119,60.2563,63.27465,80.0413,65.2576
"yfjX",313.0421,231.0014,257.3867,309.96025,160.5061,151.7904
"yfjY",298.72855,156.3057,218.11865,144.74075,175.13975,146.48695
"yfjZ",60.7977,57.42995,57.62975,59.054,61.86425,56.686
"ypjF",49.87725,48.5102,45.5271,50.39715,59.5219,50.5321
"ypjA",151.9117,131.64855,136.947,170.88525,358.9809,228.52035
"pinH",75.7973,80.6913,115.00385,117.62705,62.60255,65.9887
"ypjC",50.9509,54.4569,66.63345,67.33965,49.3081,51.18475
"glaH",66.8254,62.3006,63.4688,57.70925,431.2391,299.9618
"lhgD",79.7487,61.5392,88.2047,65.994,558.472,365.4683
"gabD",60.17555,55.1566,57.4837,53.94705,306.6926,162.49695
"gabT",56.9241,49.76915,52.7723,50.4816,142.06825,83.86095
"gabP",69.7655,67.7687,95.1419,84.6108,162.66835,109.11035
"glaR",94.42185,90.3272,204.65965,172.9136,206.9419,199.43385
"kbp",205.4911,234.4169,1460.45255,1778.223,3186.4251,2743.20175
"yqaE",227.6844,176.0121,815.57975,667.90425,1544.59415,1124.38775
"ygaV",69.2189,62.5503,291.375,193.03785,79.37395,86.53725
"ygaP",730.25845,1021.8768,6356.1261,5908.6047,915.04455,1245.58325
"stpA",1136.9714,1910.3434,5903.65865,7940.0813,1148.8803,1876.85335
"alaE",50.92655,54.1763,78.44675,97.10425,76.5094,98.91565
"ygaC",93.11995,109.25585,647.7079,579.00105,782.24605,509.51055
"ygaM",72.4268,74.7539,371.2607,254.3007,979.8548,803.8829
"nrdH",373.64095,473.90245,5893.2529,4684.87845,14609.8663,8375.0082
"nrdI",176.78835,219.5647,3352.57445,2072.30215,10776.7445,5171.54335
"nrdE",80.37755,81.9762,1031.4989,702.2387,5137.58825,2304.97825
"nrdF",87.8462,97.3159,843.3106,659.90975,6665.25885,2634.15355
"proV",9161.7356,14123.6545,48534.9011,47068.764,18020.74015,24020.13075
"proW",4552.2677,8860.6565,49438.74035,46855.44225,26530.7775,34260.8242
"proX",1731.42395,3205.8278,43398.31485,44209.56815,26163.71805,32648.1335
"ygaY",555.14445,595.93145,7542.36595,8881.635,1180.5215,2548.2034
"ygaZ",2537.1793,2532.53415,6123.57365,6328.96,4125.99565,4977.0481
"ygaH",377.22745,391.05815,747.8079,763.2251,656.70025,842.1488
"mprA",1754.44255,2021.94155,888.93575,1161.7903,2262.25785,2438.8319
"emrA",802.87135,1055.021,606.76115,587.06815,681.2536,764.59185
"emrB",811.86795,881.73935,750.57315,663.45125,552.07925,637.1909
"luxS",888.67145,961.86665,547.72555,399.82265,1152.28245,1088.76045
"gshA",6860.37945,7561.98615,4978.87665,5071.50835,7112.7188,5976.61095
"yqaA",4804.98675,4635.8998,3450.7386,3646.07995,3131.9995,3315.66825
"yqaB",2127.31,2134.15685,1787.43995,1764.25885,952.0608,1060.8976
"csrA",4755.42435,5079.14385,3852.4766,5819.13515,4271.58145,7080.44425
"alaS",15220.77785,18880.3396,11231.0827,12688.12595,13337.39785,13980.17415
"recX",271.43485,372.1791,1300.524,951.188,488.11025,946.093
"recA",4688.3185,6021.199,14034.79015,12547.03575,4700.61385,5530.24205
"pncC",398.23335,381.01125,279.8122,209.87895,693.2958,523.9024
"mltB",423.6998,392.65155,295.17685,259.165,449.3249,369.50935
"srlA",831.77615,1220.27125,569.45705,640.7216,10114.30565,10243.06635
"srlE",2523.18125,3068.32615,1842.4563,1967.5961,32704.92475,26772.9747
"srlB",191.79095,177.5561,111.77905,74.7874,5112.52655,2925.02565
"srlD",683.16965,869.8639,339.67435,447.20465,9636.21415,8251.73895
"gutM",267.50635,282.84315,202.69545,252.9461,3301.89195,2974.9195
"srlR",1627.64645,1692.3517,1070.0451,1251.05255,5143.48815,4641.41745
"gutQ",233.90615,239.61815,178.7031,157.63285,474.45375,368.20355
"norR",179.9212,184.8098,933.21985,698.9421,209.3355,279.4257
"norV",88.56615,88.8689,131.5133,156.1606,99.16085,91.01135
"norW",64.17815,62.6293,66.2882,67.41935,67.5093,60.1066
"hypF",59.49765,60.77905,59.0613,59.5728,55.7747,57.22855
"hydN",718.18665,791.67115,402.1929,429.75655,227.28235,229.19485
"ascG",2937.54525,3115.93645,1895.9771,1682.2198,3717.69505,3298.37775
"ascF",62.5184,63.4124,93.27845,70.66045,77.5355,68.53795
"ascB",108.5613,114.56905,138.5007,186.17455,274.4414,201.6331
"hycI",108.91705,82.63015,93.4239,92.3707,91.40165,95.06165
"hycH",63.39725,60.37725,58.44535,61.0844,73.3283,67.42145
"hycG",47.80985,49.4288,49.434,47.7169,55.6476,51.6789
"hycF",65.936,56.78565,59.28795,54.9391,58.7982,54.8794
"hycE",52.0979,50.2987,50.5969,48.2114,50.9528,50.13385
"hycD",111.66835,83.95905,75.2441,81.9889,79.0314,76.36605
"hycC",57.9805,59.225,56.22035,60.90665,58.17685,52.5411
"hycB",51.50255,50.09025,50.6516,45.5903,52.56475,49.26425
"hycA",77.9724,78.7193,66.76505,88.61465,61.57185,61.2653
"hypA",70.41135,68.5556,68.5701,68.2185,68.288,62.4882
"hypB",95.11465,95.58135,84.9049,71.31635,102.94925,103.50115
"hypC",91.10995,90.4672,87.87355,78.51665,104.46895,105.82085
"hypD",101.0121,83.9372,89.8,77.32415,114.22145,108.5185
"hypE",73.6602,65.78755,81.0701,72.29425,99.26355,90.8764
"fhlA",61.9965,69.4461,61.43645,72.8674,134.92675,142.62615
"ygbA",238.87955,246.07425,239.55485,382.66605,92.9253,104.7047
"mutS",449.70055,504.32985,286.40555,227.9832,254.544,240.05825
"pphB",106.34655,152.20355,296.03395,351.5647,51.77595,64.2828
"ygbI",1060.86275,1292.49165,2475.72645,2247.0765,518.2055,586.23475
"ygbJ",115.10115,108.43645,102.761,127.9237,115.39665,101.60085
"ygbK",128.4669,150.3353,139.2769,116.68435,200.29525,140.27975
"ygbL",87.00785,91.5487,86.29955,79.55565,134.22245,88.30015
"ygbM",142.5182,148.43515,137.05645,170.8107,149.80595,124.18945
"ygbN",192.46765,230.31725,180.43715,330.7525,127.421,123.67695
"rpoS",2272.04185,2726.83545,12444.5725,9541.76605,6506.6981,5695.9588
"nlpD",4894.03925,5929.63025,5863.7532,5591.34255,8858.34165,8739.90655
"pcm",2393.6089,2567.12765,1608.06685,1435.15205,2882.81945,2359.3413
"umpG",4127.628,3497.81525,2893.2509,2504.053,4931.33205,4279.7234
"truD",680.64395,707.19425,419.83755,264.85385,803.5112,695.0835
"ispF",704.4944,711.8794,370.78425,223.1093,643.366,518.51905
"ispD",2187.86815,2086.22105,1049.07245,1056.87635,1559.35615,1237.64605
"ftsB",3272.8598,3255.8034,1814.5403,2481.6003,2576.12745,2533.1001
"ygbE",539.1426,567.7406,234.94255,537.2587,1015.1238,986.33615
"cysC",45.90865,51.0163,49.86515,53.19135,54.46325,63.76885
"cysN",53.39395,60.85035,71.6315,79.11405,197.14045,353.6326
"cysD",65.93595,79.47955,135.9893,195.65965,375.9147,734.7246
"iap",203.4205,175.63665,222.90245,229.50675,212.2325,189.7102
"cas2",720.4973,529.5843,432.34335,1071.08875,432.6828,424.035
"cas1",215.68575,272.5436,254.1142,319.9692,329.03265,272.9371
"casE",480.7012,423.0077,525.4199,879.95095,684.6969,605.99785
"casD",1487.07695,1487.74975,1927.6962,3245.26575,1627.42115,1662.7634
"casC",154.6269,148.11275,409.34525,482.2712,339.7664,285.64965
"casB",174.51725,239.3332,1123.01465,1219.34055,306.9026,391.06065
"casA",106.6702,117.6962,633.2563,606.0768,112.26765,159.4996
"cas3",169.39995,165.95785,105.18955,237.76095,152.4422,145.29525
"cysH",76.531,113.12645,58.0381,101.90575,262.9621,555.25715
"cysI",72.60165,103.1122,77.2332,94.70455,379.96635,752.1969
"cysJ",62.1734,59.50975,60.4986,73.2516,167.2434,387.76115
"queD",658.4487,666.9911,191.1023,255.03475,294.5372,257.17875
"ygcN",90.91365,101.43765,65.016,76.07485,113.8475,100.8263
"ygcO",60.21565,70.7172,55.5548,64.01885,77.2106,76.9787
"ygcP",66.94865,91.0291,52.1186,77.426,65.0189,74.01715
"ygcQ",73.9272,78.75965,68.04735,72.7862,73.0336,66.41025
"ygcR",58.11745,56.2798,48.27405,56.0402,57.89755,52.8904
"ygcS",87.65385,97.08825,55.07165,78.086,56.9514,62.50405
"ygcW",241.3947,276.1783,161.6344,348.83715,209.38575,199.7968
"yqcE",147.01315,162.90165,104.96,191.0561,79.5267,99.8147
"ygcE",110.1459,136.39005,76.0936,151.5094,68.49215,73.99135
"queE",505.27735,494.3183,636.9209,615.58895,526.139,555.0303
"ygcG",98.9712,113.14605,76.1558,141.07795,58.5785,62.4837
"eno",12881.1317,13591.2363,5828.1861,6130.37625,10312.84215,8574.85625
"pyrG",6445.02175,7615.24635,3879.80245,3610.12595,4266.24645,3884.51545
"mazG",863.25545,941.5028,644.86105,695.85465,1039.19545,741.1139
"mazF",1199.4849,1383.99295,1189.512,1214.04295,1141.995,1030.4782
"mazE",1636.0867,1981.86335,1460.17285,1631.5519,1338.24195,1420.2415
"relA",678.9137,667.28415,492.51745,460.35895,777.1313,658.18615
"rlmD",521.02945,508.09655,220.6353,202.97405,393.69005,304.46415
"barA",190.18215,254.132,102.7925,150.26875,142.86015,167.6704
"gudD",451.7377,546.80235,212.0216,528.96575,378.17035,337.97935
"gudX",64.25435,72.89975,59.8402,74.7664,63.5637,58.41455
"gudP",418.542,525.65145,119.4557,504.4981,96.82675,100.03565
"yqcA",422.05545,478.91445,143.72785,278.03355,311.18115,263.71255
"truC",254.34195,308.6899,74.4376,85.28,149.9643,171.43845
"yqcC",460.6779,591.5115,147.2723,162.8254,286.36245,278.93045
"syd",125.19735,162.74435,138.9906,140.87335,183.1059,195.64565
"queF",475.83065,581.49845,344.39475,365.51125,409.95455,450.11165
"ppnN",512.4919,527.9602,397.5883,362.67635,1823.49655,1446.4575
"sdaC",25442.6421,25014.3277,13994.45785,13333.00395,15451.69905,13499.0388
"sdaB",12016.68715,10307.3836,6857.8648,6017.10305,4242.52265,3751.315
"ygdG",990.0519,857.86965,462.46735,392.55025,243.53505,241.9187
"fucO",335.3387,336.81615,371.3302,402.01745,436.23655,316.38895
"fucA",65.936,67.03375,78.1126,76.36945,74.9766,74.8262
"fucP",127.5707,118.56895,117.47865,158.5442,78.57705,88.7393
"fucI",130.83435,178.08975,118.7905,123.81055,243.84835,241.9292
"fucK",117.2387,154.258,104.81585,124.0459,191.5704,194.1935
"fucU",629.40245,682.01055,644.0125,876.11715,1114.9068,878.8649
"fucR",221.1705,225.70815,132.27215,151.0545,619.4083,383.9017
"rlmM",753.28565,770.09855,404.19665,415.0116,300.53125,296.6552
"ygdD",5576.53105,5311.4056,3431.4254,4005.32055,2203.77605,2493.63615
"gcvA",2014.63575,2046.385,1832.77385,2351.69875,1036.2478,1172.32045
"ygdI",1445.19035,1453.06165,765.45335,1374.4482,2843.60105,2421.6081
"csdA",979.2071,870.51875,1159.8053,1132.63495,1238.36675,1087.96025
"csdE",540.08045,651.03715,537.09255,523.4615,324.28845,325.8839
"tcdA",1907.86505,1991.3485,1853.1119,1722.4054,948.71125,1032.124
"mltA",2895.94635,2782.00415,2212.13085,2485.73515,1938.80535,1955.44025
"amiC",490.05735,527.68005,793.49015,691.57575,927.61645,737.79185
"argA",99.305,117.19615,131.704,129.26965,115.7004,115.21025
