"","3000","3000 | 1","0","0 | 1"
"pyrI",9557.4,10144.2,7994.1,8179
"pyrB",9826.2,10313.9,8184,8376.3
"pyrL",1475.8,1641.2,4192.7,4385.9
"yjgH",1306.7,1189.6,326,638
"bdcA",325.7,273.7,64,55.8
"bdcR",1079.1,841.7,377.2,313.9
"tabA",1254.3,1010.6,870.9,734.9
"yjgL",73.2,44.7,60.1,61.5
"argI",457.2,574.8,4611.5,3919.6
"rraB",3350.4,3012.4,3584.2,3740.1
"yjgM",452.6,365,341.2,350
"yjgN",75.3,71.9,41.8,71
"valS",3649.4,3136,3225.2,2614.1
"holC",2884.7,2425.2,2754.9,2334.3
"pepA",2804.9,2594.7,2310.2,2036.7
"lptF",2774,2220.9,2074.5,1929.2
"lptG",1378.3,951.1,1082.7,836
"yjgR",1775.4,1423.7,726.7,980.8
"idnR",610,570.7,412.4,512
"idnT",63.6,65,35.9,41.5
"idnO",139.8,109.9,75.9,91.6
"idnD",49.2,53.3,49.1,54.1
"idnK",87.7,55.4,54.5,54.2
"ahr",1448.2,1072.9,301.1,242.3
"intB",451.5,374.5,332.2,395.7
"yjgZ",65.3,49.2,35,33.5
"nanX",178.1,133.9,92.8,91.9
"nanY",258.4,180.2,168.6,147.4
"yjhD",117.7,128,111.4,147.8
"yjhE",113,91.3,86,137.4
"yjhV",130.3,63.3,58.7,89.4
"fecE",657.7,669.4,214.9,455
"fecD",336.8,292.9,149,191
"fecC",685.2,747.9,133.2,231.4
"fecB",703.7,862.3,166,331
"fecA",1838.1,1598.6,335.9,814.1
"fecR",3393.3,3027.9,543.4,1812.3
"fecI",4824.6,4068.3,1074.2,2034.9
"insA7",551.2,425.5,427.9,549.3
"yjhU",1142.7,895.6,878.2,876.2
"yjhF",95,40.6,50.9,69.5
"yjhG",133.2,120.9,88.3,82.3
"yjhH",150.4,105.8,90.5,88.7
"yjhI",59.9,43.3,38.5,65.7
"sgcR",184.9,157.8,94.9,111.3
"sgcE",356.8,273.7,148.1,208.9
"sgcA",319.1,257.1,187.5,232.9
"sgcQ",179.9,109.6,87.8,110.1
"sgcC",291.6,147.3,93.2,84.3
"sgcX",122.7,85.7,57.2,88
"yjhP",140.6,103.7,74.7,119.9
"yjhQ",180.6,149.2,105.2,163.2
"yjhR",85.7,77,79.2,81.4
"nanS",176.3,147.1,69.4,122
"nanM",587.5,480.1,183.9,324.4
"nanC",76.6,50.6,40.2,55.6
"fimB",510.7,393.4,662.2,439.9
"fimE",567.9,434.4,362.2,335.7
"fimA",3784.1,2857.9,4852.5,3739.3
"fimC",888.6,452.5,1485.7,1201
"fimD",249.7,131.7,309.9,293.5
"fimF",261.2,167.1,457.8,260.3
"fimG",251.9,223.5,375.8,350.8
"fimH",261.3,229.3,264.6,234.7
"gntP",65,53.6,69.8,81.5
"uxuA",310.9,250.3,255.2,266.2
"uxuB",265.9,298.5,248.3,177.2
"uxuR",769.9,695.4,749.3,667.7
"yjiC",16.1,20.2,2,8.7
"iraD",217.5,317.8,157,304.9
"iadA",806.5,663.6,700.2,550.3
"yjiG",171.8,155.3,141.8,164.4
"yjiH",79.3,60.7,51.6,58.8
"kptA",688.1,568.1,277.5,283.4
"yjiJ",488.8,400.1,187.7,249.7
"yjiK",104.3,71.4,78.4,92.8
"yjiL",108.8,84.9,60.7,69
"yjiM",215.9,117.1,102.5,140.1
"yjiN",922,776.8,319.8,547.8
"mdtM",206.6,140.4,92.2,169.6
"yjiR",706.5,562.7,234.5,312.2
"yjiS",58,42.3,33.5,66.9
"yjiT",389.2,314.5,556.3,432.1
"mcrC",101.6,64.3,183.1,127.7
"mcrB",196,141.3,338.7,275.6
"symE",145.6,108.9,125.6,101.6
"hsdS",684.7,537.6,1182.1,992.5
"hsdM",1029.3,891.5,1276.9,1118
"hsdR",905.1,612.7,771.3,576.7
"mrr",409.2,349.7,361.9,295.3
"yjiA",587.3,504.1,598.4,473.1
"yjiX",1561.9,1241.6,1950.4,1498.6
"btsT",698.6,515.9,1968.5,718.1
"tsr",175.5,159.4,126.2,138.7
"lgoT",91.3,74.1,53.6,66.7
"lgoR",54.1,41.4,29.1,29.5
"lgoD",51,39.9,25.3,47.1
"opgB",364.1,311.6,899.3,579.5
"yjjA",993.6,958.8,881.2,912.4
"dnaC",1032.3,943.8,527,617.6
"dnaT",1354.2,1263.3,963.3,992.7
"yjjB",129.6,101.8,100.1,61.1
"yjjP",272.7,234.5,186.9,174.7
"yjjQ",47.7,52.8,24.8,47.5
"bglJ",126.3,95.5,37.6,61.5
"fhuF",7384.1,7306.6,2893.4,5420.2
"rsmC",991.2,875.5,1392.2,1119.1
"holD",2015,1713.8,1871.7,1606.9
"rimI",2474.6,2113.4,2320.7,1938.8
"yjjG",1193.8,1018.5,927.8,948.4
"prfC",2549.1,2186.2,3052.8,2675.3
"osmY",8083.5,8034,3162.7,4543.4
"yjjU",2050.6,1550.1,1335.3,1596.5
"yjjV",1659.4,1341.4,1157.8,1221.4
"yjjW",262.3,178.8,197.2,259.6
"yjjI",116.7,66,66.5,73.8
"deoC",2320.1,2128.3,1416.9,999.5
"deoA",2248.6,1866.7,1182.2,740.3
"deoB",6478.7,5692.7,3038.9,2967.9
"deoD",5474.7,5029.6,3267.1,3308
"yjjJ",247.9,241.7,116.6,172.8
"lplA",658.5,545.8,573.4,500
"ytjB",587.7,486.6,474.6,461
"serB",1319.3,1248,1769.2,1749.8
"radA",1845,1334.4,1819.7,1907.5
"nadR",1456.9,1184.2,1015.5,1213.4
"ettA",3402.1,3054.5,2675.6,2000.6
"slt",2129.6,1713.7,1112.3,1583.2
"trpR",815.4,617.5,654.5,629.5
"yjjX",895.6,489.3,577.3,571.7
"ytjC",940,644,838,812.2
"rob",4112.8,3318.9,2927.8,2582.8
"creA",952,834.8,779.7,779.6
"creB",1094,874.9,951.3,690.9
"creC",429.4,304.6,353,263
"creD",246,168.8,185.1,179
"arcA",4437.7,4292,2591.2,3178.1
"yjjY",140.4,125.8,112.8,182.6
"yjtD",1064.2,878.3,677.9,616.9
