"","7200","21600","10800","36000","0","3600","14400","10800 | 1","21600 | 1","36000 | 1","0 | 1","3600 | 1","14400 | 1","0 | 2","10800 | 2","36000 | 2","3600 | 2","21600 | 2","7200 | 1","14400 | 2"
"glnG",5.490850948,2.98373532,6.194720408,3.776821886,8.140885992,7.473811604,3.75176144,4.980477592,1.64941958,2.185845058,4.845414943,2.399964973,1.880616547,3.552517106,3.282100951,2.454777999,3.353528087,1.935674088,4.635791628,2.466971204
"glnL",7.136568931,3.973853475,7.752974423,5.079345445,12.64035449,8.800348751,5.109764074,6.408336364,2.296492421,3.073092442,6.915800825,2.97733564,2.356848062,5.648425173,5.209074881,3.715902477,5.054381332,2.710840612,6.254907339,4.048823859
"glnA",16.84060277,7.480031287,17.41120112,13.30338022,17.63383222,18.32329902,9.034539638,8.990718764,4.008551571,7.095760131,8.019042602,6.019212956,4.889162741,8.012006034,6.376738275,4.401489837,6.60766137,4.579711976,9.091693717,4.034578289
"bipA",5.256470606,3.305626808,4.882452834,3.681732792,7.222519631,4.676741123,3.330851171,5.764502207,2.683412216,2.965567416,4.767078313,2.620001785,2.490230821,6.964459423,6.811500337,4.986997691,7.323650079,4.183908405,8.235464006,5.620805997
"yihL",1.869411501,1.181644522,1.778871667,1.356393333,2.552210898,1.732414552,1.267003868,1.573797512,1.33952063,1.439542308,1.733820921,1.306682806,1.302779081,1.500240164,1.205370796,1.167724195,1.366966642,1.200301792,1.449583298,1.258115418
"yihM",3.230101414,1.234353307,3.453002858,2.118008673,5.584140305,4.1204503,1.729920242,2.051692055,1.366294772,1.477923068,2.177767456,1.375376171,1.372889218,1.559958306,1.233971783,1.123897979,1.304922998,1.149169328,1.598804092,1.22495588
"yihN",2.886469999,1.349940094,2.587958886,1.897763459,2.403692649,2.912777562,1.942217334,1.228588809,1.214732821,1.16837449,1.378382144,1.159584568,1.185752185,1.324258505,1.137487988,1.076995678,1.122718526,1.088451156,1.24456274,1.119902268
"ompL",1.232122022,1.188892999,1.281329013,1.147131757,1.130128707,1.122235346,1.237579817,1.102850462,1.199038858,1.112721078,1.147890484,1.124910352,1.139414779,1.111031048,1.092864795,1.15110036,1.089386926,1.130575173,1.088488396,1.108210957
"yihO",1.457132632,1.164738226,1.252487388,1.312342485,1.325472679,1.26826402,1.51823927,1.267401972,1.228823778,1.256253457,1.334577383,1.203468064,1.205698096,1.615576023,1.224753046,1.309752755,1.48003202,1.252493556,1.373169882,1.380943257
"yihP",1.79659854,1.307574947,1.729333008,1.537478633,1.592455801,1.43931242,1.815552573,1.59584141,1.410943976,1.496356573,1.556571505,1.421154356,1.413188404,1.652544364,1.441695464,1.515571721,1.708072461,1.526937973,1.792743627,1.604677479
"yihQ",2.502288009,1.62572188,2.230440864,2.307720852,2.094189012,2.078028084,2.435971255,1.986209534,1.785637152,2.060991888,1.977182052,2.010712513,1.805043691,2.253449123,1.961498894,1.867244667,2.169846391,1.990871416,2.391027586,1.949830677
"yihR",2.320185797,1.333851574,2.236413971,1.839337377,2.443297136,2.608920009,1.85809541,1.860334557,1.4179276,1.671729526,1.877417138,1.658439842,1.462804184,1.602440704,1.456485194,1.395335969,1.539076792,1.510409092,1.660609856,1.45245428
"yihS",10.64790451,3.94339312,11.12681698,7.814119217,13.5188762,15.08704564,8.090009515,8.363728269,3.86520672,6.275466271,7.901955627,6.115447419,4.644005913,3.664644466,2.894617444,2.301695667,3.303106236,2.657889553,4.118805669,2.627726919
"yihT",9.616057662,3.682483825,10.40688418,6.784254423,10.92098061,11.85568,6.689415662,8.420111779,3.630917208,5.425244508,9.282742331,5.277694796,4.02548886,4.327669162,2.610074135,2.558317737,3.272961973,2.502644801,4.35716103,2.5058946
"yihU",4.5596961,1.87731261,5.205561298,3.284390114,6.99920039,5.907962904,3.340586854,3.739573742,1.958271461,2.43523123,4.087846756,2.428628607,2.048461249,2.299199743,1.693504787,1.576078424,1.962920775,1.822571532,2.309511081,1.717116899
"yihV",2.735012936,1.349848345,3.483605962,2.042670496,5.213218642,3.22386805,2.117901274,4.591358361,1.918878569,2.609582849,4.440197071,2.548835678,2.032937975,3.652529875,3.044899431,2.572664307,3.307107661,2.317198063,4.206865896,2.385541947
"csqR",13.93370135,3.7442588,11.44907479,7.283034554,14.53118436,9.747675306,6.187856813,9.024608848,5.68772632,6.31902214,8.509096566,5.45946022,5.798643638,8.729762155,5.614208251,4.369571772,6.972785485,3.884354772,10.05766092,6.10014072
"yihX",45.8886351,5.652854699,42.1002329,25.3400166,71.17274856,68.45137023,28.46112219,11.29288718,3.724134304,6.211113614,11.51163123,6.065321714,4.244564422,7.705504882,3.975701426,2.884638658,4.416252058,3.58380843,8.153338358,3.423352967
"yihY",6.914981336,1.885232843,8.636204404,3.866878826,12.32082466,9.971093,3.395801799,6.225573945,2.187597888,3.015876022,5.909207967,2.872171612,2.145407308,5.925841837,4.349556476,2.842680139,4.14243495,2.270983048,6.113361788,2.40244984
"dtd",21.96780486,5.565464954,21.97503877,12.91220418,20.81195403,26.27695253,11.09880216,17.56791603,5.260964295,10.13292931,14.03674374,10.5647102,6.437510529,10.08712379,8.475698012,5.206336519,7.619597937,4.001708268,11.86809882,4.150854871
"fabY",25.54635177,6.734536125,22.94910238,14.71847367,26.00271621,31.96213528,14.32765718,15.69139036,6.154434771,11.33655656,15.21155942,13.11884362,7.741727966,10.38560894,9.063265777,5.42238317,7.776899614,4.650864326,12.23842004,4.556250621
"yiiE",1.270497686,1.109964654,1.231897723,1.111901216,1.097236218,1.188733565,1.105898205,1.256981269,1.138502902,1.130834688,1.169387368,1.128739258,1.159702806,1.354758164,1.118669637,1.105284195,1.222063186,1.088011638,1.162706556,1.102657306
"yiiF",1.245982458,1.090543208,1.197011113,1.163080296,1.319916163,1.233958905,1.17113916,1.233259547,1.194843639,1.229415601,1.270947408,1.209071909,1.131590501,1.282133593,1.09992332,1.114638025,1.147635406,1.119434726,1.136307624,1.146938433
"fdhE",5.493175986,1.467672037,4.962302701,3.454417117,5.749932294,5.301347913,3.295815767,4.408848001,1.976472428,3.785752997,3.975550648,2.959294515,2.69064705,3.34297588,2.904444482,2.439824077,2.960063628,2.667034029,3.516395988,2.417098832
"fdoI",18.19218214,1.929483839,12.93387688,9.573241188,14.56116877,16.98635552,10.45380844,16.1769755,3.773607832,18.28980746,13.01682823,12.95616292,8.695299294,10.77433448,12.45531167,10.91001755,12.45247107,8.804328926,12.62426884,8.497792291
"fdoH",11.70509102,1.518958848,8.55992984,5.319527056,11.07859944,13.55280869,5.323451114,13.25618481,2.889670907,13.78795787,9.900044329,9.981454312,6.436566377,8.398089928,9.332540774,8.389114242,10.05656916,4.785303738,10.46149084,6.465110425
"fdoG",19.87553288,1.695418769,20.98959931,7.047779396,24.9017998,32.39149871,6.526389891,35.81749114,4.570502327,28.35786116,26.32956352,25.25980233,12.64865313,19.21430925,23.11216127,17.56991974,22.31681036,12.1634865,24.23601884,12.97978714
"fdhD",1.886223365,1.27423708,2.523763266,1.464689479,5.139815894,2.289550872,1.501212352,4.888198444,1.374474568,2.210057926,4.574031779,2.077941224,1.482500938,5.705968361,4.169433972,3.092147479,4.454603203,2.125129354,5.706311304,2.383530674
"yiiG",1.225682804,1.077650317,1.185577898,1.068046811,1.196174192,1.07765091,1.135773751,1.151824521,1.087973791,1.064569634,1.208128697,1.098006993,1.118318009,1.278633177,1.126722753,1.106139683,1.236928926,1.082826894,1.239216018,1.083453266
"frvR",1.282209706,1.044942049,1.190548907,1.081885768,1.161752383,1.146998008,1.189868471,1.199889478,1.140492923,1.199065589,1.214739383,1.180215301,1.13359369,1.199078353,1.070361419,1.129712827,1.223044337,1.148124159,1.221545245,1.110245509
"frvX",1.474196446,1.218787194,1.365186307,1.235591178,1.504322082,1.296668901,1.466286704,1.445428187,1.341295301,1.279354792,1.438607726,1.242672663,1.200768019,1.509680644,1.217404224,1.297668502,1.395498704,1.215004444,1.334722783,1.266530368
"frvB",1.323964303,1.156508756,1.263659774,1.156610856,1.281830623,1.209761894,1.41766636,1.312840414,1.345621572,1.258134555,1.506665226,1.293329082,1.444034425,1.47467544,1.202523934,1.271441401,1.332296679,1.218496349,1.338138575,1.438430668
"frvA",1.160227445,1.032800675,1.141652888,1.072372248,1.104000413,1.044654129,1.11614835,1.126684627,1.09710442,1.070980282,1.120139503,1.096450485,1.100966618,1.189788467,1.062522886,1.067843934,1.119185898,1.059123635,1.135598041,1.043177615
"rhaM",1.247418449,1.109960321,1.21716756,1.143049735,1.260518695,1.193983936,1.295461633,1.295806897,1.202793703,1.212306466,1.300310791,1.252050352,1.238548961,1.344269438,1.155516467,1.198801984,1.215770897,1.087570173,1.173495729,1.227003427
"rhaD",1.640630524,1.270423344,1.733722817,1.425536628,1.649196892,1.55662033,1.613114727,1.611878408,1.579683657,1.648561112,1.872354663,1.615648915,1.569245491,1.710505238,1.389602118,1.409628828,1.622518768,1.338840198,1.654226815,1.461389404
"rhaA",1.406812854,1.298027048,1.462466185,1.294261058,1.436494788,1.407903739,1.718573201,1.326570872,1.357083205,1.212002005,1.388782557,1.248176397,1.233010484,1.312209439,1.16698631,1.266159929,1.315052668,1.271736614,1.316157351,1.283223879
"rhaB",1.351612342,1.137632338,1.249903263,1.102226999,1.215527142,1.127255636,1.602828276,1.217386951,1.283980499,1.200373066,1.275526694,1.17266189,1.235128867,1.24610071,1.131798999,1.239975182,1.256902691,1.166090994,1.260778323,1.277118968
"rhaS",2.041892782,1.377485869,1.878213922,1.510862549,2.7074303,1.93161797,1.621396529,2.000684482,1.479623999,1.589416366,2.227276264,1.535941601,1.472199648,2.027847648,1.473953807,1.321670514,1.599658522,1.439659294,1.834593751,1.521965635
"rhaR",2.702128717,1.607306382,2.859279434,1.947682344,3.77793054,2.673180025,2.083963148,3.270163769,2.065838578,2.233937815,3.032161062,2.134074975,2.005750258,2.573143323,2.230280342,2.099253617,2.282955474,1.904576531,2.560608961,2.07057464
"rhaT",1.602421828,1.237434658,1.65264617,1.259388999,1.948072453,1.583687702,1.422110814,1.913342959,1.549302706,1.617662582,1.933637674,1.555207244,1.430712447,2.078819408,1.930066879,1.634384384,1.860459339,1.492493904,2.323417266,1.573726115
"sodA",6.04439976,2.813028449,5.740435792,4.751435534,7.980185556,5.597504468,3.619023541,8.845083207,3.55520765,6.566337191,7.943264667,5.092635781,4.161921362,20.51418466,13.23783077,10.0964549,18.33878056,12.41933959,22.66905514,11.15696935
"kdgT",2.841909151,2.004869811,3.0405032,2.590049,4.893553589,2.880648415,2.959189107,3.95428427,2.197230073,2.46764167,3.79137524,2.448605417,2.154362981,4.308410607,2.623647265,2.281992652,3.031619891,2.330211342,4.215951907,2.379980644
"yiiM",6.318775128,2.104448409,8.440699457,4.256694469,15.00751126,9.044260464,3.940893763,8.40622994,2.362472837,3.573390654,8.384770653,3.603253066,2.441164096,5.302250549,3.328447962,2.395500393,3.483448685,1.976700557,5.901542822,2.38758259
"cpxA",7.115456183,2.122070635,12.11237484,4.492482735,13.05453651,10.82620871,3.764879279,14.78796475,3.681107634,8.482963868,13.13193605,8.175886119,4.788345318,7.935517703,6.471970293,4.110958614,5.425538316,2.738614202,8.817775052,3.734610622
"cpxR",24.66351577,4.28852482,42.02252388,15.90306245,53.07169312,40.88732317,12.12676773,47.44201267,9.64115565,25.68457408,42.92621481,25.41895399,14.27873777,22.3727291,18.09129386,10.29115182,15.94183797,8.629175392,26.79248218,8.10052363
"fieF",3.273272831,1.597270539,4.295275622,2.439663307,6.176554254,3.852145121,2.303745479,6.083347852,2.219169347,3.521154152,5.499177192,2.782169612,2.40125959,5.0368295,3.994880426,2.784831763,3.749395379,2.432438361,5.494541159,2.972476391
"pfkA",21.53298593,6.352642067,29.89800113,14.65764221,39.62176795,25.33773787,10.12033463,39.52338966,7.217691618,14.09922687,38.90333396,14.96607625,8.425497196,32.90967335,23.50237036,12.47899325,22.03759086,8.669764652,37.86715195,10.95083661
"sbp",1.416350412,1.168580405,1.661681157,1.284047764,1.314843154,1.392782032,1.301386895,1.278195351,1.252070565,1.318173376,1.361054169,1.207625548,1.209906158,1.684208019,1.367818588,1.261300099,1.468968448,1.118414532,1.607184709,1.200602682
"cdh",1.52368419,1.167263564,1.474172991,1.223821685,1.442417414,1.300713717,1.196830508,1.258972832,1.223381295,1.189507623,1.24784208,1.158651933,1.186728009,1.219259638,1.102109994,1.116908897,1.136690422,1.103193549,1.196967857,1.120886662
"tpiA",13.40043473,8.927012494,14.21527129,12.72084634,19.8257683,10.1897642,8.393025338,17.72372175,5.895092173,9.123154044,13.62959465,6.744776285,6.03801993,15.30879269,8.942259036,6.025949251,12.629522,7.450110415,16.83380224,8.096890066
"yiiQ",1.466352733,1.160331397,1.268722966,1.197463048,1.555065318,1.298996593,1.275751439,1.410692558,1.281720914,1.300261932,1.641682636,1.230710522,1.311274287,1.557618549,1.186173658,1.174390451,1.326248525,1.202307956,1.440554031,1.215214077
"yiiR",2.056337394,1.340817662,2.120803563,1.5577481,2.647655153,1.991639982,1.536980818,4.200757924,1.879089752,3.113734536,3.384653801,2.445783221,2.218096007,4.153971521,3.158646577,2.714950019,3.792721588,3.027139746,4.48049922,3.47338669
"yiiS",28.81051948,18.92584839,27.99396148,27.49093538,35.250943,29.14074898,25.18984201,43.87462403,17.97204924,33.43346436,35.62528972,26.93575289,23.00655434,33.93046512,26.76316301,22.43284422,35.04636581,28.90032961,38.64714208,28.25745519
"uspD",29.42495399,16.64460494,29.59501936,29.15322341,41.02618432,40.87052982,31.27837495,37.66462503,11.16835713,25.59958,26.18788063,18.41159225,14.80452437,23.97198855,19.71973196,16.37520207,25.94123649,18.85679531,29.18414098,21.88489239
"fpr",6.270328946,3.041564222,6.433259064,4.091361954,10.55494957,7.146245743,4.146955143,6.294079188,2.525555796,3.190390147,7.480819802,3.301502819,2.629257271,4.508565427,3.032314599,2.264458534,3.306586129,2.39583647,4.598138743,2.573168224
"glpX",15.07563522,4.515820977,24.92737909,9.515891862,17.9868509,18.10061314,6.492486542,2.113985701,1.791654441,1.854090222,1.910388899,1.645814126,1.538704299,2.290449907,1.730114376,1.721535741,2.05059706,1.694102629,2.271132686,1.954780502
"glpK",338.6389344,341.8708713,239.2803164,333.4007943,347.6866238,330.560918,333.9638848,32.04969603,9.39266463,16.26756257,23.96121675,17.03833013,11.68818692,20.23863136,14.80108096,8.376561663,14.91657111,8.487196227,22.21238152,9.855017808
"glpF",341.8084076,304.3117003,243.7167875,335.4498789,345.1935833,330.8828889,320.367962,14.12464835,5.614508033,8.681648364,15.31759019,8.049820514,5.926651977,12.14734564,8.644044704,5.353857753,8.798835629,5.715127351,12.99161096,5.746533075
"zapB",6.189445011,2.389001636,6.055041684,4.598457085,11.08845492,9.65725431,5.02802902,5.783584409,2.388957154,4.443451736,5.329643771,3.636589129,2.842830028,2.993798098,2.297438275,2.165652972,2.763093919,2.412955017,3.220138122,2.289047197
"rraA",8.721247659,4.042385847,9.890659119,7.66321116,15.47026766,10.86403291,6.299958092,17.12616345,8.299267487,12.93251704,14.46154231,11.0043336,12.25073503,15.23870218,11.92722264,11.60323384,14.72216563,7.244958959,18.29789054,13.62387572
"menA",2.452213917,1.738352373,2.89351758,1.833148106,3.171817778,2.173368801,1.882706536,2.461852094,1.796401604,1.70098641,2.06611666,1.598422089,1.615253912,2.819267738,2.054102352,1.884642787,2.202321312,1.844854126,3.133061058,2.069160873
"hslU",14.0745334,4.758885115,24.00401386,7.531448745,27.40889558,19.02284534,4.976321545,13.36458662,3.339620082,6.495638492,12.42306947,6.03312171,3.325894533,7.396599136,5.449432165,3.538781498,6.35114125,2.271175236,9.534097253,3.408733702
"hslV",36.01667182,10.92497697,65.31531631,18.80812013,101.6779545,52.83610595,12.25181358,40.80073057,10.32203936,13.7090517,46.7590079,17.71274898,10.03022331,23.28896315,17.22648974,8.583229226,12.96439109,6.745926839,26.21478569,7.032853216
"ftsN",3.702533687,2.029733825,4.897873955,2.679472081,6.487281222,3.693338197,2.589826855,4.434739645,2.824667411,3.215876339,4.939812586,2.881706231,2.6214499,4.610336452,3.560867113,2.697275571,3.54129181,2.492960235,4.84460054,2.917302554
"cytR",4.153155766,1.768168965,5.153857449,2.611213599,8.730127859,4.75903072,2.526526596,4.691089429,2.472898838,2.810167652,4.934032869,2.674531064,2.335943977,2.75389041,1.849896011,1.630619189,1.95008449,1.684057355,2.735669063,1.837645509
"priA",1.500053804,1.249244105,1.476289327,1.253960863,1.758629783,1.455591714,1.443217824,1.391186739,1.425274991,1.459296952,1.667145958,1.308859342,1.354464765,1.446469906,1.262383963,1.248875469,1.455306535,1.248037603,1.429481236,1.40754052
"rpmE",16.13123765,10.39602036,12.08783029,11.57600168,23.28705152,24.96788876,20.85522395,6.547829426,3.208443576,3.838475246,7.700748286,4.042832466,3.42968814,8.349450194,6.422042392,5.325130225,7.648779623,4.535918041,8.544217224,4.246960125
"yiiX",2.164163002,1.466566343,2.764086811,1.638373307,3.730423188,2.235483531,1.8245199,3.158810373,1.663151757,1.889618155,3.061090528,1.94665463,1.601777929,1.510273206,1.233126473,1.279927448,1.345171842,1.284436474,1.489178857,1.311120565
"metJ",9.55472292,2.359746891,15.42695311,5.566545108,39.8836029,13.02415693,4.563474508,41.19947552,5.20982671,16.33209595,45.04667075,19.13875644,9.221964616,5.765776682,3.148243768,2.534249806,4.330631957,3.287654224,5.910042899,2.740492092
"metB",47.54075766,7.421669482,59.44012714,24.5661903,114.8635529,43.87211252,17.67346592,34.53382984,4.428728888,12.22035547,39.64237311,12.41805722,7.32354892,2.576972189,1.620230874,1.569472991,2.058185386,1.793162735,2.889147199,1.694629165
"metL",12.59687928,2.22914669,19.83193034,5.065798247,26.00161538,14.03200544,4.13611965,11.8131566,2.209228785,4.275957242,14.83544199,4.997935789,2.83513802,2.391659091,1.497320706,1.458964281,1.969578649,1.44984305,2.097085042,1.701786875
"metF",11.25649743,2.199525096,13.79605679,5.788413948,33.78769217,11.75798108,4.888291595,16.21263656,2.233269286,5.599209849,20.40219412,6.638900513,3.444434152,1.911861383,1.30890875,1.363236064,1.665666739,1.474035545,2.042145281,1.451997324
"katG",311.2712312,248.3054575,216.8239115,297.6625766,92.12137766,303.1705297,301.3344138,253.4746489,173.366278,286.2587564,180.4856674,253.4939994,232.4412523,103.1483371,127.5699384,94.23159703,153.8315866,139.6031485,169.8053785,82.42234248
