"","0","0 | 1","108000","108000 | 1","0 | 2","0 | 3","108000 | 2","108000 | 3"
"yaiS",50.1228,45.375,42.2065,44.4015,43.4487,40.6032,44.6403,32.9585
"tauA",158.05,174.506,110.255,134.33,140.129,164.703,144.743,149.497
"tauB",177.916,161.184,136.997,157.213,163.995,187.908,152.47,156.311
"tauC",163.777,131.313,113.985,109.127,148.7,130.447,103.253,135.143
"hemB",3220.22,3212.03,5872.1,4761.24,3301.65,3313.63,5726.72,4639.21
"iprA",58.0645,44.3002,44.0879,38.4857,43.5787,38.5893,35.8368,37.3283
"sbmA",724.463,1049.1,616.245,875.961,864.392,1021.64,559.846,974.318
"yaiW",1520.41,2298.47,2049.32,4530.63,1770.32,2262.47,1933.41,4989.85
"yaiY",252.542,3744.79,344.94,10292.6,243.579,3875.88,246.096,11534
"yaiZ",1882.48,1975.77,1994.43,1618.33,2532.38,1900.89,1853.39,1747.03
"ddlA",4240.35,4613.67,3725.35,3401.22,4856.62,4627.77,3425.05,3227.36
"iraP",4141.31,4676.59,3431.26,2683.31,5235.31,4809.16,3524.78,2440.89
"phoA",1220.82,1385.8,1791.52,953.821,1494.23,1330.73,1586.54,993.55
"psiF",2143.09,2067.6,3247.45,1730.91,1845.95,1952.16,3443.64,2072.97
"dgcC",186.898,179.143,243.968,197.761,165.596,174.837,276.765,194.152
"proC",5996.77,5104.22,6262.5,4593.84,5468.86,4851.9,6287.31,4757.21
"yaiI",1522.85,1551.34,1592.47,1275.35,1619.65,1265.48,1311.03,1244.93
"aroL",1649.23,1848.16,2349.17,1669.79,1860.57,1701.21,2027.54,1659.34
"yaiA",3176.75,3783.51,3109.07,6192.49,2637.46,3708.39,3302.35,7127.4
"aroM",821.866,876.754,892.623,1124.76,709.823,741.626,892.899,1341.51
"ppnP",7526.04,7001.54,4860.03,4791.94,7042.17,6907.44,4641.91,4982.28
"ykiA",267.983,257.346,169.988,605.596,232.716,237.943,116.846,696.64
"rdgC",3052.8,2988.57,5030.35,3935.61,3121.25,2953.06,4738.07,3539.09
"araJ",347.943,321.599,364.412,360.279,302.28,292.952,305.457,329.215
"sbcC",1669.64,1575.33,2455.27,1952.16,1507.9,1561,2335.82,1745.72
"sbcD",1201.12,1001.23,1830.56,1357.3,1097.67,927.03,1761.04,1237.5
"phoB",751.504,838.565,1565.9,1068.13,676.425,734.022,1539.63,1084.2
"phoR",347.721,316.944,532.12,389.76,269.846,282.269,485.082,420.512
"brnQ",3074.27,2860.04,3116.05,2713.24,3164.9,2790.79,3010.74,2675.06
"proY",1796.79,1692.43,1144.95,1293.47,1712.11,1504.71,929.697,1299.35
"malZ",909.265,938.221,1038.72,3763.1,845.827,834.572,934.957,4780.41
"acpH",697.096,635.721,971.025,686.443,629.616,534.074,783.423,713.854
"queA",3097.37,2930.25,2189.11,2180.81,3051.23,2840.54,2069.53,2193.55
"tgt",3577.4,4068.29,4832.68,4341.47,3944.29,3814.73,4616.66,4474.82
"yajC",12087.7,12909.2,11580.2,11669.2,13153.1,12582.1,11186.5,11076.4
"secD",6709.55,6810.38,4786.59,5253.35,7234.81,6673.91,4669.27,5266.75
"secF",4616.1,4682.97,2916.5,3639.97,4980.99,4712.65,2884.19,3764.43
"yajD",3557.48,3720.6,3235.33,2997.76,3794.14,3847.03,3238.43,3025.6
"tsx",4629.46,4173,3778.54,5397.85,4538.93,5116.39,3522.03,5976.55
"nrdR",5700.13,5871.04,8024.7,5794.63,5929.75,5583.59,7578.19,5313.91
"ribD",4400.02,4831.42,6529.86,4485.35,4747,4106.6,5863.92,4375.93
"ribE",12910.9,12701.8,14419.6,12973,12452.8,12278.5,14607.3,12265
"nusB",9316.22,7428.14,9564.76,8663.81,8127.47,8609.16,9623.72,8323.56
"thiL",1813.68,1978.46,2229.4,1814.44,1914.35,1792.19,1912.7,1774.45
"pgpA",1602.86,1417.76,1593.05,1503.43,1469.14,1517.39,1579.38,1493.35
"yajO",5008.67,4869.48,4370.85,3847.85,4488.09,4650.45,4735.69,4347.66
"dxs",6413.75,6154.62,6261.8,6378.45,6475.26,5911.16,6054.36,7046.84
"ispA",6317.62,6365.42,7615.29,6691.28,6693.72,6167.81,6772.45,6657.47
"xseB",6623.52,7182.62,8399.78,6840.17,7475.06,6916.86,8307.84,6364.8
"thiI",1665.9,1593.85,2553.04,2407.63,1584.72,1328.84,2525.51,2358.42
"yajL",1238.62,1037.64,1407.63,1140.5,1114.47,1074.85,1510.22,1134.55
"panE",2747.36,3309.17,3853.01,3090.78,3243.13,2992.91,3922.11,3208.47
"yajQ",7184.78,7670.31,10010.3,8262.92,7695.77,7530.12,10096.8,7775.79
"yajR",923.704,1103.05,1264.63,1227.26,988.114,1061.8,1172.6,1166.4
"cyoE",12118,11546.1,11842.9,12785,12321,11772.3,12623.2,12585.6
"cyoD",12426.8,12928.7,13063.7,13829.1,13468,12971.1,13736.6,13587.6
"cyoC",14783.2,15223.1,16069.4,16395.8,16166,14916.3,16256.3,16021
"cyoB",18531.1,19191.1,21328.2,21105.5,20038.6,18906.6,21848.4,20741.9
"cyoA",20803.4,20187.9,23714.2,22181.2,20836.5,20898.8,22829.6,22316.7
"ampG",1564.83,2010.97,2320.58,2599.6,1808.07,1663.32,2076.48,2401.65
"bolA",4284.63,4859.1,7171.14,4188.82,4753.21,4739.21,6946.33,4534.9
"tig",13835.4,14743.8,15707.1,14932.5,14996.2,14302.9,15406.4,14901.7
"clpP",12783.9,13356.1,11945.1,11683.9,14091.5,13790,12275.9,12095.6
"clpX",11689,11539.8,9330.95,9564.01,12234.6,12401.7,9752.67,10168.8
"lon",10335.1,10727.2,5179.6,7387.87,11098.8,10344.1,4797.72,7556
"hupB",14580,13597.8,13003.4,11035.5,14312.3,14248.6,11650.7,11016.1
"ppiD",9556.1,9364.93,6334.16,6698.73,9721.28,9454.16,6180.72,6571.67
"ybaV",867.587,893.22,868.887,654.801,990.181,819.923,741.029,576.346
"fadM",763.711,554.943,408.625,499.971,443.46,681.045,423.184,682.422
"queC",2360.8,2670.01,2129.29,2522.35,2684.9,2526.2,2041.47,2269.01
"ybaE",467.421,288.368,146.854,206.471,398.596,338.474,140.712,255.562
"cof",1213.56,1283.5,1357.31,1230.4,1263.4,1191.93,1118.48,1287.87
"mdlA",408.717,415.604,462.961,395.105,375.325,364.27,428.291,446.241
"mdlB",499.407,616.471,661.722,665.81,531.915,519.861,608.197,596.426
"glnK",154.616,154.083,1425.97,206.634,144.599,120.466,2141.81,331.702
"amtB",348.596,311.931,668.982,268.964,322.06,309.596,940.971,328.432
"tesB",2803.67,3823.48,4057.61,5110.4,2928.1,3831.61,3916.07,5609.64
"ybaY",7835.5,10022.7,8672.12,13727.6,6713.61,9991.46,10138.5,15321
"ybaZ",553.963,531.545,518.149,389.295,603.659,457.739,408.727,332.615
"ffs",9426.26,4954.6,8909.39,7917.22,9359.05,7107.95,10597.7,10152.1
"ybaA",195.472,232.516,281.796,263.846,172.846,202.986,291.527,274.221
"pdeB",947.047,1045.3,998.269,1132.29,910.083,936.564,994.921,1100.39
"ylaC",7685.02,7528.22,13301.7,10170.8,7067.71,6995.1,12423.9,8838.85
"maa",5141.26,4375.3,5374.45,4601.47,5312.49,4478.71,5223.9,4190.52
"hha",4960.25,6005.86,5023.72,7079.86,4608.22,6002.22,4449.23,7512.32
"tomB",3457.34,6148.85,4357.93,6748.6,3625.96,5868.22,4122.52,6650.98
"acrA",10052.8,9249.05,8784.42,9830.32,8846.26,9798.21,9185.17,9600.15
"acrR",2026.09,2148.92,1473.05,1805,1986.47,2056.06,1226.89,1759.47
"mscK",888.734,1103.36,583.217,1113.79,796.633,1075.4,495.987,1192.47
"ybaM",545.971,581.953,953.846,579.766,557.706,579.336,907.847,618.264
"priC",1640.54,1621.44,2495.26,1438.09,1741.05,1577.31,2328.18,1480.1
"ybaN",1394.56,1491.27,1255.41,1231.3,1428,1297.01,1033.44,1249.6
"apt",4535.04,3935.15,3728.12,2900.84,4115.49,3609.28,3304.97,2643.77
"dnaX",3410.28,3742.89,4205.53,2955.22,3800.22,3365.42,3896.87,2964.43
"ybaB",11922.8,12274.6,13372.7,12073.4,12349.6,12038.4,13454.2,11947.3
"recR",5517.97,5734.98,6367.32,5683.1,5869.76,5517.08,6136.72,5610.76
"htpG",19041.4,18366.3,6353.4,12309.8,17768.6,18905.6,7063.92,12922.5
"adk",11297.7,12361,20120,15427.1,12414.6,11913.1,19385.2,14192.5
"hemH",2896.57,2612.14,3385.5,2717.12,2486.99,2409.28,3189.67,2587.92
"aes",376.218,385.34,300.755,262.971,445.192,357.925,243.146,266.01
"gsk",1733.48,1846.82,2814.48,2285.37,1747.27,1636.8,2511.65,2067.18
"ybaL",1930.77,2027.86,3529.42,2381.03,2167.6,1868.6,3549.33,2355.85
"fsr",1087.72,897.125,825.185,739.096,1067.11,870.069,675.181,750.679
"ushA",4268.16,4580.57,6198.93,4256.62,4431.27,4135.76,6453.58,4603.94
"ybaK",1950.59,1900.35,3392.72,1953.38,2009.61,1691.69,2835.43,1876.66
"ybaP",1346.39,1490.97,2084.66,1513.32,1422.08,1357.55,1926.26,1594.94
"ybaQ",1418.83,1467.6,1747.58,1415.79,1437.37,1487.47,1440.61,1462.53
"copA",807.448,1032.1,719.369,999.821,860.509,1112.4,812.964,1220.72
"glsA",1007.37,1048.1,5602.3,2570.44,823.125,797.721,6227.82,3139.74
"ybaT",394.299,372.607,1457.73,798.096,308.976,402.864,1864.38,926.721
"cueR",2225.1,2104.22,3284.72,2113.25,2013.42,1998.04,3534.33,2229.96
"ybbJ",851.445,890.45,1254.07,1267.04,865.656,838.096,1272.26,1374.02
"fetA",1158.63,1262.36,1417.83,1302,1314.33,1233.81,1339.56,1346.36
"fetB",925.716,866.751,800.971,803.683,873.792,900.27,774.287,828.709
"cnoX",10917.2,11268.7,4813.61,7320.9,10823.9,11492.8,4971.7,7844.35
"ybbO",4054.1,4155.83,3147.3,2795.72,4510.34,4083.73,3033.41,2785.68
"tesA",3620.04,3757.76,2097.45,2118.85,3961.47,3763.88,1796.67,2221.1
"ybbA",1386.48,1753.62,1842.91,1823.6,1550.14,1732.52,1836.35,1967.47
"ybbP",554.959,607.596,522.784,587.47,562.491,558.516,485.108,666.959
"rhsD",223.184,202.133,217.464,145.566,195.854,205.905,176.09,143.844
"ybbC",273.501,271.98,326.922,217.373,300.978,233.781,208.971,202.052
"ylbH",185.053,170.326,191.891,146.675,199.493,152.916,137.421,139.096
"ylbG",733.866,785.596,933.736,657.789,783.346,646.027,763.846,672.87
"selU",583.052,462.716,999.209,765.66,514.023,495.221,947.326,793.961
"allS",277.366,303.846,277.932,280.556,285.296,295.221,373.227,240.721
"allA",579.365,445.976,360.159,369.199,514.977,473.194,377.237,356.394
"allR",4541.87,4219.99,3723.5,3751.16,4065.82,4144.83,3764.6,3772.65
"gcl",209.169,222.154,176.846,195.419,224.499,200.151,148.046,212.169
"hyi",141.902,119.487,100.372,108.118,122.096,129.095,99.2205,103.959
"glxR",142.415,102.155,90.0992,96.0206,117.192,104.427,78.0119,92.1814
"allB",205.596,226.637,247.274,223.059,227.544,200.694,296.096,200.254
"ybbY",165.504,161.289,251.956,205.309,162.971,131.439,236.314,261.268
"glxK",306.424,317.111,492.478,366.225,294.712,267.721,458.427,393.169
"allE",1001.74,907.95,1235.98,715.357,960.846,818.261,981.096,669.208
"allC",140.313,98.4642,46.4232,41.8741,114.104,86.2429,39.3261,45.2563
"allD",210.662,142.563,111.673,97.5282,165.355,138.367,104.447,104.401
"fdrA",263.471,202.346,226.82,206.991,212.01,209.596,255.557,203.199
"ylbF",145.291,124.98,152.469,117.148,127.437,136.607,142.807,130.042
"ybcF",172.676,186.471,204.104,191.652,192.947,202.667,226.974,175.166
"purK",775.271,689.428,1639.73,1192.37,666.615,624.462,1480.09,1090.97
"purE",1321.92,1262.88,3174.98,2146.25,1253.29,1110.35,2775.69,1837.01
"lpxH",1262.05,1364.86,2598.73,1680.28,1430.72,1288.33,2431.35,1588.85
"ppiB",9255.75,10182.5,12381.3,11122,10456.2,9967.48,11948.3,10367.9
"cysS",3281.33,3286.02,5218.11,4618.15,3534.53,3317.82,4919.95,4070.1
"ybcJ",489.772,501.714,1101.54,707.231,478.145,386.656,1029.33,672.41
"folD",3064.97,2788.1,6248.44,4131.48,2901.83,2620.26,5573.43,3857.04
"sfmA",161.225,176.352,149.067,301.481,155.035,161.839,161.177,386.046
"sfmC",30.0249,37.9569,33.7851,43.6824,29.1942,36.957,39.8271,44.0496
"sfmD",125.169,121.412,164.917,126.32,122.116,139.295,156.596,121.596
"sfmH",90.32,70.0474,78.0345,76.4848,79.6088,67.1023,87.1215,72.2229
"sfmF",78.489,70.0602,95.6826,75.4799,73.7184,81.6558,86.5574,70.2993
"fimZ",86.8641,70.7825,82.5262,70.8931,71.246,58.9839,66.8957,58.6352
"intD",1106.08,1106.95,1159.78,867.14,1190.31,1203.46,1057.9,979.795
"exoD",189.456,192.576,197.216,180.048,186.689,191.18,167.951,169.104
"renD",82.444,95.9019,132.463,89.5951,95.2781,84.0688,80.5502,101.03
"emrE",522.768,447.885,750.401,589.444,432.182,361.471,599.747,554.698
"ybcK",85.8611,84.8236,78.9253,59.9129,76.5313,64.484,67.7603,65.4771
"ybcL",237.571,249.052,313.983,234.722,227.799,207.146,262.837,251.478
"ybcM",461.582,411.764,529.395,434.013,378.74,380.601,419.523,483.551
"ybcN",44.1192,33.8111,35.1011,37.1646,39.9395,33.5147,46.808,37.0963
"ninE",67.5581,73.0556,84.0101,55.7729,64.2515,54.4965,70.4136,67.5113
"ybcO",132.584,130.752,152.671,141.593,104.595,126.089,142.425,144.257
"quuD",187.373,207.596,242.16,197.07,226.078,228.907,208.3,183.729
"nmpC",19239.4,18899.2,16021.1,13498,21774.5,19974.6,16571.3,13704
"essD",136.171,80.8801,96.516,38.6517,120.571,72.6673,54.6797,39.2788
"rrrD",166.716,155.368,175.225,141.171,173.685,149.579,145.138,155.139
"rzpD",205.596,153.032,298.373,219.93,178.065,142.971,242.721,228.73
"ybcV",24.8047,22.2827,29.1939,24.1377,23.3487,19,20.161,28.2718
"ybcW",381.471,295.155,302.78,201.297,380.995,288.769,214.558,193.745
"nohD",284.613,319.793,350.471,287.846,305.945,283.605,309.971,275.313
"tfaD",137.901,143.863,191.173,155.012,136.834,148.428,170.666,142.482
"ybcY",223.939,232.096,391.459,254.597,236.844,205.346,274.096,299.601
"tfaX",45.3267,32.5487,32.7011,32.0065,32.0065,31.2389,28,30.9393
"appY",379.254,407.99,757.924,535.794,311.846,327.549,693.273,438.846
"ompT",15588.3,17531.4,16637.6,20216.4,15850.6,17760.3,15998.3,19499.9
"envY",130.971,125.121,185.096,132.139,109.653,105.406,159.955,126.64
"nfrA",573.898,589.721,878.999,653.781,572.288,516.044,899.853,657.119
"nfrB",499.712,494.379,537.746,536.165,424.823,448.555,647.51,481.944
"cusS",835.471,885.167,907.71,906.787,869.827,805.072,827.38,929.482
"cusR",1153.62,1418.27,2061.88,1543.55,1341.54,1240.93,1842.2,1543.36
"cusC",82.6561,79.3118,99.8189,81.8876,80.4891,115.829,96.6478,73.3937
"cusF",152.407,179.595,125.122,129.496,145.82,148.199,137.312,134.608
"cusB",199.455,207.519,168.108,179.982,212.127,207.519,181.938,185.363
"cusA",212.12,199.782,187.597,154.474,208.009,219.658,206.335,189.17
"pheP",915.57,797.559,525.881,569.846,827.312,718.285,468.262,503.924
"ybdG",1109.83,1979.48,2270.22,4616.87,1510.48,2209.46,1901.83,5341.21
"nfsB",6140.55,6958.33,6752.06,6376.87,6901.78,7067.33,6400.76,5965.73
"ybdF",1329.7,1523.55,1711.19,1319.18,1540.76,1258.66,1464.65,1246.33
"ybdJ",1465.1,1631.81,964.69,1243.66,1582.47,1270.84,842.846,1425.39
"ybdK",840.918,903.363,635.151,2006.22,738.888,842.121,683.53,2669.73
"hokE",147.913,167.971,189.896,151.164,144.11,118.822,160.137,164.938
"entD",120.968,130.265,195.143,103.346,104.907,85.2443,112.155,118.204
"fepA",307.907,321.044,429.481,313.641,264.35,254.014,350.952,318.784
"fes",188.637,186.782,176.846,186.346,142.602,159.465,148.72,189.042
"entF",265.58,254.221,347.787,302.695,250.494,235.871,241.781,341.206
"fepE",102.452,124.094,119.331,101.735,99.93,112.471,121.157,102.574
"fepC",251.807,251.807,314.812,266.721,221.542,227.964,263.188,273.165
"fepG",262.58,291.358,273.603,262.596,257.49,255.65,229.015,272.384
"fepD",411.721,479.949,409.885,386.275,382.548,371.221,288.449,375.153
"entS",212.2,198.717,210.954,198.136,165.929,161.471,153.301,218.697
"fepB",264.642,275.027,392.643,307.107,269.231,196.967,282.003,319.825
"entC",312.095,310.085,401.871,382.035,198.055,167.2,217.346,346.422
"entE",116.093,99.705,167.846,140.71,67.2872,49.0872,58.3794,155.026
"entB",329.539,390.846,490.599,512.282,323.769,333.331,405.623,555.911
"entA",411.917,452.012,678.069,529.762,414.276,359.917,454.235,634.897
"entH",349.532,344.221,463.283,478.096,333.809,309.353,404.757,561.808
"cstA",9778.77,7109.99,4814.46,4349.44,11006.3,7482.1,4958.6,4823.68
"hcxA",782.964,941.021,1362.32,938.657,862.562,890.089,1375.41,968.544
"ybdL",305.99,269.721,286.713,221.791,269.122,220.721,232.485,257.678
"ybdM",470.325,373.971,700.745,331.561,415.498,390.427,583.08,390.29
"ybdN",162.471,160.642,182.513,136.935,146.471,133.598,157.749,171.846
"ybdO",109.149,98.3455,107.46,100.713,101.846,93.3347,93.5453,98.3048
"dsbG",3514.07,3688.74,3903.94,3159.85,3586.83,3539.55,3921.94,3551.44
"ahpC",21367.4,22213.3,20207.7,18588.6,21742.7,21966.4,20001.8,18658.1
"uspG",2914.3,3202.96,5290.8,3621.46,2763.36,3169.19,6124.37,3649.72
"ybdR",415.722,1696.91,810.928,4612.39,463.241,1678.06,806.013,5725.19
"rnk",2446.79,2490.12,2091.37,1891.11,3046.57,2699.96,2025.79,2075.44
"rna",2176.85,2342.26,3425.48,3014.13,2403.57,2294.72,3235.36,2917.95
"citT",57.6637,56.8718,62.2379,61.2711,55.9129,46.6452,51.0208,66.0663
"citG",70.2457,65.616,92.1083,70.2135,62.2349,62.2212,74.6089,67.2271
"citX",130.902,146.922,161.805,153.211,133.784,158.906,164.565,148.438
"citF",152.349,181.032,202.415,184.441,168.728,182.202,211.886,160.171
"citE",136.661,134.977,146.583,148.572,128.765,146.005,186.102,129.082
"citD",68.1043,56.0458,65.2994,56.0458,59.374,57.6486,65.8643,52.751
"dpiB",615.329,626.501,948.278,655.522,663.628,567.273,814.03,656.035
"dpiA",681.288,723.823,1184.89,743.703,701.718,664.941,1089,759.221
"dcuC",295.399,273.776,293.456,267.279,299.576,281.1,319.682,269.886
"pagP",251.634,346.848,283.855,553.721,275.555,309.596,247.537,688.127
"cspE",16851.2,16758.1,18011.7,18603.4,17009.9,16238.7,16165,16852
"crcB",603.86,735.532,1147.69,842.471,629.23,566.325,887.637,848.143
"tatE",3781.76,4525.28,6142.14,4885.85,3911.47,4660.74,5630.36,4594.5
"lipA",4627.03,4755.99,8724.9,7392.1,5107.74,4925.8,8156.1,5979.8
"ybeF",281.134,287.546,253.846,201.313,266.705,223.798,210.676,177.971
"lipB",2319.76,2316.16,5008.99,3525.43,2399.63,2218.69,4515.15,3050.83
"ybeD",7544.43,6322.61,1818.12,3863.59,6519.85,6790.83,1794.22,3909.47
"dacA",4772.8,5006.76,5862.25,6627.69,4797.45,5104.2,5544.03,6305.24
"rlpA",5035.6,4781.77,5922.38,6648.89,5052.85,5043.98,5556.86,6442.76
"mrdB",2023.57,1988.22,2431.54,3171.56,1861.47,1957.76,2212.47,3245.12
"mrdA",1646.43,1775.35,2063.49,2670.87,1673.74,1766.89,1774.67,2395.49
"rlmH",4075.88,4196.23,6773.51,6585.03,4215.58,3939.4,5997.05,5796.54
"rsfS",5796.52,4787.63,7412.29,7073.86,4637.98,4954.47,6582.92,6689.2
"cobC",1126.87,1188.71,1147.2,1091.59,1121.13,1057.18,953.756,1205.19
"nadD",2671.97,2950.22,2640.97,2638.21,2798.16,2617.75,2464.85,2556.97
"holA",3736.72,3365.72,3041.6,2978.72,3265.1,3091.35,2841.71,2923.04
"lptE",6934.53,6074.82,6341.85,6290.92,6305.02,6367.82,6077.22,6227.05
"leuS",7966.22,7837.96,9005.7,8407.14,7952.14,8223.85,9395.5,8359.35
"ybeL",7540.54,9205.68,7788.13,7492.12,8005.43,9200.7,8588.48,8176.13
"ybeQ",143.096,146.096,184.281,122.805,144.595,140.543,154.846,116.362
"ybeR",79.8739,62.7208,61.0086,44.9196,62.1732,49.8204,55.2443,60.2042
"djlB",152.788,176.736,182.233,163.143,169.395,182.77,200.373,142.285
"ybeT",65.0282,57.746,44.9202,46.2752,50.347,49.8851,50.0239,38.4087
"ybeU",141.01,149.576,153.943,118.462,128.935,136.223,134.363,118.98
"djlC",201.363,193.569,250.92,203.787,220.846,199.113,239.807,207.728
"hscC",365.769,306.953,393.57,300.387,403.64,305.634,385.14,312.971
"rihA",5685.8,5036.93,5712.92,5535.22,6491.84,6058.06,5895.14,5159.62
"gltL",2352.18,2452.45,1966.12,1921.97,2645.43,2493.07,2094.87,2099.59
"gltK",1795.23,1773.81,1362.59,1381.77,2278.89,1932.7,1424.17,1576.87
"gltJ",1549.45,1581.06,1326.04,1348.46,1774.02,1485.57,1210.75,1419.95
"gltI",6046.99,5887.96,6835.74,5311.03,6442.92,6511.27,7017.89,5557.85
"lnt",2059.23,2285.67,1523.62,2018.97,1903.6,1919.38,1318.2,1976.07
"ybeX",9264.44,8556.34,7784.01,8504.12,7819.69,8404.72,7438.59,8141.75
"ybeY",9875.58,9949.34,6849.72,7931.98,9448.33,9957.47,6768.69,7937.83
"ybeZ",12420.5,12639.7,9472.47,10407.4,12844.1,12619.4,9481.19,10426.3
"miaB",3000.41,2503.19,4656.01,4362.06,2583.16,2598.6,4406.35,3818.66
"ubiF",3467.58,3418.16,3835.72,3424.19,3348.26,3431.07,3929.99,3704.78
"asnB",2387.97,2413.91,1110.55,1521.1,2674.57,2587.85,1082.56,1688.75
"umpH",3757.9,3561.55,4014.92,3838.1,3972.76,3785.09,3882.67,3679.48
"nagC",4377.39,4174.15,4256.81,3827.05,4391.74,4150.03,4448.06,3610.97
"nagA",4378.85,4705.14,3959.79,3274.26,5294.35,4585.27,4287.74,3658.2
"nagB",6247.69,5809.1,4721.1,3739.08,6093.06,5626.26,5455.51,4078.73
"nagE",2241.62,1563.7,939.881,650.11,2368.4,1531.62,1136.45,746.221
"glnS",7143.04,6702.67,9181.87,8347.2,7536.85,7464.63,9087.79,8071.1
"chiP",238.708,201.787,167.588,133.956,368.763,215.846,162.231,120.703
"chiQ",380.134,334.416,390.908,284.442,409.977,332.122,267.213,279.573
"fur",11083.5,11106.4,13370.9,11311.4,11383.6,11611.3,12997.3,10979.6
"fldA",9853.03,9042.35,12769.1,9968.97,9312.69,9137.1,12464.5,9763.49
"ybfE",2033.89,1885.38,3471.58,2095.48,1979.33,1807.75,2971.61,1890.35
"ybfF",1842.78,1730.47,2992.65,1755.22,1830.14,1655.76,2785.34,1620.35
"seqA",8922.23,9108.62,8799.72,9210.52,9400.95,9017.92,7990.89,9690.1
"pgm",8396.75,8353.35,7998.36,8969.34,9301.33,8633.96,8025.71,9390.29
"ybfP",387.014,353.175,399.928,380.471,336.602,285.919,339.374,376.692
"ybfG",117.064,106.417,170.179,128.761,108.971,106.417,143.537,125.283
"potE",258.096,291.261,365.279,262.596,274.955,259.779,347.581,303.752
"speF",91.3866,86.3266,86.7453,70.8822,85.3403,76.9454,98.4432,78.13
"kdpE",1062.86,1152.27,1675.3,1217.12,1231.34,1036.36,1475.02,1168.8
"kdpD",752.969,889.765,1105.85,862.333,820.328,798.09,1152.62,922.4
"kdpC",948.563,963.027,1496.87,970.711,870.971,857.032,1772.04,1048.81
"kdpB",418.867,393.758,434.785,507.744,372.715,444.492,607.031,491.249
"kdpA",197.822,156.153,232.125,221.346,166.221,167.979,250.069,225.018
"ybfA",406.44,558.846,1395.85,1664.11,377.24,488.763,1042.6,1537.36
"rhsC",155.075,165.221,305.485,466.382,125.07,148.253,284.443,451.091
"ybfB",80.1283,63.484,216.968,255.628,53.2166,54.9916,106.193,266.914
"ybfO",138.1,92.5338,252.902,215.177,98.5905,94.4205,197.346,235.454
"ybfC",164.332,150.07,488.231,374.271,143.603,124.589,331.865,395.856
"ydcC",838.692,894.559,1034.59,946.181,840.167,854.283,879.721,1062.03
"ybfD",76.4067,37.3125,215.555,195.799,49.2574,43.2284,177.147,260.439
"ybgA",2041.41,2762.43,4867.25,2729.96,2105.66,2294.66,4839.42,2857.72
"phr",1311.05,1451.39,2769.37,1627.38,1289.32,1243.37,2884.35,1705.19
"ybgI",7451.62,8775.22,5768.01,5249.59,8781.3,8469.46,5932.85,5735.72
"pxpB",4819.91,5136.32,3316.59,2989.47,5172.96,4900.63,2926.94,3310.14
"pxpC",6045.82,5339.38,3265.08,3238.38,5775.11,5462,3475.16,3455.16
