"","176400","176400 | 1","176400 | 2","0","0 | 1","0 | 2","0 | 3"
"narX",0.131260107,0.397947065,0.053115419,0.388303089,0.074063289,0.406529328,0.09386601
"ompG",-0.174445927,0.408969788,0.550840276,0.341424691,0.053791644,-0.039949349,0.197537685
"cybB",0.226634759,0.076903214,0.122184077,-1.087834328,0.169316145,-0.031936577,0.071564159
"lsrC",-0.174872579,0.016536902,NA,-0.333883774,-0.289507804,-0.130462002,0.240554374
"chaC",0.098433046,0.382091514,0.421979134,0.51654871,0.280966648,0.077545612,0.413977688
"ycjR",0.62339941,0.291278088,NA,0.425980717,0.335549003,0.718306155,0.432642637
"ydcF",0.007129645,0.589869591,0.209867661,0.149468963,-0.11624284,0.137377714,-0.129600231
"gstA",-0.075500825,-0.048630146,-0.062271359,0.073469333,0.117453377,-0.138673444,0.212562681
"cedA",0.163680998,NA,0.075169087,0.304407521,-0.032843972,0.267272309,0.093849727
"rsxG",0.402303729,0.488747183,NA,NA,-0.124507779,0.783051751,0.273066466
"hxpB",-0.130440226,-0.082173207,-0.076741165,0.160071267,-0.003252863,0.285611947,-0.243193422
"kdgR",0.051048201,0.119491223,0.020427112,-0.304835535,-0.012883009,-0.183674523,-0.07828091
"yedE",0.314318411,0.190535248,0.512668578,NA,-0.403951284,0.298586372,0.081822826
"rsxA",0.282563129,0.081295576,1.218325883,NA,-0.407729691,0.201676359,0.196644428
"pfkB",0.043687101,-0.04024347,-0.266399705,0.366088556,0.195918143,-1.209502256,0.454305808
"rlmA",0.21845328,-0.030720203,0.493666079,0.193947579,0.076138538,0.256034021,0.062515054
"fliS",0.020332715,-0.170827246,0.665111196,0.18154535,0.133615821,0.540395477,-0.283440241
"add",0.052047728,-0.022476943,0.186883754,-0.058702852,-0.099643578,0.349524375,-0.171432753
"thrS",-0.052547568,-0.005109029,0.016869385,0.15020081,-0.286027224,-0.786314734,-0.332864896
"manY",0.031834274,0.125685263,0.057793659,0.171401449,0.079750316,0.334301924,1.018293888
"fliZ",0.240234758,NA,NA,0.275423254,0.039123358,1.027252259,-0.208794748
"hdhA",-0.07153547,0.324299905,0.074165866,0.071672278,-0.025318892,-0.013298782,-0.012248848
"pheM",0.113708934,0.007560261,-0.065487516,0.593930178,0.231776725,-0.172715528,0.555501834
"sdaA",0.279802573,NA,0.377775471,0.304194996,0.094516938,0.370818758,NA
"tcyN",0.07362349,NA,0.382275972,0.323150337,0.129775927,-0.368720625,0.317507804
"uidC",0.237753412,1.155106972,0.246934053,0.615399918,-0.018636284,0.518921898,-0.010946275
"btuC",0.123121359,0.646372968,0.157778726,0.464958621,0.22287695,0.273908745,0.269045597
"yoaC",0.084691908,-0.020249538,-0.179098846,-0.181299207,-0.376283634,0.510067454,-0.21301492
"uvrC",0.167789852,0.933889923,NA,-0.215985292,-0.132811941,0.049585376,0.082272041
"galF",0.012746592,0.986163206,0.313317482,0.303954342,0.24604643,-0.006077909,0.331076318
"mdtQ",0.42264376,NA,NA,0.655120841,0.437910977,-0.201246051,0.783780907
"yfaE",0.356824631,-0.059203243,NA,0.400175398,0.386052377,0.214958571,0.639280276
"yfcO",-0.686657738,-0.859625427,-0.655906256,-0.056974314,-0.892123369,0.607155702,-0.583879066
"rfbC",0.140448612,-0.066374206,0.329825462,0.173779739,-0.166675817,0.486000661,0.039489372
"yohC",-0.209718615,NA,NA,NA,-0.721401929,0.268623148,-0.221645663
"ubiG",0.149727236,NA,NA,0.483428776,-0.268682701,0.724555104,0.219179966
"mepA",0.212465953,NA,NA,0.380385307,-0.243376836,0.559611206,-0.365203671
"wbbI",0.193379817,0.103031502,-0.030120771,0.610268148,0.372642747,0.217441955,0.369806916
"osmF",0.107340363,NA,-0.529862144,0.411321182,-0.045661766,0.013251364,0.220626812
"mnmC",0.048700657,0.554939334,-0.033655998,0.318085621,0.277256689,0.025252434,0.190784883
"gnd",-0.140837326,NA,0.130991076,0.050651663,-0.014292299,-0.255604178,0.247313669
"mlrA",-0.366158103,-0.311803091,-0.150265243,-0.574608239,-0.48205458,-0.228023272,-0.414427183
"yfaQ",0.361237211,NA,NA,0.37297619,0.024564638,0.718306155,0.080706387
"pdxB",-0.142620878,0.603118623,0.043908208,0.141603703,-0.345043583,0.040062923,-0.17963652
"hisF",0.139372826,0.305561107,0.676537605,0.503024332,0.270135023,0.128444445,0.533885134
"yehR",0.268788441,NA,NA,NA,0.03351948,-0.077077242,0.156931801
"atoA",-0.102772584,0.151768457,0.125143062,0.396416394,0.228426602,0.175558601,0.255106137
"accD",0.222340577,NA,0.135277254,0.454868155,0.291491762,0.445883437,0.34679718
"hisC",-0.090866824,-0.132186849,0.00594653,-1.529479606,0.240089964,-1.452277905,0.230296106
"yehL",0.12081689,NA,0.25041726,0.349782542,0.036434734,0.518163305,-0.008575492
"rcsC",0.116777543,NA,0.439923378,0.487830447,0.182903012,0.058141133,0.070842053
"purF",-0.188791452,0.013006834,0.158877903,-0.119829791,-0.358170023,0.165520047,-0.527957125
"eutR",0.352521128,-0.566151685,NA,0.858369971,-0.181935047,1.377767618,0.422423472
"trmJ",0.172781797,-0.387267526,NA,NA,0.285331453,NA,0.400147077
"yfjT",0.117246157,0.365971811,0.46885594,0.372115988,0.331654169,-1.684814367,0.461746852
"ygbM",0.157773196,0.741113457,0.568408344,0.474158841,0.090679711,-0.06885186,0.116437137
"yfeZ",0.213077522,NA,0.141329823,0.436613959,-0.073424296,0.282770799,0.195954524
"iscA",0.001977998,0.226175439,-0.051452311,0.52535823,0.328193834,0.018930615,0.151438341
"yfjP",-0.059101399,0.516440674,0.098925435,-0.083005682,0.146791185,-0.374506849,0.006772333
"ygbI",0.191601134,NA,0.773902139,0.361695179,0.509346265,0.732560759,-0.410576447
"murP",0.125681819,NA,0.703712818,0.36492415,-0.017225062,0.508101386,0.014383136
"iscX",0.284332336,-0.20343404,NA,0.493116044,-0.133542462,0.48891807,0.038419241
"abpA",-0.40596858,-0.336170174,-0.398925713,0.091853184,0.089321965,-0.121058725,0.101164652
"fhlA",0.202481732,NA,NA,0.421962651,-0.43067189,0.58702724,-0.32534515
"cysP",-0.014477002,NA,-0.075150974,0.373169253,0.193835689,0.081333374,0.237875585
"yfhM",0.411519033,0.240981141,0.191470909,0.552154282,0.020730723,0.437586401,0.183370905
"alpA",-0.040912862,NA,0.492414251,0.364094603,-0.038822341,0.366029214,-0.031748585
"hypB",0.379136429,NA,NA,-0.228130355,-0.054616608,0.151266855,-0.017974976
"cysM",0.386760086,0.155248976,0.04332172,0.733244236,0.256137301,0.430251972,0.359264708
"rodZ",0.446158919,NA,1.398389926,0.816673689,0.18842144,NA,0.422423472
"ratA",0.152163718,0.389788434,0.215561775,0.128691173,0.170730688,0.008953234,0.056589548
"hycC",0.126783531,-0.112782516,-0.03364171,-0.711649233,-0.124769772,-1.279977691,0.144751532
"crr",-0.206649446,-0.256990343,-0.103697017,-1.189549111,-0.366405122,-1.289477224,-0.145004465
"bamB",-0.418753867,-0.394773863,0.265910639,-0.09518743,-0.502365115,0.413239936,-0.764895767
"nadK",0.071743877,-0.110338695,0.008972245,0.294335814,0.255254481,-0.306872489,0.399284796
"hycG",-0.223024082,NA,0.357460884,NA,-0.349697271,NA,-0.33487764
"lysR",-0.010624514,-0.14251405,-0.07975708,-0.723991725,-0.001091812,-1.01558447,0.128629939
"yqgD",0.106317289,2.254663977,0.2283448,NA,0.03551624,0.050085427,0.218893964
"ygiD",0.103874307,NA,NA,0.645977462,0.214750379,0.400044012,0.399916131
"agaC",-0.056935441,0.082631575,0.38156846,0.150180921,-0.054094933,0.845129035,-0.011232089
"lplT",-0.205346649,-0.323623433,-0.339460737,0.150047065,0.162708028,0.057389094,0.127236091
"speB",0.126540278,0.639541513,0.809238514,0.530638411,0.327295955,0.025585099,0.25986273
"tolC",0.001009276,0.230003081,-0.106407638,0.123370236,-0.014943904,0.354286522,-0.199434591
"agaA",0.099371433,NA,1.800337955,NA,0.028206943,NA,0.051355609
"mutH",0.22621247,0.336334024,0.280110819,0.574715121,0.220606124,0.37142744,0.255983598
"cmtA",-0.021080687,0.048690553,-0.055489734,0.317433306,0.047219293,0.151959522,0.132733402
"yqiA",0.033987768,0.323902564,-0.052753913,0.165990389,-0.119139422,0.515463585,-0.166163447
"agaR",-0.00821176,0.001494597,-0.117008992,NA,0.019159828,NA,0.458371019
"thyA",0.118046219,-0.031133581,0.04633705,0.096544755,0.083291097,0.021834229,0.248025371
"yggC",0.135514544,-0.003776263,0.245575878,0.231250103,0.070498922,0.114941975,0.035891479
"ygiZ",-0.097073208,0.040414027,0.10048047,-0.572288402,0.038160708,-0.014355969,0.034362744
"garP",0.008019271,-0.047006786,0.466783991,0.222481836,-0.444550016,0.871023896,-0.897474629
"recC",-0.234358007,-0.20343404,-0.484577827,NA,-0.046375479,0.604444892,0.006218717
"mscS",-0.120152727,-0.707539566,-0.277313048,-1.007642649,0.213563601,-0.289961751,0.76241331
"ygiV",0.089683149,0.079408704,-0.096800891,0.576045742,0.096600174,-0.0212653,0.297484735
"argA",0.317133575,0.550470701,0.214817227,0.269985558,0.121948513,-0.01108181,0.190393671
"scpC",0.179160509,NA,0.307368149,0.334152516,0.18030355,0.502706354,-0.036214377
"parC",0.037943072,0.207145739,-0.128729561,0.401955733,0.136298427,0.187052267,0.069295807
"tdcA",0.318284417,0.439370919,0.700490099,0.509473087,0.076788171,0.784932786,-0.081320263
"yhcN",0.187115313,0.132135454,0.495810353,-1.802922007,-0.143146623,-0.449601655,-0.128677836
"rpsG",0.18442255,-0.699578532,0.203618712,0.476960166,0.101271265,0.40910737,0.02154903
"gntK",0.299561122,NA,NA,NA,NA,-0.114593604,0.667337525
"yhjV",0.170916535,NA,NA,0.350803211,-0.199758731,0.452732379,0.110669611
"degQ",0.420604815,1.129725241,NA,-0.658297589,-0.546264116,0.58702724,-0.078178879
"bfd",0.101932059,-0.070525326,0.500036124,NA,-0.146131589,-0.06961845,0.000819545
"asd",0.300371373,NA,NA,0.118854134,-0.061456033,0.777929086,0.281094319
"yhjR",0.115897452,0.415429703,0.186134515,0.317405028,0.062119141,0.250216014,0.016969872
"rpsI",0.339419643,0.312320691,0.270198854,0.593277341,0.121194008,0.209859808,0.189774658
"gspL",0.09324588,0.416927037,0.004597492,0.545862309,0.254879435,0.033590754,0.272971828
"glgA",0.461222666,NA,NA,-0.650047513,-0.088805641,NA,0.329669418
"bcsZ",0.343645029,NA,NA,0.45167065,-0.005398586,0.502706354,0.16309211
"nanR",0.490473347,NA,0.565255319,0.659314062,0.258747971,-0.275444896,0.481468254
"gspH",-0.216818799,-0.272650033,-0.409169444,0.145186329,0.076447681,0.020470796,-0.028295511
"glpE",0.204098156,NA,0.800539064,0.389666223,0.305029184,0.076737622,0.231691686
"kdgK",0.015948778,0.56545381,0.7335178,0.530695759,-0.075959576,0.319775671,0.078209883
"nanK",0.039046922,NA,NA,0.288996061,0.019279041,0.494881017,0.198027533
"gspD",0.096154762,NA,-0.095900036,0.305239145,0.174132528,0.204020734,0.153189876
"rtcB",0.262177938,0.134492052,0.356342693,-0.170003985,-0.219744356,0.124317385,-0.459978471
"yhjD",-0.008865326,0.263846021,0.333105076,0.264132244,0.097543392,NA,-0.098476708
"rpsJ",-0.2235069,0.627780402,0.087992115,0.26498217,0.17577996,-0.141965681,0.125573436
"malP",0.312802833,NA,0.306788704,0.737484245,0.429130827,0.234816586,0.504055219
"ccp",0.210359279,NA,0.862865656,0.31809211,0.122492927,0.588383987,0.246332213
"rpmB",0.503231809,NA,NA,1.002109876,0.375508084,NA,0.626543454
"atpG",0.386840302,NA,0.316322992,0.47713324,0.286553098,0.26802038,0.399299673
"gldA",-0.291918488,NA,0.315627564,0.157159405,-0.104064782,0.484046442,-0.221243724
"waaA",0.191226904,0.51026131,NA,0.663603425,-0.156812218,0.090978061,0.127145805
"glmS",0.221623834,0.410713347,-0.028626597,0.133340771,0.208298412,0.338703595,0.249894944
"metF",0.342400854,NA,NA,0.655232185,0.12030562,0.476377415,0.368065809
"waaS",0.279745932,-0.445973187,NA,0.488060172,0.054222343,0.419732119,0.518398512
"pstB",0.194417349,NA,0.096417398,0.193168267,0.271712378,-1.404585547,0.324684765
"ubiE",0.015744692,-0.213422594,0.959167839,0.479505058,0.209355347,0.104103806,0.246332213
"yiiX",0.057694802,NA,NA,NA,-0.199758731,-0.441776318,0.266535599
"waaY",0.097140924,1.622640762,NA,NA,-1.323461921,0.134729569,0.343242226
"bglB",0.379968411,NA,0.382915111,NA,-0.191789801,0.259668306,0.346447365
"metE",0.272857431,0.177266284,0.197828687,0.484033854,0.231099655,0.309844885,0.377801816
"ftsN",0.36379394,0.083012117,0.354873111,0.384651754,0.129184708,-0.23761774,0.127598265
"waaC",0.214550332,NA,0.266409542,0.295672977,-0.078394455,0.377767618,0.198907563
"cbrC",0.066063178,0.081567978,0.06154972,0.363122512,-0.100349429,-0.104628998,-0.052328011
"pldB",0.253212623,NA,0.558533024,0.5610226,0.102991245,0.307926398,0.341981573
"rraA",-0.081859466,-0.766525322,0.617352988,NA,-0.170600502,NA,0.054094318
"kbl",-0.022363596,0.216335019,-0.098180934,NA,-0.527427925,0.66473998,-0.169773709
"yieF",0.312371772,NA,0.27725617,NA,0.520755765,NA,0.698236679
"pldA",0.067878409,NA,0.743530796,NA,-0.374328817,NA,0.220524949
"glpX",0.551883729,NA,NA,NA,-0.037974937,1.162758293,0.09424123
"alr",0.112664115,0.083304071,-0.002301418,-0.20189447,0.127676093,-0.232796814,-0.004223316
"frdC",-0.019103729,NA,-0.124169367,0.269675836,-0.061678463,0.216399615,0.411958038
"argI",0.22713946,NA,NA,NA,0.007685276,-0.421572932,0.313279002
"tsr",0.15428381,0.167164935,0.162374478,NA,0.101662345,0.454284472,-0.003426714
"dusA",0.526681394,0.306590988,0.421215124,0.07004357,0.378034655,-0.07813441,0.552177284
"gdx",0.433193942,NA,NA,0.31018536,0.016486141,0.5818876,-0.02473456
"bdcA",0.24014326,NA,-0.131530467,0.435124097,-0.006153224,-0.099353637,0.287724898
"mrr",0.140325425,0.2023297,0.228112543,0.05543018,-0.021871665,-0.076977416,-0.011139912
"yjbJ",0.433721168,0.211443443,0.422322567,0.699714362,0.442189242,-0.286640942,0.560576782
"yjeI",0.384345374,0.496167415,1.44913138,NA,0.222405938,-1.912266994,0.333482388
"pyrI",0.213566652,NA,0.352279084,0.2726482,-0.019605266,0.207208847,0.17235216
"symE",0.188423909,-0.495984648,-0.074019835,0.073727657,-0.250209836,-0.364845307,0.058200335
"plsB",0.16212717,0.928810398,0.407086111,0.62108611,0.18842144,0.5270657,0.04221223
"fxsA",0.065108705,0.957636724,-0.172812546,0.257527483,0.349789443,-0.029462467,0.159464138
"treB",0.243529876,NA,NA,0.607581071,0.345034346,0.364403656,0.221026347
"malM",0.035253933,1.025720411,0.324529959,0.168631939,0.18559215,0.132853564,0.038271747
"dsbD",0.27875131,0.807505946,0.179259366,0.369953565,-0.01918687,0.482291889,0.286449436
"cybC",0.528169455,NA,-0.167803164,NA,-0.288699814,NA,0.371270949
"malF",0.417871245,0.339462372,0.555915293,NA,-0.185926527,-0.080870231,0.08851225
"cadA",0.211345192,0.085751303,0.632865154,0.342370043,-0.413638551,0.698319753,-0.033847644
"fbp",0.233082365,0.218724388,-0.067194674,0.340549903,-0.148413386,0.171918524,0.06043705
"yjiL",0.515602895,0.401712297,-0.036611389,0.5807854,0.29756591,0.247433849,0.235674144
"csgA",0.519214613,NA,NA,2.205976108,-0.051338899,0.502706354,0.261572179
"chiQ",-0.054477495,NA,0.231406094,0.128514224,-0.389658667,0.575398555,-0.387354171
"chpB.1",0.021599052,NA,0.156037384,0.637570495,0.199370621,0.476377415,0.527059384
"hsdM.1",0.755818551,NA,NA,0.599476952,-0.112608555,0.433625435,1.790400257
"rplS.1",0.257102683,-0.2871607,-1.088795601,0.233019405,-0.510548564,NA,0.216368989
"hemL",-0.102349894,-0.216409158,-0.18290093,-0.575541882,-0.382346193,0.803110114,-0.266580109
"insH1",0.076393459,0.304351761,0.433450124,NA,-0.056833944,-0.080048482,0.172436563
"frmR",0.410612672,NA,NA,NA,-0.098820271,-0.828286865,0.392460248
"rapA",0.03101688,0.140720625,0.886865932,0.413404847,0.193884336,0.275602465,0.218527873
"mrcB",0.480527821,NA,NA,NA,-0.250911253,0.627645091,NA
"mhpT",0.353485959,NA,NA,0.736154092,-0.008712421,1.387312936,0.14621706
"djlA",-0.099631796,NA,0.671317445,0.144509336,-0.208844721,0.153614913,0.034567038
"dksA",0.217002862,-0.567413431,0.027849033,0.263072815,-0.1453324,1.055548323,0.043912015
"yafY",0.07245362,NA,0.129855164,0.232779712,-0.026163976,0.292668566,0.136514314
"mhpC",-0.182413039,-0.114904631,-0.050647899,-0.035508715,-0.078868834,0.135288866,-0.183496941
"rsmA",-0.182876764,NA,0.006804886,0.036341615,-0.270867037,0.80373635,-0.431953193
"yadN",0.345674446,NA,0.029748913,0.651509951,0.277058927,NA,0.513282419
"ykfG",1.087905132,NA,1.644189268,1.403057305,1.293569109,-0.673253876,1.027916639
"lacI",0.200487265,NA,0.196795292,0.912245351,-0.086279617,0.384946202,0.25587753
"kefC",-0.129920911,0.37771857,0.143393883,0.461178252,0.146915643,0.149468442,0.198304124
"yadL",0.595116245,0.742070404,NA,NA,NA,0.678797613,0.489370261
"proB",0.329801801,NA,0.304271358,0.386819417,0.245716844,0.403321722,0.157391129
"cynX",0.110911473,0.092573613,0.237021924,0.054829087,-0.094743024,0.035685426,-0.011945803
"fixB",0.081011424,NA,0.696534234,0.469655747,-0.045047922,-0.726036103,0.097679202
"panC",0.225909163,NA,0.057463489,0.600572357,0.135837963,0.152664277,0.303918845
"gpt",0.422728508,NA,0.173655488,NA,0.259112171,NA,0.506828662
"codA",0.289583672,0.286633183,0.105395523,0.0394077,0.276348784,-0.546296191,0.193660271
"tomB",0.381631514,0.047579516,0.196451685,0.553735851,0.247873748,0.554945972,0.236528309
"nohD",0.335487789,-0.029253709,-0.037711531,0.447188608,0.073169971,0.68108941,0.170356106
"gltI",-0.006638228,-1.190940226,NA,NA,-0.288699814,NA,-0.272753544
"ybhJ",-0.122001551,-0.098326373,-0.000594036,-0.417079257,-0.016580359,-0.68066666,-0.211805227
"pdeB",0.074434911,0.27068628,0.716401479,NA,0.25106825,NA,0.127230142
"rzpD",0.113616528,NA,NA,0.314422413,-0.178769291,-0.322697378,0.111242558
"rihA",0.193983355,0.112307448,-0.078075866,-0.077573312,0.328483812,-2.095927847,0.423307982
"pgl",0.397281386,NA,-0.11158024,0.425436829,0.070487605,0.568302305,0.318025437
"amtB",1.103009214,1.749899867,1.371056969,1.297919489,1.172723672,-0.550395667,0.920747463
"quuD",-0.015898589,NA,NA,NA,0.101271265,NA,0.167150966
"ybeT",0.299690127,0.4427343,0.439409724,NA,0.239216372,-0.949956117,0.361359645
"modA",-0.015309373,-0.030502974,0.043188807,0.157216871,0.134713257,-0.040260816,0.002669075
"decR",0.336283929,NA,0.14732655,NA,0.042293405,0.337896106,0.310790202
"ybcN",0.128478257,0.187121038,-0.006835955,0.25506665,0.26659621,0.23144391,-0.001867983
"ybeL",0.124754829,0.045434589,0.323576513,0.349520634,0.461422712,-0.24068279,0.298830551
"galE",0.316404281,0.248602338,-0.034765727,0.216726218,0.151799398,0.155431171,0.143837974
"fadM",0.255396219,NA,NA,0.571343844,-0.255276059,0.272257433,0.338102586
"emrE",0.335248662,0.010176799,0.154177135,0.252427471,0.288185535,0.383519946,0.184184306
"nadD",0.366666558,NA,-0.198730416,NA,-0.112608555,-0.701413628,NA
"gpmA.1",NA,NA,NA,1.665573018,NA,0.87068314,NA
"lon",0.437088986,0.4436315,-0.011390613,0.462562345,-0.02828767,1.377767618,0.024483463
"fimZ",0.222685118,0.268236784,0.162797561,NA,-0.017340489,-0.865270431,0.101498647
"mrdA",0.461222666,NA,NA,NA,0.463644172,-0.099353637,0.019935835
"pnuC",0.333880522,0.355342296,0.266307678,0.897410321,0.156127925,0.820044692,0.267916504
"ltaE",-0.034105215,0.066074173,0.041571911,0.059652606,0.374878215,-0.15050616,0.342342133
"hspQ",0.230773744,0.026757656,-0.021077881,0.28279956,0.064718251,0.213324802,0.151407225
"yceM",0.805287293,NA,NA,1.42040084,NA,0.502706354,NA
"ymgA",0.749911223,0.331180831,-0.02106334,0.846240452,0.643595244,0.671405188,0.950500704
"ybjQ",0.387436451,NA,NA,NA,0.243938768,NA,0.312149497
"helD",0.060129234,0.018622281,0.221080138,0.458605192,0.15275036,0.082349121,0.459589745
"grxB",1.290526438,-0.301638524,0.178984322,NA,0.071915871,0.361377201,0.522538624
"ycgX",0.377265156,0.337686719,0.100444728,0.327535682,0.547998234,-0.008778441,0.225027394
"artQ",0.16019267,NA,-0.331861138,-1.032237321,-0.030257262,1.155918868,0.062687816
"sulA",0.200580431,NA,NA,0.2400096,-0.122259941,0.551011034,0.105713272
"bssS",-0.204413498,0.06347334,-0.123318123,-0.472699741,0.052591494,-0.619983994,-0.001117178
"stfE",0.130114111,NA,-0.00491039,NA,-0.147370662,-0.275444896,-0.156252701
"potI",0.272722149,NA,NA,0.674884436,0.077723143,0.451952816,0.275954679
"fabA",0.015050547,0.914380682,0.051040075,0.388492334,0.103389985,0.267085821,0.111363134
"yceI",0.672076031,-1.16411066,0.77571548,0.213275347,0.705051236,0.544099039,0.97333094
