"","1770","1770 | 1","1770 | 2","3570","3570 | 1","3570 | 2","0","0 | 1","0 | 2","270","270 | 1","270 | 2","570","570 | 1","570 | 2","870","870 | 1","870 | 2","1170","1170 | 1","1170 | 2","1470","1470 | 1","1470 | 2","1770 | 3","1770 | 4","1770 | 5","2070","2070 | 1","2070 | 2","2370","2370 | 1","2370 | 2","2670","2670 | 1","2670 | 2","2970","2970 | 1","2970 | 2","3270","3270 | 1","3270 | 2","3570 | 3","3570 | 4","3570 | 5"
"yiaY",9.976612278,9.573824527,10.01376966,9.216363962,9.073610667,9.991857464,9.908062631,9.90389905,9.92847439,9.25689573,9.302725921,9.316838207,9.652483085,9.426933189,10.04912262,9.565856686,10.63665306,9.546600497,9.345014773,9.413995393,10.2558461,9.621826787,9.558040513,9.227103194,10.05386714,9.638127145,9.463117267,10.09056697,10.6253325,9.472962807,9.385459623,9.973986035,10.77508701,9.980288454,9.560730179,10.02500313,9.884049827,9.856465266,10.14091856,9.604286964,9.262344128,9.412383305,10.09538121,9.133147901,9.710656888
"selB",11.60699158,11.52998928,11.76596968,12.17560336,11.66175658,12.03969211,13.0537984,13.20681548,13.45135296,11.9224248,12.15151405,11.60971294,12.91105424,13.03239509,12.87630869,12.85126659,12.79470334,12.0116278,12.35799265,12.97176191,13.40481564,13.86334825,11.68800086,12.33400986,12.27672735,13.60939002,12.02302775,13.10133314,12.73351062,12.93957728,13.13892488,13.09873838,14.7192709,13.37468908,13.36887544,11.94304572,11.36517411,13.13313545,11.84088916,11.86741417,12.25031086,12.07941041,11.57977498,11.77480964,11.78198075
"selA",11.99047423,11.45061289,11.84144705,12.19890628,12.08121058,11.98642934,12.29406515,12.64278594,12.61265255,12.08067002,12.12046764,11.69445368,11.98937251,11.97516747,12.09127303,11.96582592,12.12380239,12.04926374,11.50158,11.85160282,11.91416268,12.87679644,12.01596341,12.37146329,12.39670386,12.69183987,12.19511631,12.30159961,11.53511535,11.8965568,12.11155316,11.48548697,12.55190485,12.53768649,12.18492979,12.04858094,11.70024958,12.34937491,11.75843033,11.57647751,11.63277431,11.68555812,11.64076966,11.77530115,11.88525187
"yibF",10.08770499,8.87313613,10.24775504,10.91760203,10.69344838,10.29144363,9.669222743,9.971503353,9.172456035,10.42820925,10.11227731,9.24462059,10.11094458,10.73041275,9.963863315,9.975425904,10.16831849,10.94177317,9.822210883,9.951300931,10.71305978,9.622978755,10.42059502,10.16019424,10.29593474,10.1439091,10.52503287,10.1657674,10.01337973,9.955242385,10.27028149,10.65410964,9.332878755,10.00112707,10.10712733,10.16422344,10.92551262,10.27533446,10.23108559,10.84579173,10.62752901,10.1710003,10.09653872,10.63811785,10.43967151
"rhsA",8.652800158,8.177184976,9.02808426,8.815622939,8.938062358,9.093811351,8.135279396,7.986624919,7.712060664,9.37611671,8.910285104,8.308809354,8.446513448,8.954770521,8.219460586,7.998069887,7.816960568,9.164409207,7.939075603,7.515281993,8.770149488,7.113362007,8.652657822,7.873747328,8.35504953,7.542410014,8.679495028,8.148622262,7.957816142,7.993125839,8.320176835,7.858596411,7.400925466,7.862076765,7.821517195,8.878701688,8.527277519,7.612055611,7.921738578,8.513846819,8.129583681,8.156717688,8.705569252,8.425110397,8.854303775
"yibA",9.06202169,9.770416788,8.980482055,8.618559625,8.623136191,9.347007045,7.561500235,9.38541432,8.69942331,9.315252297,9.582435286,9.732615792,9.546355521,9.23548079,9.425822043,9.799095697,10.28239839,9.366509878,8.665701905,9.598193971,10.62714026,8.464020431,8.359371438,9.044025328,9.078705732,8.941338804,9.194671479,9.150379281,8.512684657,10.96844601,9.474858213,8.852899526,8.636187225,8.753589544,9.125772804,8.865850099,9.169392972,8.731539028,9.138448689,9.184668047,8.978976711,8.255664665,8.996834038,9.211277559,9.300181449
"yibJ",7.70359093,8.333036853,9.436899484,8.239716373,7.115548198,8.048619706,7.641312193,8.190410596,7.804637633,6.368154121,7.830856157,7.642400916,7.148167645,7.961604205,7.171812533,7.400113503,7.77725857,7.194991517,7.613369555,7.612373485,8.67615704,7.555071749,7.864697662,8.012977399,7.252454212,7.801501711,7.291734471,7.420119045,7.65012123,9.635706643,8.03155839,7.833770215,7.557797428,6.850864295,7.352400752,7.67096402,7.767056463,7.92470842,7.887851202,8.220826558,7.70137512,7.770065223,7.002624355,7.487833332,7.54285999
"yibG",9.156377727,9.486175493,8.028851756,9.046600161,8.942544345,9.77883151,8.313287384,8.680570039,8.332670038,7.822295594,8.610015572,8.782501308,7.836125118,8.26667906,7.904581496,7.592965945,8.518375402,8.926991961,7.297978162,8.284125688,9.231249521,8.160540334,7.78688858,8.528384346,8.230875716,8.664034206,8.977147399,7.688116072,7.962226173,10.51165967,8.212080615,8.679063656,7.880920824,7.364064103,7.056982109,8.790383967,8.569046382,8.23437246,8.236605184,8.566514302,8.151782298,8.201434466,8.847384702,7.894243646,8.652265011
"yibH",8.972610899,9.183859775,8.054250698,8.733466736,8.45539521,8.863286544,8.182076363,8.411768371,8.246671239,8.905664282,8.931331744,8.813278774,8.602993533,9.191096183,8.623188111,8.424941233,8.503148078,9.095252032,8.908301589,8.258481097,8.943910613,9.133881346,9.293897889,9.104334665,8.256974966,8.552467464,8.938958383,8.30329505,8.756613982,9.833635239,8.534170534,8.935465629,8.407061852,7.931864046,8.337384002,8.642453145,8.932219476,8.557065848,8.80723705,9.131756059,8.487535572,8.754400181,8.306225537,8.47621402,7.948159251
"yibI",10.41141535,10.16325811,9.482383997,9.168817116,10.1624071,10.98926418,9.480728336,10.55441456,9.341978576,9.925089467,9.578658805,9.380875665,9.554414091,11.05998828,9.417772854,9.563415441,10.61153602,10.40957628,9.840992639,9.499329405,11.87302056,9.708922578,9.315717625,10.3053137,9.690144829,10.43149125,10.65159566,9.666709881,9.906491247,11.09546217,9.806026209,10.9241941,10.59035969,9.29824052,9.464807375,10.87094135,10.2722212,9.527798575,9.606373477,10.01944231,10.10137944,9.984514958,9.922198059,9.379674701,9.401724327
"mtlA",11.77117935,12.73868516,12.47131839,12.54908795,12.46443973,12.13591923,11.51764931,12.58277942,12.34607825,11.63844345,12.36151522,12.25563551,11.9271028,10.50268429,11.89392355,12.501526,12.33713342,12.29947191,12.5381392,12.18947744,12.25841337,11.17534017,11.24769403,11.60832995,12.32529562,11.4175311,12.12511796,11.44470037,11.45832688,12.46919214,10.67769976,10.46161535,12.18607915,12.2140738,12.37550088,12.22283543,11.76948895,11.75568952,11.88142854,11.72635414,11.98087577,10.75944688,12.59162307,12.5860835,12.5993922
"mtlD",10.35702662,11.67894003,11.53860815,11.40064329,11.2595416,11.10461874,9.747596346,10.7308626,10.55663933,11.09944518,11.88347466,11.59823447,11.18659323,10.51442685,11.04138864,11.54364291,11.24849531,11.49000007,11.30286522,11.38263974,10.91040158,10.41370307,9.801257049,10.63281434,11.53045274,10.36933801,11.41158678,11.1637501,11.16598934,11.62764386,11.35826131,10.20118748,11.11854877,10.91424025,11.43646887,11.40517229,10.62832237,10.72052099,11.07694046,10.54442049,10.89413836,10.09571485,11.64446293,12.00299113,11.77049482
"mtlR",9.440299624,10.44652561,9.222317441,9.468596454,9.336032492,9.819482347,8.718397077,8.753784564,8.587568279,8.973133692,9.319862918,9.188407063,8.653493674,9.385731771,8.675531992,8.701274218,8.373607105,9.646308167,8.956367037,8.86630246,8.660525013,8.796459716,8.312693476,8.80794047,9.472373527,8.792898994,9.406011244,8.935300681,9.489387997,10.09918005,9.209348766,8.953173909,8.611049344,8.714534877,9.22718654,9.277962317,8.457565794,9.462151315,8.952042974,8.864790372,8.729622701,8.560103297,9.776053117,10.00508603,9.457922662
"yibL",9.011261769,9.740261579,10.41582763,10.05640694,10.12543588,9.048721513,10.88756921,9.577161302,9.6018453,10.39709122,10.30047479,10.18008604,10.41921893,10.24239299,10.13085788,10.02234201,9.14514621,10.28755389,10.44098792,10.2157893,8.977721636,10.37708326,8.507561797,9.769466658,9.961436758,9.81933805,10.06046909,10.13021855,10.30858961,10.51417334,10.08052013,9.150668189,9.722761327,9.957948638,10.23568759,9.435262745,9.461517819,9.770037162,9.859184185,9.502026802,9.620513423,9.12100804,9.88838691,9.975111128,9.627023272
"lldP",10.69568666,11.2413449,10.88327695,12.79517501,10.73974008,11.38054832,8.235980159,9.006313718,7.369246652,10.41890452,9.716520105,10.30584746,9.151986667,9.840336122,9.655378437,11.08562602,11.22787797,11.54633624,11.44797838,9.187229323,11.1168607,11.71111303,12.5885689,12.11562235,10.11648074,10.98332767,11.63819126,10.83813477,11.07158988,12.3222555,10.98009335,11.41864548,11.11143371,10.74592754,11.42932087,11.71563899,11.35248401,11.13955509,12.33685207,11.83253297,10.90386136,11.73769039,12.07500385,11.32846012,11.00016756
"lldR",7.732527004,8.177469817,8.943126733,9.917503471,8.321784287,7.762942222,9.142036555,7.981985705,7.53784452,9.244156811,8.403337748,8.641951103,9.166249598,8.808850597,9.39562201,9.411341363,8.523093747,9.760695735,10.1202174,9.009081609,7.814250503,9.04052153,8.643380299,8.965123535,8.181804974,8.021753631,8.95685775,8.495255662,8.584095341,8.449352265,8.127623913,8.063532444,8.017619908,8.52604329,9.341166482,8.416700562,9.039811566,7.734183139,8.379321908,8.217563008,9.209079993,8.808397887,8.275877799,8.816298911,8.459372785
"lldD",9.007901756,9.530644374,9.67562425,10.84073228,9.142810521,8.875837972,9.910017171,9.729326564,9.72265387,9.946260368,9.822445208,9.405354927,10.544375,9.554756997,10.81294257,11.2988951,11.06238821,11.00399556,11.61676273,11.73449995,10.71579072,10.42912026,11.20760647,10.48255498,10.13000718,10.65180585,10.43717479,9.941595459,10.91225963,8.601696169,8.817001292,9.94046035,10.01507434,10.06658096,10.25396383,9.951532004,10.10765765,9.951080757,10.38678692,9.960268632,9.89067923,10.65553919,9.763357187,9.969302583,9.762891808
"trmL",11.55124342,11.46194294,10.84443073,11.63038057,11.17957753,11.60034882,10.63944149,11.14541063,10.9417878,10.55174994,10.83537067,10.60706873,10.78826698,10.80796969,10.9097854,10.96006411,10.92394742,11.3986531,11.44761291,11.41452168,11.77355584,10.61815799,10.86499056,10.9546562,11.70278602,11.099889,11.67424369,11.73665903,12.05339554,11.15120366,11.74063769,11.50465928,11.34321113,11.16274055,10.93263384,11.86434423,11.16165212,11.6514679,11.24846915,11.26424981,11.24636791,11.5616779,12.00126459,11.72707156,11.68939108
"cysE",12.93290794,12.74568752,12.64968601,13.45644715,13.0441598,13.40833758,12.13410645,13.05733441,12.71929605,12.69232661,13.03204343,12.03505922,12.3108993,12.56191111,12.3891889,12.27625,12.30242037,12.72496328,12.52044454,12.52536107,12.7412694,11.90049953,12.98092283,12.16775,12.45450313,12.28911636,12.54555972,12.23328963,12.04237575,12.27876578,12.33976773,12.10115602,11.12019799,11.38655003,11.69100623,12.38827075,11.75447121,12.14764857,12.02476512,11.95079259,11.81658307,12.16365663,12.40646167,12.42287518,12.37720933
"gpsA",12.03267582,11.50412443,12.15450803,11.63199347,11.7247732,11.49036105,12.28181566,12.28961157,12.64938983,11.59230796,11.71818364,10.96590556,11.59908862,12.03601669,11.89074012,11.97142803,11.33769023,11.75576405,11.79397284,11.99947062,11.51122178,11.7365972,12.37913013,11.8413406,11.47265935,11.50625717,11.34780134,12.02734178,11.84895218,11.24069193,12.01378338,11.65937473,11.55557578,11.77658043,11.73121082,11.13497422,11.8276967,12.03893515,11.93035418,11.92547977,11.99114622,12.16444606,10.60881262,11.17202288,11.27189336
"secB",13.44163474,13.30597801,13.82416836,12.59413498,13.23887344,13.00344059,13.38451775,14.54868705,14.06678491,13.21006831,12.45685085,13.21692713,13.02485151,13.80761581,12.80637931,13.5042388,12.95151516,12.7227509,13.36303341,13.00702776,13.08186009,13.37292692,13.85118288,13.58333407,12.40967108,12.64764593,12.53648682,13.47323888,13.16418113,12.75262446,13.04911,13.30830851,13.18314904,13.26261808,12.9673998,12.21424259,13.12157312,13.22314087,13.02252372,13.55035967,13.29762229,13.44268641,11.87617467,11.98055207,12.29746009
"grxC",12.82073658,12.72264168,13.11055077,12.04797618,12.31350421,11.97563401,12.57312999,12.34815457,12.59617366,12.90158578,12.10234719,12.60711864,13.02742476,12.56690632,12.08591388,12.71268252,12.18877963,12.37441772,12.70501607,12.24140957,11.2872124,11.91666888,13.00448458,12.22653911,11.77573213,11.65981675,12.11780147,11.55930726,12.10688216,12.10306668,11.32181061,12.1447193,12.16686367,12.13020187,12.23494814,12.1794195,12.87115958,11.93308323,12.39114556,12.70177435,12.80250635,13.00344907,11.66207887,11.63564284,12.08774844
"yibN",12.27821004,12.46617581,12.30572102,12.24915588,11.6089105,11.39729773,12.78771386,11.67016263,12.71000441,11.41450943,11.6720428,11.30075288,11.45958764,10.79668374,11.97225688,12.0756162,11.66427355,11.91800674,12.07811709,11.76517229,11.0064798,11.32876232,11.92942104,11.38403282,11.70147353,11.40440431,11.74179472,12.15134514,12.86056757,9.324686218,10.53969323,11.55076442,11.56218408,12.17710353,12.24688439,11.73503264,11.91361715,12.14555076,12.25311783,12.22760009,12.25370513,12.51357761,11.45252988,11.56314621,11.62901857
"gpmM",14.3563238,14.41236843,13.4587848,15.22825799,14.47122464,14.47142073,13.38254707,13.91962842,13.44000591,14.1163385,14.84884414,13.27934189,12.71364758,12.67874776,12.45430237,12.36721207,12.13274888,12.85773867,12.5437863,12.71949265,12.39165287,12.05863286,13.01798508,11.93088381,14.71633613,12.56273973,13.47545145,13.98911972,13.34454525,12.17993642,13.87940822,13.00975528,12.43910894,12.7430906,12.99564789,13.73635849,13.22973841,13.07306576,13.16223747,12.82643311,13.14139872,12.58668961,14.40605603,14.18885229,14.31571785
"envC",10.09504201,10.26986371,10.44240817,10.3682097,10.13892599,9.558736996,10.24919168,9.713299408,10.35895138,10.23815144,10.32008392,9.73914724,10.48828035,10.18213078,10.74881015,10.80527375,10.17396888,10.75830349,11.03270174,11.05013411,9.855481787,10.82164875,10.68443744,10.68764538,10.75951686,10.85836448,10.69317688,11.11832526,10.41297068,10.60089948,11.19817919,10.82024955,10.64418476,10.95452119,10.98078875,10.51622655,10.5047484,11.13409491,10.8444103,11.04520925,10.98205188,11.1643787,10.18641432,10.64172595,10.44542702
"yibQ",9.314363979,8.664636342,9.490036001,9.394130451,9.602835451,9.006800801,8.675829073,8.747981439,9.035276542,9.016805627,8.994861145,8.577567998,9.278630382,9.211458005,8.891776915,8.983831989,8.852812492,9.673138873,9.376647153,9.396505014,9.567542957,9.172419319,9.545456637,9.513580762,9.722721365,9.309839756,9.869132413,9.80258003,9.692938823,10.44552431,9.979850733,9.610602887,9.367451055,9.692502417,9.603350999,9.594626292,9.767125733,9.848342788,9.558557479,9.590628732,10.04565735,9.70086358,9.419951721,9.8371927,9.696999576
"waaH",9.039541245,8.512585824,9.053216104,7.776175969,7.990714793,8.518844189,7.760230443,8.830045326,8.665957124,8.067095836,7.433854365,8.235168724,8.313520991,9.637290157,8.504943424,8.718823158,8.617290435,8.482217704,8.693345811,8.611045132,10.04023572,8.380233325,10.08559435,9.297874795,8.693439147,8.598279424,8.541711076,9.273317875,9.179867026,9.52994467,9.138305264,10.41172926,9.807889162,8.901838107,8.60005822,8.353386852,9.273013053,9.927578184,9.369019053,9.720895932,9.011551865,9.488546911,8.273750554,8.584368401,8.174373054
"tdh",12.52224124,12.33200605,13.00496574,11.92034822,11.58197997,12.26962999,12.59473455,12.50055866,12.14409756,13.21483633,12.54030363,12.37139065,12.61613052,12.87971456,12.00673035,12.4003005,11.87466887,12.35386401,12.73871598,12.03939084,12.28750553,11.66506002,12.91506454,12.31101011,12.08280301,11.86063193,12.2113077,11.86827299,12.37560504,12.17062519,11.97894232,12.67331001,12.35258138,12.07055333,12.13833922,12.39173248,12.50396794,12.55750053,11.9373504,12.27177859,12.65975038,13.17979234,11.67169636,11.63697579,11.73861857
"kbl",12.92322838,13.54828949,13.61496079,13.35133974,13.24435928,12.74011296,12.63595222,13.25270884,13.56385689,12.66634737,13.36261232,13.13030811,12.51794577,12.52779759,12.85672285,12.92883725,12.75764232,12.79681846,12.73117906,12.85409262,12.72055509,11.63461564,11.39054975,12.15786535,12.64646781,12.25171859,12.51473921,12.59644955,11.99642818,11.93112014,11.74057691,12.16652164,12.65969376,12.84172898,12.87002115,12.81251826,12.13583888,12.51929974,12.28472683,12.03125023,12.43030456,12.59275809,12.65420319,12.63791284,12.92749543
"htrL",9.809174624,10.59202479,10.7858446,10.68022168,10.60682859,10.00100777,9.121331117,9.22159197,8.903303997,10.19768819,10.3382717,10.5014869,11.16695093,10.19530206,11.28739145,11.54106117,11.13370797,11.25910083,10.66177142,11.33049871,10.74266752,10.01774469,9.386299024,10.46846943,11.52863715,10.28414428,11.3197208,11.4059202,10.56749436,11.43459228,11.29248766,10.6478963,10.70433054,11.09853883,11.51598335,10.92527587,10.66879207,10.44831227,11.06567792,10.32311887,10.93399929,10.23888157,11.35334802,11.29935432,11.31225016
"rfaD",14.07731392,14.59273857,14.0870096,13.80343944,14.26508885,14.1299685,13.11198981,13.26049076,13.29478358,14.00661913,14.51723934,14.31473068,13.35035801,14.03091854,13.23671033,13.06941905,12.71335802,14.07057374,13.0569937,13.10600868,13.56532661,13.61112311,13.52391193,13.58479784,14.39029253,13.41449338,14.29926233,13.82741813,13.9784978,14.22427614,13.90690168,13.65092816,13.18154664,13.08141851,13.23780363,13.9784978,13.46307841,13.66289438,13.26210905,13.28387966,13.2252965,13.1794852,14.1252632,13.74484311,14.12630166
"waaF",12.66617363,12.56808042,12.86347218,12.85248229,13.36208118,12.885689,11.89204812,11.31776028,11.82696173,12.57528667,12.68834971,12.1489387,11.64565065,12.58760965,11.90412849,12.10889543,11.77218961,12.8846533,11.22980002,11.77760634,12.03876865,12.19681038,11.21243877,12.2409141,12.78301562,12.33797327,13.11356046,12.17342848,12.45968277,12.88837084,11.78166201,12.43302981,12.08742248,11.62171447,12.0640919,12.80959026,12.22899575,12.20698173,12.45216925,11.87636552,11.89779398,11.39359932,12.92768354,12.61727134,12.35229723
"waaC",11.65194514,11.53352194,11.73355735,11.03068733,11.87320188,11.01994007,11.15749182,10.78362895,10.69121589,11.3721154,10.82318902,11.3649731,10.99637653,11.7569782,11.0638348,11.29976818,11.17624733,11.93438339,11.03715961,10.65369458,11.41905382,11.44135087,10.53629815,11.79682567,11.04484777,11.37732926,11.83776592,11.3313257,11.40371677,11.21694671,11.47552923,11.32687291,11.2295852,11.2395184,11.37305883,11.64923688,11.71618237,11.39932357,12.11697895,11.81749947,11.66916371,11.39573363,11.54379727,10.6449292,10.97622168
"waaL",12.42105535,12.42923202,12.61040468,11.65185677,12.79039737,12.37762526,12.86609245,12.89179472,11.7040842,12.00715163,10.60071019,11.77067158,11.87113062,12.30506108,11.7136347,11.57020964,11.63384238,12.50925207,11.95989751,11.17295048,12.1597516,11.18338375,10.97174962,12.12733127,11.94696749,11.30935489,12.28557252,11.35650541,11.62730667,11.5352162,12.56848607,12.10744117,11.6706596,11.95629878,11.82821622,12.31570473,12.80394459,11.26684357,12.19932673,12.31268583,12.74937928,12.33509282,11.92694794,11.05909219,11.2863549
