"","0","90","210","30","90 | 1","270","30 | 1","150","390","30 | 2","210 | 1","510","90 | 2","270 | 1","630","150 | 1","390 | 1","630 | 1"
"yhjD",5.85267664,2.681069741,1.653656262,5.428939396,2.836418622,1.619740556,3.297503626,2.161640863,1.344205029,8.295931708,3.86549704,1.855063177,5.489333292,3.480397106,1.684200969,4.249632906,1.70666212,1.861318493
"yhjE",48.32869853,24.34797624,7.925610316,47.84497768,26.98444599,4.879597178,35.04077727,17.73398286,1.60049035,75.22072378,36.07093791,3.400927193,50.4889286,23.8668662,2.460509772,64.790218,6.844836553,2.565632953
"yhjG",9.952940963,2.799669866,1.697630658,10.62777984,2.592261689,1.73722898,5.307458274,2.501857959,1.401934943,17.62699589,3.965053849,2.23800932,6.265625893,3.603557093,2.540043228,4.819111479,2.222970158,2.949644285
"pdeH",55.88516918,6.496530661,2.563352228,30.24830671,8.076574877,2.478261606,14.32056459,5.934221534,1.997027324,46.62777713,10.54884953,4.094193319,20.13256652,10.67552108,4.938770676,14.15867407,4.249142986,6.066847225
"kdgK",5.497038604,2.477973551,1.285569647,5.482719792,2.503183411,1.304104969,3.488122717,1.820565986,1.186788001,8.85009507,1.992775574,1.421540083,4.530088007,1.678996125,1.352800451,2.567871757,1.29824263,1.301959256
"yhjJ",4.100416048,1.548775329,1.287363847,3.538917464,1.551277352,1.366162355,2.235325765,1.431559743,1.252941462,9.491820902,2.631305837,1.936606955,3.965001429,2.681143388,1.969819238,3.305305181,2.1021763,2.267594596
"dctA",35.34401966,14.48431015,6.953440143,30.97831816,15.33466876,4.130302027,23.3310154,12.18375632,1.878996359,50.82189612,48.47292801,24.66757944,40.84061471,49.78834856,22.07005461,44.43783572,24.81826494,23.81917606
"pdeK",2.507598471,1.425542396,1.198343505,2.091028035,1.296527701,1.354326927,1.551696869,1.278866692,1.124942118,3.323566245,1.639514399,1.391636709,1.876357345,1.521741147,1.266094344,1.657618527,1.221581271,1.280885947
"bcsC",2.685547807,1.955393452,1.754910146,2.549798876,2.152413308,1.63717112,2.091372552,1.8394098,1.38548797,3.866873642,2.912007968,1.482237369,3.112414153,2.869068245,1.359972762,3.55784719,1.478479853,1.434404823
"bcsZ",1.605486072,1.464814136,1.421292806,1.671673671,1.653945495,1.323655436,1.439368964,1.653211788,1.199760203,2.347097008,2.290952196,1.302514183,2.305632136,1.934659321,1.227785791,2.568943524,1.206086964,1.218325043
"bcsB",2.060311389,1.934169836,1.706161928,2.136812475,2.309181046,1.595075771,2.002642474,2.110922862,1.291626801,3.639963632,2.967699454,1.542945744,3.410244769,2.354615044,1.499459581,4.288149051,1.351271748,1.410742037
"bcsA",1.493996743,1.312976518,1.158787648,1.479804641,1.251154209,1.209383516,1.461574951,1.235835383,1.23802223,2.055986803,1.54714356,1.462984118,1.742777229,1.36344436,1.354154215,1.704291418,1.189817879,1.165495401
"bcsQ",1.790089436,1.359407071,1.15725705,1.947846555,1.367168557,1.156554281,1.530050196,1.304612023,1.150139396,2.231458551,1.279923069,1.358741139,1.709247308,1.295559559,1.200376044,1.524182788,1.16006749,1.130744246
"yhjR",2.152912197,1.173094977,1.094235341,1.891595574,1.209702898,1.12528311,1.425696158,1.121743041,1.09251724,2.065896355,1.146951581,1.122303313,1.271024835,1.134413605,1.129994137,1.144495223,1.068459988,1.076955221
"bcsE",9.271762991,2.241904761,1.239150727,8.057833382,2.019181905,1.328297527,3.957844526,1.517853573,1.226039007,5.929980838,1.71212604,1.392915146,2.844868741,1.519387591,1.363544754,1.852692118,1.319419735,1.373606242
"bcsF",5.761738562,2.241266612,1.282852054,6.170173939,2.017300819,1.266400228,3.753006989,1.609363397,1.170024707,7.227838576,1.675639113,1.361980425,3.500382679,1.44337616,1.297658694,1.904468352,1.260636911,1.312748216
"bcsG",5.819052422,4.036842309,1.305116198,6.423520138,2.910408277,1.337941522,6.454430874,1.962390255,1.197023413,12.93024291,2.258927131,1.413867159,8.701385048,1.680488292,1.256263803,3.831437728,1.281163136,1.315984307
"yhjV",4.916279677,5.75412666,2.099891029,6.505302182,7.59377283,1.365100087,5.373894214,6.780460935,1.124627125,9.356505126,5.48144037,1.425721866,10.70875827,4.347435909,1.397653613,10.99295818,2.025684062,1.598783203
"dppF",19.62738658,23.36450005,13.05969039,27.90690187,37.22424184,11.20812478,25.38579093,26.49546606,2.764380215,37.14968467,33.72692321,5.288574984,42.29119382,26.94602654,3.748631386,59.42134921,11.17582322,4.06858873
"dppD",45.46028637,44.44667978,39.21500211,50.51890623,61.2439697,31.07319633,47.98855656,48.95990943,4.145240469,91.11667876,110.7242212,17.92586314,114.6286272,102.2003465,9.493339897,153.112068,38.43966609,13.65566537
"dppC",27.84557159,37.39800771,19.92344746,38.37859112,41.46777268,15.31998235,33.42275086,32.3539706,2.469538958,64.88011565,66.49777486,10.04671532,87.09199539,59.41503514,5.404372216,102.5721194,21.9385414,7.751785868
"dppB",53.29944118,56.23417855,32.27953008,72.11808958,51.38402752,22.33482327,60.78829128,47.3089719,3.230804619,111.3043227,106.3886665,20.90192151,144.6697878,98.19137537,12.35051126,142.2855422,36.45252672,17.77922879
"dppA",93.88144848,78.95994266,70.66174896,120.6936812,103.799473,79.45747814,105.7415909,86.42604575,32.18205871,172.034016,190.5380884,113.0703587,191.610682,178.6424481,97.24903883,239.7235343,124.8735806,123.7009916
"eptB",2.315435182,1.270589807,1.174073558,2.041940804,1.379470089,1.158527934,1.672229584,1.277257548,1.170067419,4.263981932,1.675524499,1.325461318,2.415982365,1.674835133,1.325914675,1.974913664,1.419167438,1.498432312
"yhjX",1.432040522,1.269863725,1.179960627,1.409950757,1.251901456,1.241894374,1.295794395,1.202661737,1.193935118,2.01237267,1.414009722,1.245334357,1.509544919,1.327013384,1.19330135,1.367978659,1.182771175,1.191563648
"yhjY",4.463416621,2.019277725,1.4072294,3.927794408,2.110151381,1.349344638,2.767407945,1.703431981,1.347664279,4.670581621,1.841202647,1.557664022,2.335753496,1.639074336,1.427246033,2.391261809,1.358011672,1.402336418
"tag",12.38778512,5.154625675,1.99748908,12.67135789,5.061090966,1.601410953,8.034444691,3.144454611,1.349253989,19.51612239,5.228951845,1.921932889,10.7737679,4.393832153,1.760273461,7.590165798,1.834000306,1.789891443
"yiaC",8.827280933,3.50524988,1.675281511,9.136127206,3.472154301,1.622826737,5.95496148,2.626859342,1.261226526,18.71732067,4.507149583,1.95700056,9.777317104,3.912811272,2.055227845,6.525368506,2.136451858,2.349994257
"bisC",5.863132889,2.028607814,1.34193296,4.392359165,2.068213111,1.32677813,2.664385576,1.594990162,1.241759084,7.988815949,2.206522267,1.609812563,3.929058869,1.864145214,1.580758319,2.832029328,1.412593232,1.595634153
"yiaD",4.804852221,3.24634635,1.822253282,5.26867394,3.682664786,1.691992217,3.702958179,2.508301497,1.369783323,10.01485539,6.051480516,1.92006417,7.675101906,6.460254497,1.735438894,9.222011808,3.299358923,1.586417287
"ghrB",18.50327732,16.04784893,16.16840445,20.88607246,19.08740386,19.67143648,18.43631097,16.85498312,12.61185674,25.27880851,22.93707487,11.64956389,18.87889892,21.8562692,9.806154228,24.14340462,12.74531188,11.03945357
"yiaF",10.69175064,5.917400129,2.34485377,8.985823807,5.63166974,1.736739249,6.880194186,3.733662299,1.305725327,59.88045427,56.98989948,21.96892369,48.966419,53.41225029,20.87324954,60.23265738,31.35073164,18.72142514
"yiaG",3.818003753,2.598595572,2.613377376,3.383673951,2.991994153,3.102686945,2.944759395,3.66221514,2.827604333,3.663897443,3.825030846,2.72889522,2.690617188,3.443049964,2.377232695,4.127523099,3.559327535,3.271027501
"cspA",2.164180901,1.160222475,1.171377324,1.548913676,1.211517483,1.110575019,1.190049872,1.210968416,1.06233658,4.135776682,1.199747177,1.059205079,1.498286311,1.184963076,1.064310625,1.306744785,1.11943714,1.059426571
"insJ",1.410862771,1.159056589,1.125505556,1.302194774,1.190287762,1.174327534,1.184192673,1.164932601,1.155689688,1.398573772,1.207779261,1.142708943,1.179288802,1.131168942,1.106182679,1.152730224,1.104887046,1.086880473
"insK",1.247923682,1.095960382,1.098589091,1.1582483,1.121609661,1.092898705,1.152113394,1.099120077,1.072047195,1.200698739,1.129215711,1.126682595,1.095766078,1.090578535,1.080165316,1.106449706,1.063414774,1.057019526
"glyS",54.70064157,46.30546551,29.03822065,61.32128737,52.0993878,25.21121445,46.59010123,35.65727924,10.95564464,101.7359178,73.73001483,19.6773328,95.83471308,69.72026964,15.59035173,79.89156104,19.3759428,14.91710727
"glyQ",64.14689923,45.5774181,27.87886051,65.05040955,48.25192602,24.99920302,52.80423599,34.85918667,14.35890352,89.52239374,54.27445892,18.57197535,83.21396879,48.54010261,14.33886348,59.70608076,15.23667279,13.55605957
"wecH",1.384230237,1.175959995,1.123587429,1.290643578,1.155166568,1.15083373,1.155911904,1.1274662,1.15162516,1.475445426,1.173207174,1.187245862,1.263724329,1.160175799,1.100234882,1.128515955,1.075863127,1.129276628
"yiaA",1.277223861,1.073683497,1.097566405,1.237635781,1.077785277,1.036461666,1.203484232,1.10390753,1.091839748,1.499280393,1.229599743,1.143547238,1.266572205,1.16253744,1.102343605,1.156475071,1.102032061,1.052648708
"yiaB",1.234005367,1.149252986,1.099722919,1.265029741,1.176098428,1.174997615,1.23910333,1.12430448,1.136927383,1.402822227,1.162976378,1.135766238,1.24030277,1.160821681,1.124674306,1.228581885,1.055280409,1.166200192
"xylB",2.257687176,1.500273472,1.176054042,2.445872719,1.509061219,1.196166847,1.910928087,1.360061993,1.123624312,3.286967118,1.744777876,1.224003382,2.283839407,1.49235412,1.139267453,1.884025337,1.139756754,1.1047768
"xylA",1.547680815,1.325379784,1.226297223,1.567574169,1.380257437,1.227546631,1.459653779,1.414711561,1.198824895,2.07644225,1.661160054,1.423441167,1.713519945,1.493113319,1.306757788,1.511735834,1.221149183,1.262951229
"xylF",1.385905571,1.157562786,1.152171942,1.309382682,1.18478763,1.120490758,1.266612491,1.165709007,1.134417017,1.586744798,1.277596149,1.305482917,1.314127624,1.260295212,1.1993644,1.177343102,1.196961376,1.136539579
"xylG",1.278132456,1.214285164,1.189335165,1.392085415,1.242335974,1.199661035,1.244012253,1.179051907,1.207931854,1.664100182,1.340903844,1.26423341,1.300909565,1.253513194,1.178890382,1.222819712,1.143874882,1.080972941
"xylH",1.998021775,1.637720541,1.302349173,2.154727285,1.604396986,1.332013034,1.818382585,1.508947721,1.231872542,3.508028518,1.610512419,1.479543637,2.368626081,1.64347372,1.469743848,1.718738628,1.296802118,1.509815861
"xylR",2.677697986,1.424410578,1.195621185,2.359621844,1.459500356,1.209190358,1.770041627,1.250783108,1.162193701,3.718348685,1.432548667,1.252039715,1.984664079,1.366543479,1.156971732,1.469677576,1.157056548,1.218668628
"bax",5.482281931,2.391453453,1.429995664,4.756193267,2.117598117,1.28875243,2.935861227,1.669866827,1.201121885,8.162376629,2.081619699,1.360238166,3.80978048,1.669219481,1.351907458,2.492767949,1.301114748,1.337568797
"malS",2.007988781,1.28650808,1.177216717,1.934746936,1.238140914,1.210022256,1.576210575,1.269147886,1.195977339,1.996118212,1.217737942,1.177777599,1.375690188,1.159757258,1.138701271,1.187285661,1.08896057,1.094813959
"avtA",41.68238441,9.864766161,2.344176268,33.33146186,9.93059282,1.727475394,18.7968256,5.080732083,1.300826426,51.85261529,6.46338753,1.576395519,30.37231679,4.155176123,1.494492584,11.99203769,1.733378039,1.676093321
"ysaA",3.052608599,1.608264373,1.332076772,2.897447796,1.614082843,1.321656485,2.110244456,1.489482173,1.344866746,6.499786751,1.849730793,1.508678012,3.324659882,1.6840754,1.357274485,2.092909529,1.343306915,1.274369533
"plaR",10.51512557,2.347582813,1.339169532,7.835607591,2.086435107,1.312551018,4.084536179,1.575562193,1.22536749,14.84744851,2.394748264,1.465185255,6.072111135,2.015723925,1.396926991,3.059535691,1.301616275,1.33909073
"yiaK",1.361604215,1.231147276,1.141606504,1.386761374,1.214669138,1.135917416,1.224119974,1.144061423,1.162421777,1.464784246,1.207412655,1.264353165,1.2139135,1.165952572,1.20266378,1.308954236,1.162367263,1.130868804
"yiaL",1.165855785,1.184421533,1.164274477,1.158270901,1.121200024,1.139304449,1.15600437,1.12618587,1.173815773,1.199925998,1.071416487,1.151780913,1.101203714,1.136136994,1.103015863,1.143764991,1.056468326,1.084750614
"yiaM",1.011557299,1.052515283,1.075487194,1.149137881,1.118692648,1.138962177,1.078180965,1.090543677,1.155375469,1.430729782,1.278876111,1.261553609,1.218306746,1.17927951,1.181777955,1.139834654,1.068180015,1.054807693
"yiaN",1.399939902,1.203699472,1.143989344,1.358370318,1.144911958,1.205419402,1.360883784,1.176725677,1.198055759,1.651599145,1.36903603,1.445190454,1.311686561,1.30682744,1.322495756,1.294784259,1.233754008,1.235349921
"yiaO",1.533187176,1.240699958,1.252332282,1.549839401,1.36050804,1.256486528,1.547677144,1.334968127,1.215464532,1.567503744,1.311925029,1.299727176,1.391258708,1.25517175,1.263697306,1.383778967,1.143225235,1.15464808
"lyxK",1.52491965,1.211598872,1.129893255,1.592174372,1.367666203,1.171251545,1.374307775,1.203932142,1.171068303,1.818818436,1.371653268,1.354629392,1.478184258,1.24220092,1.263698656,1.473151971,1.245340326,1.217202421
"sgbH",1.892616154,1.729716862,1.666882218,1.936692222,1.935505014,1.862531926,1.884201197,1.875685095,1.476871039,2.58752768,2.463290341,1.949302119,2.25007531,2.468958237,1.618432775,2.555422056,1.808802294,1.688252961
"sgbU",1.550335394,1.523686029,1.519435722,1.709676022,1.804339725,1.789879458,1.581782162,1.586993804,1.423520726,2.295349663,2.175271093,1.750441555,2.025959216,2.21619871,1.484940973,2.120432316,1.575753519,1.503387143
"sgbE",1.659094839,1.423312829,1.507086445,1.589184363,1.46460118,1.302084396,1.459051814,1.454573635,1.299453701,2.439294337,1.976088583,1.36504499,1.879383718,1.90778172,1.399926933,2.061299171,1.412546549,1.377080251
"yiaT",1.605532592,1.207363221,1.166256583,1.479061509,1.276804452,1.183036431,1.259243928,1.244443232,1.204813138,1.64972723,1.196268935,1.20079521,1.305555546,1.193824274,1.134196235,1.208487984,1.119347131,1.121980671
"yiaU",1.892608024,1.187073302,1.195206081,1.710875234,1.186356013,1.20482655,1.342266462,1.203341651,1.171369846,1.576013667,1.29736612,1.300865829,1.22613163,1.180541361,1.214630288,1.179531706,1.081087008,1.118051228
"yiaV",1.448121889,1.142482932,1.085648617,1.397657189,1.131868913,1.116713618,1.328532762,1.112077443,1.151933313,1.911834184,1.353324435,1.274776307,1.538269262,1.283380937,1.230169368,1.300973704,1.146228339,1.173757779
"yiaW",1.438076329,1.343536064,1.358369175,1.36278555,1.355812057,1.29874062,1.337023757,1.3833738,1.353426677,1.820949294,1.463067673,1.444768775,1.572540193,1.406520492,1.338391492,1.409765618,1.317039769,1.359833236
"aldB",1.782531383,1.651937716,1.531427787,1.753547164,1.625145277,1.524051653,1.724151186,1.691530303,1.448986309,1.939823191,1.804256922,1.452638562,1.676537055,1.663063509,1.288652135,1.922507665,1.397766495,1.293657642
"yiaY",1.227441428,1.147003734,1.173694812,1.228643205,1.189848111,1.221572703,1.203814694,1.229450634,1.193242708,1.401324215,1.252645763,1.236736764,1.219920158,1.223887796,1.182278461,1.234962999,1.13378194,1.096088979
"selB",8.167578179,6.255815003,2.326796371,10.79133641,5.851281802,1.793092041,8.426138567,3.820123678,1.23387521,18.96983324,6.189998003,1.521133688,13.48265241,4.469794328,1.40075317,9.441077845,1.632729822,1.441088412
"selA",11.82066954,4.818081695,1.864637115,12.32740987,4.532677075,1.48402485,7.534602118,3.077907967,1.192372108,14.46275073,2.806806997,1.355042686,8.431065468,2.271913764,1.322729264,3.701658069,1.264272694,1.411893388
"yibF",7.872031829,3.598120084,1.565132884,7.701730857,3.792678417,1.400117283,5.128461276,2.612642983,1.261623101,10.2773334,2.775887021,1.264982106,5.918990273,1.875128488,1.232674837,3.371345476,1.235917054,1.257223842
"rhsA",1.210296282,1.107334226,1.06024617,1.147570246,1.136614225,1.105580556,1.138060836,1.151407859,1.079884773,1.101328168,1.06916405,1.054499707,1.067752518,1.062408343,1.166076547,1.044986745,1.006036374,1.078710579
"yibA",1.366503935,1.157958942,1.06907416,1.419422966,1.159161395,1.057162407,1.17077817,1.179045245,1.027656526,1.332275349,1.155798439,1.028061011,1.19505752,1.063791435,1.055425949,1.090852704,1.033679507,1.058036361
"yibJ",1.095426871,1.05572113,1.058689969,1.110010287,1.086069579,1.075570403,1.062704344,1.049068765,1.056644888,1.087667719,1.106813947,1.049389769,1.070049995,1.069651373,1.178856706,1.067906175,1.042279251,1.121111417
"yibG",1.072347977,1.06157438,1.099366197,1.082835754,1.09003081,1.084848209,1.054946089,1.094258482,1.028308791,1.151661154,1.075384727,1.060524026,1.078799988,1.090088702,1.12980817,1.062917673,1.086352764,1.115638004
"yibH",1.536727025,1.204773973,1.177530414,1.56615004,1.291807589,1.134972473,1.367769982,1.223638794,1.157065663,2.341109549,1.40169163,1.342169834,1.505756689,1.25461698,1.681412302,1.510919572,1.179388557,1.518468654
"yibI",1.651324158,1.415647677,1.401791186,1.770400531,1.538671238,1.339841052,1.588581758,1.470082672,1.482498425,2.749195896,1.882159063,1.872450432,1.851442597,1.637770897,1.962650809,1.799999262,1.428124863,2.050108096
"mtlA",21.82891023,14.25556872,8.19130435,23.73871606,17.65877469,7.954070129,17.48857537,12.23687039,2.125315028,38.23038485,31.50742545,9.701156319,33.04883939,31.51392154,7.691204123,35.00493562,12.40370975,7.961575472
"mtlD",12.21694872,5.357503398,2.503579902,15.63259966,4.980521642,2.379105997,9.072761975,3.17216298,1.781854391,17.81768687,4.309174806,2.442151496,8.922608755,4.268476741,2.641725559,6.393765521,2.729628341,3.055664013
"mtlR",8.574480525,3.781788965,1.437877734,8.718721519,3.249402061,1.558739068,5.892231514,2.105434459,1.292970494,13.28834938,2.408377034,2.954555822,6.379475371,2.35828163,3.855685623,3.765877006,1.668668486,4.891345798
"yibL",3.999972252,1.662104265,1.219470293,3.272389668,1.616442691,1.254088454,2.236540227,1.415501297,1.192931719,7.212573902,1.718804535,1.962343263,3.005824555,1.586100791,2.079918734,1.920366665,1.381802087,2.639424052
"lldP",8.850418329,3.40736049,1.866536689,7.564592985,3.552463191,1.713398473,4.674336099,2.58095848,1.475589442,16.32800346,4.857860683,2.348832519,9.34776668,3.920175511,1.909266377,4.979309403,1.872683628,2.353596778
