"","3570","3570 | 1","3570 | 2","0","0 | 1","0 | 2","570","570 | 1","570 | 2","1770","1770 | 1","1770 | 2","3570 | 3","3570 | 4","3570 | 5","7170","7170 | 1","7170 | 2"
"apaH",11.53884369,10.29948256,10.29829158,11.38315605,10.83729154,11.36403928,11.56717577,10.71150754,11.89149262,11.77590343,11.70264397,12.57541926,11.32292199,10.68749444,10.52021511,11.28658587,10.28520493,10.15149702
"apaG",11.05025401,10.70971481,10.34073446,11.23191093,11.11190524,11.57300719,11.29522262,11.13868274,12.35001104,11.39552634,11.8861637,12.35987938,11.15758465,10.46145289,10.89776902,10.97626426,10.96854954,10.30072744
"rsmA",11.89219124,11.18950475,10.84180068,11.29796021,11.99958743,12.03761986,12.14471311,12.1066018,12.98783966,12.16252442,12.79432554,12.17697397,12.35549605,11.9695139,11.6638181,11.6865881,11.86718621,11.51345493
"pdxA",10.97089304,9.802700427,9.19723094,11.02507151,11.20140801,10.60841287,11.10113478,11.09009168,11.18083564,10.55540332,10.8805383,10.48793061,11.62772624,11.05877841,11.21282829,11.14322208,10.77587794,10.63763654
"surA",11.42616543,9.63498804,8.960865401,11.29673269,10.54767852,11.10199317,11.20810753,11.52729819,11.44047201,11.05231055,11.36792756,11.05699752,11.85901497,10.59638645,10.34259631,11.55248477,10.4682882,10.43038563
"djlA",9.391712514,9.324320603,9.108625221,8.708429639,8.559745042,8.631711759,8.824857811,8.091253684,8.659871533,9.845617052,9.376714554,10.09703192,9.622409183,9.340174898,9.222316614,12.40996247,9.028689536,8.243949067
"yabP",8.252938304,7.490396932,7.567610037,8.31265217,8.589702895,8.125014938,8.52093015,8.626184612,9.043363643,8.736644941,8.619291959,8.841784064,7.978386464,7.622441667,7.845681271,8.303559567,7.695959646,7.349007497
"rluA",9.635233385,8.078292972,7.566577157,10.00058469,9.841077357,8.869811848,9.967809926,9.43327141,10.12840138,9.743747756,10.1290182,9.470152206,10.98593391,9.125198799,9.289791062,10.0848706,9.381908571,9.396029713
"rapA",10.7494215,9.688118353,9.000324655,10.33841915,9.451195331,9.833385295,9.511043953,10.07977411,10.26124825,10.31867378,10.99227897,10.73609838,11.02801401,9.562667589,10.35458111,10.72452759,10.3299845,9.866127459
"polB",9.112097653,9.290946545,9.883200324,9.449428622,8.283718512,8.928333488,9.190641199,8.609821083,8.959085418,9.906250257,8.816345346,10.16076856,8.975186396,9.388091839,9.619632068,8.997379781,9.140391142,9.465637365
"araD",8.270444898,7.922347695,7.972294916,7.857235397,7.442239659,7.454981574,7.493335054,7.136931207,7.558400475,7.467849226,7.588098271,7.774978852,8.009585651,7.78031098,7.293176697,7.744911277,7.702213911,8.633868205
"araA",8.029176967,9.384548121,10.43262486,7.945843739,8.901658425,8.565781623,8.007071628,7.938675146,7.27769061,7.763430093,8.487642247,7.445991847,9.295870751,7.828362913,8.763477167,7.628689758,8.999012365,9.47210565
"araB",8.470161976,8.717548804,8.913579719,8.224669803,8.302631979,7.968434443,7.527849112,7.81121374,7.332235354,8.216405504,7.73620276,8.758832003,8.341590708,9.623930378,9.099884899,7.967311867,10.06151424,8.341363924
"araC",10.09309147,9.400180886,9.52719016,10.32075354,10.80449276,10.55457155,8.507209579,8.867188738,7.843660271,8.268809713,8.662997768,7.730605044,9.105472132,9.584873608,8.929432873,9.200481334,8.922080057,8.482908873
"yabI",10.02523197,9.117517153,8.834362894,9.720357797,9.756760901,10.48966664,9.940771408,10.05018682,9.803114012,9.899026718,9.770148913,9.817179375,8.844551187,9.149683821,9.526138541,9.674224349,9.565679089,9.684333665
"thiQ",7.839303523,7.533476798,8.009647434,8.464512223,7.347779356,7.728336948,8.097898539,7.172899166,7.511632998,8.584869056,7.82980551,8.250432842,8.395520623,8.022321417,7.807836322,8.204811415,7.229004946,7.28665903
"thiP",9.0091833,8.927941508,9.292145177,9.400003817,8.170606459,8.87610288,8.615674043,7.891849813,8.542169833,9.229777203,9.085922212,9.312596024,9.250304371,8.530389187,9.03631946,9.138570361,8.782704549,9.150408085
"thiB",9.62371437,9.304326438,9.771495351,9.527236105,9.27350482,8.578137965,9.040835446,8.713304318,8.317681246,9.714040308,9.485332155,9.152498408,9.071681636,8.99018952,9.247817087,9.81452606,9.070943991,9.702337743
"sgrR",8.605902062,9.129912453,9.961431465,8.982980442,9.853739844,9.830186393,8.601544427,8.975224566,8.217919355,8.775026861,9.558765801,7.665950529,10.08859608,8.804131343,9.315572948,8.882349878,9.022175905,9.450031304
"leuD",8.253657588,7.240462082,6.833615607,8.636683291,7.146755963,7.905317635,8.857770298,8.388983349,7.37285616,7.750438374,7.840120864,7.401830559,7.756848569,7.692459056,6.841569193,8.399772941,7.274565869,7.675153787
"leuC",10.49104154,9.76999175,9.427007811,10.0206344,10.58030846,9.73857575,10.47792249,8.872885323,10.08668337,9.941402164,9.837924293,11.66035026,10.39336682,8.723873857,9.195664712,9.809792241,9.039550548,8.13519702
"leuB",8.567717637,8.511563837,8.63084886,8.575631614,8.179191067,8.295506195,8.242793825,7.636594616,8.270238896,8.198845986,7.950637613,8.455228077,8.571271417,8.029457507,7.973337283,7.851158384,8.320001559,7.628937656
"leuA",7.518493316,7.552727472,7.49360803,7.759216569,7.771960034,7.557536441,7.625423823,7.436124067,7.825667207,7.544332208,7.482460247,7.376437169,7.990167136,7.749727268,7.210358776,7.658129935,7.99717057,7.058371351
"leuL",8.249658618,8.408403644,8.134959525,8.782165618,9.526666571,9.069455211,8.867093389,8.981749311,8.893402661,8.482176918,8.686563731,8.06308228,8.409863541,9.642122587,9.284780738,9.42483292,9.438845787,8.144058586
"leuO",6.70126662,6.929563292,6.999468321,7.014619367,7.097921059,6.714207632,6.682869153,6.904145507,6.572830386,6.540295519,6.890758134,6.445425342,7.981072234,6.763804593,7.291764808,6.766666277,7.730910166,7.036567589
"ilvH",8.352390345,8.799736006,8.540134178,8.640584335,8.241624018,8.339745286,8.378398868,7.285890959,7.888458242,7.270844487,7.855343513,8.946658398,8.688565002,7.797054347,8.301301614,8.370630395,7.993024891,7.114362265
"cra",12.11223769,11.09940779,10.66508545,11.30258334,12.29665851,12.19771912,11.29907507,10.64438559,11.23072871,11.19456558,10.80080576,11.19606649,11.53763325,11.57746893,11.13310901,11.39477815,11.24280289,9.098063483
"mraZ",10.34129494,9.753958641,9.510242493,10.97619454,11.80493512,11.3163784,11.25228878,11.54135769,11.73432424,11.03377662,11.30136007,11.41981097,11.63579332,10.64113277,10.43896813,10.96125081,10.2604978,9.455747526
"rsmH",11.24429604,10.81110789,10.26613614,11.72649922,12.43712131,12.10329902,11.54598193,12.09830227,12.32632063,10.92389472,12.07055512,11.29462569,12.15848715,11.18254897,11.38873565,11.62553406,11.30000045,11.03402994
"ftsL",10.62317347,8.461617874,7.717568452,10.79323155,9.429868048,10.29971064,10.9870444,10.67580284,11.02169004,10.53884097,10.92260317,10.73125106,10.73820187,9.166651502,9.122337854,10.79799721,9.090150866,8.945522895
"ftsI",14.05134238,14.42947916,14.35637306,15.19858571,12.79784408,14.15124968,14.32832852,13.40051251,14.08318524,15.28697483,14.79030932,14.37974938,14.45783505,14.34095841,14.50659897,15.50128556,14.87189373,15.34676269
"murE",6.337442048,6.203846746,6.10032406,5.922985556,5.834221829,6.156845047,6.307643726,5.745521633,5.704267543,6.104855203,5.89476777,7.095401706,5.682650241,6.106785212,6.206113228,6.275174468,6.111082336,5.943442843
"murF",10.68321796,9.980137515,9.579265257,11.27905197,10.12855506,10.38436461,11.62778878,10.64485202,11.53726721,11.765861,11.43510856,11.45814343,11.22153662,10.45626348,10.52729121,11.55544879,10.73874662,11.01330086
"mraY",10.46365735,9.863405742,10.05445772,10.79374632,11.32972219,10.36958741,11.7721488,11.59845787,10.4213945,11.40530041,11.38635019,10.27186207,11.84487076,10.96827864,10.91130999,11.42427287,10.8252508,11.09795358
"murD",10.13492619,9.082429874,8.920919866,10.51588615,10.59612929,9.469377662,10.59825053,10.86062207,9.415240941,10.38046249,10.25178808,9.004959578,10.59630972,10.27800949,9.958910766,10.33468965,10.01285914,9.792753406
"ftsW",9.861551476,9.382471576,9.239639307,9.950948285,9.63192941,10.04674922,10.30487584,10.73017677,9.275227576,9.771168744,10.10369231,9.111039483,9.153466215,9.788077498,10.52172631,10.21474777,10.27640852,10.61930963
"murG",9.39451705,9.32193805,9.756513295,10.34765287,8.882306966,9.469644907,9.773852614,8.94353328,8.964883902,10.72083521,9.612897571,10.50204348,10.08028808,9.440570182,9.61659477,10.28193148,8.986455247,9.558470141
"murC",11.27652593,10.50911796,10.69945888,11.41885974,11.15350531,11.2605389,11.28150708,11.07151298,10.72519319,11.7961002,11.39018377,12.12837563,11.22282009,11.2749893,10.78722387,11.11363065,10.53161818,11.03701587
"ddlB",11.44845826,11.05225329,11.10311358,11.85483682,11.92462592,11.59842673,12.22053832,11.68851233,11.53344347,12.25873988,11.98918683,11.05204257,11.91628166,11.2885389,11.11112499,12.03080882,10.9587404,11.59689037
"ftsQ",9.116981924,7.74576657,7.916645955,9.612172093,10.13892928,9.43108861,10.03345118,10.23484798,9.628666823,10.09246812,9.983390505,9.408375488,9.800861758,8.519151249,8.62732685,9.790171119,8.310866302,8.816824054
"ftsA",12.02560607,11.07218187,11.17989697,12.33543738,13.10949753,12.41378005,12.78428019,13.14975083,11.98333715,12.24621933,12.74080978,10.76352381,12.37005305,11.57785621,11.28405152,12.49869377,11.54195526,11.93982496
"ftsZ",12.15837079,10.83925423,9.982936017,12.47710149,11.36150204,12.29065142,12.51559213,12.62477487,12.26066687,11.83251693,12.52972728,11.35654072,11.88339149,11.054135,11.0572995,12.20577437,10.97402774,11.23539228
"lpxC",12.0195447,11.0514272,11.40048854,11.8949194,12.42705082,11.73103132,12.41550103,11.55515163,11.89226959,12.67070266,11.85089143,12.63642485,12.31044298,11.88063843,11.75370304,11.92086449,11.66426868,10.30917447
"secM",11.23242779,10.54528567,10.30899333,10.83520622,11.683181,11.54441961,11.14866397,10.92718653,11.84585857,11.63153618,11.92560243,11.37129176,11.45638506,11.28834047,11.15860191,11.60552614,11.23232419,9.798996061
"secA",10.64037056,10.54748918,9.865768029,10.6095063,11.05459098,10.4768502,11.08931687,11.31036663,11.2164314,10.10338386,10.64039021,10.31872937,11.09962774,10.7834119,11.08327916,11.14491695,10.81151934,10.2727616
"mutT",8.419456235,7.635104296,6.7594263,8.600021252,8.063875524,8.043238945,8.187848514,8.326378114,8.701922276,7.900130101,8.758478599,8.034143085,8.597066421,8.498339504,8.182655335,8.896491274,8.708661266,8.240708163
"yacG",10.79424348,10.16095312,10.01347764,10.61777402,9.83353992,10.18250072,10.86500627,9.491761657,10.31102193,11.2573474,10.57864756,11.69172554,10.69793654,9.850597573,10.4605132,10.19888449,9.938850728,9.469539996
"zapD",11.13841788,10.58452035,10.63126837,10.59080776,10.78071374,10.87759016,11.43844806,10.72417767,11.48918011,11.64022296,11.36769857,11.75082929,10.65105583,10.54810305,10.83969487,11.25806003,11.00193273,9.859500925
"coaE",9.813543315,9.50226924,9.349282988,9.60252623,10.37353709,10.19589015,8.464522311,9.949874612,10.61130171,10.45282307,10.538727,10.28528484,9.770047398,9.826459841,9.812623732,9.916160318,10.01727634,8.943439384
"guaC",11.08270781,10.48168559,9.974270075,11.18407707,12.01339376,11.2913804,12.0597334,12.03025147,12.16280938,11.33091621,11.74183767,10.93715877,11.77051465,11.36724265,11.62831497,11.47884613,10.85651071,10.05378806
"hofC",7.009194402,7.454974705,7.683279851,7.499620618,7.128613987,7.364152399,7.235698604,7.206405443,6.960332924,7.084510393,7.502740825,7.054877485,7.981260041,6.573289377,7.388443136,7.016848324,7.616304286,7.40709318
"hofB",7.946549922,7.886036685,8.776330416,7.771933468,7.501210699,7.624084872,7.755888002,7.572517642,7.932438358,8.567154878,7.595123353,7.526584348,7.944683149,7.9357372,7.761948012,7.851465829,7.967394986,8.464497584
"ppdD",8.408963843,9.458173608,10.83352298,8.479909277,9.118874195,9.314595588,8.33973442,7.753552228,8.551921803,8.655569973,9.117347734,9.267770535,9.796305018,8.159706327,8.866056005,8.382650286,9.174042463,9.703736875
"nadC",10.5020275,11.25606563,11.47239289,10.66438331,11.12985852,10.73341884,10.59218542,10.86244963,10.15413774,11.17531642,10.99372978,10.17554166,11.18954566,11.53827144,11.43833193,10.99198618,11.27643974,11.33588716
"ampD",10.03080311,10.38619078,10.6566778,9.960958875,10.38451736,10.19739812,10.4075913,10.7290938,9.463915885,9.655354816,9.796930739,8.682194638,9.919908209,10.55862315,10.04037611,9.981759836,10.3434669,10.54117846
"aroP",10.03585692,10.51323246,7.892029729,9.985395579,10.38636123,10.35795995,10.18438383,9.343426338,9.852585463,9.961519843,9.526911048,9.923779964,9.520929294,9.642661146,9.775195391,6.801605412,9.657161909,9.129570759
"pdhR",11.11678256,10.69752133,11.35826352,11.64909921,10.91117005,11.20727881,11.57208771,10.66939539,11.0168215,13.07330895,11.38564005,12.14262381,11.41296017,10.64243973,11.23655605,11.11090104,11.22733733,11.18554211
"aceE",13.37666001,12.42322562,13.17872282,13.39750085,13.83956194,13.14678062,15.98006405,14.40757545,14.57999525,15.18622168,14.52638729,15.31176554,14.80000355,13.60785398,13.70931084,13.83526707,12.56757526,12.75290795
"aceF",13.81104232,13.09545626,13.47731449,14.14157284,14.71334755,14.06142888,15.94609322,15.34462222,14.71187668,15.68807282,14.96233636,14.24707456,14.92938726,14.03687066,14.15124968,14.34218993,13.30433146,13.09598468
"lpd",14.33191578,13.66076909,14.07558171,14.48832703,15.24602994,14.5052168,15.60930541,15.83982361,14.79412203,15.87224308,14.99376071,14.1112347,15.52754081,14.32170614,14.65267863,14.72756219,13.96521652,14.02329444
"yacH",7.284065009,6.757076003,7.341559546,7.463624709,7.989284186,7.61993665,7.592769908,7.792889662,7.161242502,7.545122219,8.09070001,7.050246571,7.700266613,7.485158439,7.142246343,7.62652132,7.067610678,7.35315573
"yacL",11.22040926,11.70404327,11.72451228,11.4338391,11.00836772,11.56290403,11.30443052,10.54860626,11.44107492,11.75338587,11.34793318,12.12163319,11.52833512,11.93708038,11.58394498,11.16802765,11.54205173,10.9202259
"speD",13.01669198,12.44807371,12.50180594,13.2308823,12.65985448,12.95209145,11.37811111,10.47391932,12.17941571,12.98604633,13.0238793,13.52422864,13.50451076,13.42267262,13.48723745,13.44991272,13.64489685,12.2737152
"speE",12.72711102,11.96141719,11.98035089,12.66197058,13.42051439,12.99177299,11.67138674,11.51158834,12.38725868,12.85508137,13.00757367,12.64729924,13.54518161,13.20457045,13.31297646,13.67546419,13.07448429,11.93594801
"yacC",9.204857994,7.858767573,8.096368433,8.856177149,9.870516376,9.239589092,8.442462915,8.783463475,9.220051996,8.747678357,9.444570795,9.434404262,9.220990433,8.956714362,8.873649085,9.508626861,7.946244832,8.007865239
"cueO",9.52831733,8.606804868,8.009369289,9.071790271,8.959018869,8.764560812,9.768827282,10.19657899,10.06803218,9.031188475,9.431792483,8.50417859,9.981244384,9.310694666,9.367071616,9.426787699,9.752312889,9.337908801
"hpt",12.17249815,9.622557966,11.12065194,11.79884231,11.31040367,11.55199346,12.12440716,10.6876627,11.27122724,13.05447457,12.25121541,13.20567897,12.83260696,11.62967559,11.83119117,12.13216887,11.3770753,11.23030675
"can",12.49742266,11.90372668,12.33016018,12.59895102,12.53082949,12.70217173,13.20331948,12.75606179,13.29972902,13.82839028,13.34566572,13.58647868,13.14211595,12.81466986,12.90753615,13.63247442,13.00919889,12.14137125
"yadG",9.846041788,10.07697336,9.880957813,9.454633813,10.33130833,9.848836928,10.45781956,10.43408877,10.43024506,10.49725303,10.52226264,9.715933512,10.33677423,10.37828264,10.38817011,10.42224799,10.17596101,10.25864527
"yadH",9.466429424,8.682374355,8.122430001,9.221315159,9.828368285,9.258772953,10.39553556,10.02396313,10.16674126,10.19869421,9.931212672,9.134668704,10.47682098,9.414893228,9.36042995,10.08528505,9.400248956,8.746082224
"yadI",8.980481186,7.923999806,7.390194111,10.26709052,10.7451905,10.79687321,9.400910882,9.669417353,9.504984563,8.563442576,10.0420238,8.556240391,10.17417097,10.43200188,10.15827347,9.603033927,9.973632908,9.079823332
"yadE",8.054756625,8.736462978,8.057801798,8.120281676,7.845766627,8.261515522,7.919981321,8.752072396,8.030096108,7.873663352,8.764846257,7.920852984,8.779237972,7.908811937,8.441509679,8.153812096,8.353503466,8.359374235
"rpnC",8.165633512,7.907185537,8.814937152,7.892876813,7.355788574,7.426581762,7.396856561,7.067750734,7.519998189,7.832324164,7.352610104,8.100124963,7.854465877,7.723741996,7.424213607,7.719265332,7.718589053,8.195099612
"panC",9.455171991,9.367029414,9.837080041,9.411847029,9.843108775,9.505590174,9.925997036,9.605919132,8.990802201,9.988010219,9.707276458,9.122189899,9.56604514,10.14614908,10.01925085,9.931387352,9.931682151,10.07760281
"panB",11.85583084,10.54081449,11.00460483,11.99084901,12.31412695,11.68049361,11.5599185,11.9410854,11.088371,12.00987211,12.22718339,10.73544133,12.12737308,11.763885,11.4213883,12.34357818,11.29401193,11.56144922
"folK",11.28411224,8.33800536,10.7641401,11.67241371,11.3871789,12.02406377,11.26355232,11.90385936,11.36362666,11.10579234,12.42129345,10.95715771,10.26227957,11.68678696,13.23154595,11.70553829,12.75729003,12.7089833
"pcnB",12.16163248,11.90124488,11.79911687,11.71147469,11.49177027,11.58236434,11.59875281,10.23305198,11.35924791,12.82282403,12.14318185,13.41116825,11.73150774,10.96408853,12.39764219,11.96495112,11.88834707,11.44114165
"gluQ",11.10081611,10.88763528,11.17022358,10.97444587,11.33635908,11.3931808,10.00126501,9.713381556,10.85763502,10.65155389,11.34042836,11.69675467,10.37049594,9.683533359,10.63273919,10.22703137,10.71632975,10.10064109
"dksA",12.88056546,13.10626894,12.95179919,12.8639332,13.55109766,13.23984632,12.54870774,12.58877951,12.95034044,12.25248195,12.61250337,11.72850697,11.95087288,12.38222152,12.35752115,12.73429258,12.53285614,12.18009797
"sfsA",9.277480561,7.492647242,7.072866462,9.63261283,9.737729051,9.702952175,9.466406107,9.449820381,9.873997719,9.162324104,9.250224033,8.956178726,8.990254708,8.472449748,8.208386978,9.181999109,7.88108475,7.657256016
"thpR",10.15055255,10.32188058,9.70163269,10.14081993,10.39995072,10.54812729,9.494556328,10.37436919,10.41748072,9.207585154,10.66406102,9.420300263,10.72714032,11.19812731,11.13320755,10.19593801,11.28317062,10.37777726
"hrpB",9.131018952,8.820599027,7.674341375,9.018533061,8.368164724,8.981208779,9.04519014,9.305148835,9.444617011,8.90688285,9.582926963,8.636013852,9.335908064,9.118903055,9.034429999,8.774659911,8.636239411,9.007433149
"mrcB",10.00749496,9.760081042,9.460230223,9.492440916,9.273744631,9.652814712,10.39122863,8.969239402,10.08618201,10.03458013,9.781332391,10.71303777,9.786261647,9.383533006,9.580914066,9.69852727,9.424496832,8.948193959
"fhuA",8.438817493,7.941487358,8.330590408,8.717710094,8.600800268,8.422819684,9.061062308,8.302589947,8.737032448,9.35783916,9.064275036,8.525046818,8.777598385,8.512891875,8.482940412,8.918506085,8.504479141,7.586365547
"fhuC",8.42906565,8.162202746,8.075441583,8.358003263,9.350029709,8.938577474,8.834266339,8.843041883,8.971086263,8.74137333,9.109700492,8.647352812,8.999938861,8.80659933,8.561756344,8.797281518,8.999141277,7.719371607
"fhuD",7.472153656,7.30120178,7.139769927,7.81408342,7.761351221,7.605388501,7.919437494,7.931504078,8.188441357,8.026114935,8.332413697,7.413255521,8.445727144,7.337446846,7.524229369,7.728409916,7.393744735,7.361173154
"fhuB",8.335741783,7.484101183,6.908907722,8.288287191,8.334893509,8.215939815,8.490225192,8.317016339,8.489763931,8.605931891,8.345898079,8.250376732,9.258467769,7.719375371,8.063488718,8.249414319,7.846563595,7.546185443
"clcA",10.52372379,10.23217004,10.01314191,10.9284742,8.908181458,10.02351731,10.69761231,9.656186328,10.0729562,11.05261232,10.29523456,10.95960294,10.04004266,11.29143887,10.33169594,10.64274475,10.35092097,10.7546493
"erpA",11.04527607,10.65942568,11.3294592,10.92115982,10.52367407,10.52569354,11.38130465,10.47306103,10.32945878,11.18527257,10.62637595,10.22394308,10.58122167,10.86359095,10.42079697,10.74078945,10.40544789,10.99021438
"yadS",8.836546665,8.463942162,9.051272607,8.897739044,8.84098566,8.408096676,8.177407114,8.10086671,8.083790034,9.305383271,8.748126389,8.997999981,8.730390299,9.732496465,8.882803095,8.692589224,8.665506082,8.719463037
"btuF",9.242623486,8.885039915,8.982204659,9.498220875,10.00651884,9.505289587,9.775739724,10.15872587,9.135096564,9.960675324,10.09159801,8.917729887,9.553523055,9.889953835,9.74862632,9.514806116,9.519766423,9.722012648
"mtn",12.37208704,10.51794507,10.13434249,12.4439859,12.13924481,12.21973299,12.75221145,12.57130566,12.52307341,12.61748635,12.92983648,11.84939722,12.33705015,11.97913442,11.92616174,12.575451,11.87183626,12.2127666
"dgt",9.149979728,11.21528749,7.212227372,9.085818119,8.347247381,8.987301453,8.702372741,9.134652778,8.438607714,8.611600022,8.726460229,8.034143085,8.02333428,8.946551577,8.810622949,8.945811505,8.960429423,8.42574103
"degP",11.76382757,11.73418106,11.94995202,11.75925168,10.26954362,10.9735239,12.05978325,11.12889325,10.50071981,12.49186952,11.2834405,11.60852501,11.27232884,11.61195219,11.73603875,11.16457855,12.12567298,11.86191655
"cdaR",8.155018326,8.200991407,8.523963691,8.546598139,7.904179892,8.281254579,7.513024772,7.089667503,7.366220855,7.952850507,7.536708136,7.678301504,8.164088678,8.03402189,7.266956086,7.8003779,7.601046054,8.118033992
"yaeH",10.40769271,9.476446497,10.06194391,10.64417327,10.83549063,10.62104412,10.79437048,10.84122812,10.31787395,10.07660483,10.00924611,9.209322738,9.581284812,9.765594352,9.35904719,10.1432753,8.70713091,9.447399262
"dapD",12.17381842,9.299073748,10.22467577,11.78352676,11.34814886,11.63064426,11.7281248,11.77288787,11.16870708,11.43712272,11.54369434,10.11495109,11.96104299,12.49140935,12.56391995,10.36595777,12.25876652,12.07807476
"glnD",9.274037562,9.239628026,9.058888067,9.33395506,8.754022624,9.124342652,9.812853635,8.630190301,9.694824022,10.14384388,9.414814623,10.23588596,9.829245323,9.923855974,9.740519827,9.304292845,9.47860438,8.421202507
"map",10.63114579,10.48449332,10.37099202,10.378407,11.12936159,11.28089883,10.90857167,10.55447212,11.90502222,11.48041355,11.56623848,11.80817503,11.19329175,10.99094654,10.96797717,11.57531369,11.37103283,10.24211404
"rpsB",14.55080034,12.39537638,12.91997723,14.2981036,14.98798301,14.74915374,14.14714284,13.54503798,14.67955386,15.00327246,14.54559216,15.05882486,14.82684644,12.7807765,13.7300516,14.56495438,13.02592974,12.09622246
"tsf",13.98744981,11.41809479,11.33555795,13.39417963,14.28474087,13.51065414,13.51947751,13.41605362,13.93738628,14.03546056,14.13466078,13.6602708,14.75115525,12.64292206,12.98759837,13.91566259,12.39996166,12.07524883
"pyrH",12.37178332,10.34256378,9.377186288,12.46260774,11.96599005,11.84477382,12.42931742,12.23246192,12.56282445,12.52729934,12.91793276,13.11095665,13.40612346,11.75275015,12.10994915,12.42316238,11.95409037,11.61918129
"frr",12.90956099,11.70910192,10.07428999,12.52566304,11.81270792,11.97160832,12.28884007,12.09804336,12.3784866,12.61525752,12.84672548,12.59619599,12.89273522,11.63775526,11.79175208,12.39241467,10.96178804,11.93433538
"dxr",10.04828414,8.907048627,8.663964839,9.704822905,8.924873859,9.076261545,10.14585787,8.850709068,9.838825626,10.97717992,10.17656293,11.26428756,10.28807952,9.544573031,9.502818859,10.01749152,9.027069734,8.119675359
"ispU",11.64048849,10.40983205,10.65733471,11.30351439,11.75664809,11.18145538,11.16701322,10.34968346,11.5472499,11.96287649,11.68520764,12.43320869,11.15893516,10.09075418,10.59074658,11.24418053,10.38565313,9.476475168
"cdsA",11.19723469,10.3294553,10.09866694,11.09587251,11.58419141,10.79138405,11.34702406,11.15351623,11.46404905,11.5267034,11.20582838,11.03050147,11.40155484,10.46235415,11.06055925,11.28571789,10.8025264,9.505724014
"rseP",10.2605466,8.665055633,8.314521375,10.57417338,11.31911021,10.20599024,10.67673711,10.77290974,10.67654635,10.70294086,10.52191306,10.22649463,11.12563044,9.047442798,9.583456514,10.57194399,9.028243788,8.418627038
"bamA",12.18298996,10.4933025,9.590364944,12.04366282,12.18345257,11.92755057,12.25666659,12.52590227,12.68229975,11.49784013,12.3526512,11.8206622,12.78742314,11.47165167,11.57819031,12.32634436,11.76759765,11.43583489
"skp",12.74683244,11.63131667,9.945879295,12.17198684,11.49480762,11.77373516,12.50921348,12.55493651,12.36493801,12.76993348,12.59943621,12.7024288,13.48044891,11.88181037,11.97653726,13.05389569,11.80901386,11.97241431
"lpxD",12.35973031,12.01304667,12.05626434,12.25293899,11.18307208,11.73824019,12.34537347,10.91581977,11.48252698,12.99903233,12.28640395,13.27196779,12.95618705,12.20463333,12.47761551,12.78030772,12.44285878,12.7961521
"fabZ",12.16484854,11.47362688,11.590914,11.90604286,11.62838734,11.13162909,11.97766753,10.68692079,11.25084722,12.58020681,11.8474015,12.20163748,12.68013459,11.48293698,11.59865491,12.22792447,11.64357708,11.75227567
"lpxA",11.11485947,9.764598867,10.50304873,11.20816772,12.05534053,10.64056075,11.5922326,11.2161983,10.25054728,11.76596841,11.1983428,10.39858141,12.257979,10.72251425,10.84318023,11.70944728,10.94091814,11.0164219
"lpxB",10.0538947,9.386549227,9.668962905,10.62015006,11.18187834,9.770858845,10.51902059,10.69239411,9.820422727,10.89457691,10.32738261,10.07053871,10.94318847,9.912807685,9.816019137,10.22225619,9.716441745,10.22477464
"rnhB",10.82858122,9.818634768,9.150327894,11.13027507,10.79943996,10.47845382,11.02410335,10.91796372,10.58184426,10.73548366,11.23074589,10.16546923,10.40027852,10.37146903,10.48977799,10.85475671,10.6253006,10.89205567
"dnaE",10.38080852,7.018578806,7.395210041,10.34859728,9.776755697,9.588204527,10.66751773,10.67155248,10.55680025,10.50563526,10.62712274,9.482075822,9.560132072,10.36257994,10.49040945,8.900876312,10.54368038,10.07738301
"accA",12.28346806,11.29919977,10.77096904,12.43726065,10.71042769,11.53386147,11.66379625,10.49210284,10.87832817,12.62638546,11.68385265,12.11345438,11.85281183,10.45944904,10.80384529,11.76359257,10.48590381,11.13204449
"ldcC",9.141965738,9.598106545,9.951701271,8.773390812,8.706350527,9.107747844,10.20607097,10.05725094,9.396043624,9.526620643,9.195138308,8.857544143,8.531761458,9.286145338,8.857374298,9.696866622,9.55732781,10.27715899
"yaeR",9.763853556,9.439532918,9.651853369,9.798848937,10.19831861,9.970276513,10.6033451,10.96981722,10.06894902,10.25383074,10.09048469,8.973054173,10.00423018,9.527924552,9.540423562,10.38811037,8.992285722,9.619017894
"tilS",8.159743662,7.897702765,7.853142486,8.552494513,8.590879318,7.8627908,8.86645973,8.995347106,7.714393826,8.778037787,8.469599259,7.977110326,8.585694929,8.259480886,8.168154711,9.114103856,8.4488633,8.838863274
"rof",10.5843619,10.10870391,10.70611049,10.54267764,11.32551076,10.89883681,10.9689076,11.85124987,11.02952142,9.918666586,10.65049008,9.739303643,10.05647095,10.79057332,10.51648401,10.2452474,11.25971014,11.88829422
"yaeQ",9.709089884,9.556304338,7.479705029,9.7338342,8.523811915,9.477221358,9.316188834,9.147432876,9.659356226,9.635045382,9.971108838,9.045768798,8.629351397,9.57858716,9.537548755,9.567300372,9.440232442,9.16838196
"arfB",10.22590316,10.90817175,11.65239373,10.46671395,11.02352982,11.20177023,10.65108791,11.43767762,11.14552646,10.31580616,11.0785447,11.2524649,9.947404528,10.88012634,10.6154679,10.3756836,10.90508234,11.36927
