"","0","7200","14400","21600","28800","0 | 1","7200 | 1","14400 | 1","21600 | 1","28800 | 1","0 | 2","7200 | 2","14400 | 2","21600 | 2","28800 | 2"
"rbfA",2768.53092156586,3026.66613912841,3051.99947782525,3102.88935969604,3373.30904201583,2503.34662191954,2362.45189880284,2595.37611514049,2548.09448620427,2775.09152830465,2815.19277248519,2565.66966992398,2684.55513551328,2696.38787952329,2622.11059266081
"lysA",518.277250655379,567.534248940941,462.45629814792,466.205584227874,417.999472947984,1173.479781674,1107.89457603861,819.930450485936,842.629127058061,869.721694983517,768.764947786216,692.464393257823,742.608399961059,792.654945100727,858.877448760377
"ytfH",135.47040038237,149.911167670787,133.323146394812,138.423184213256,131.50167812562,94.1417944767584,127.834152618526,94.0688098830277,112.998617920166,124.964018740129,156.071087118498,139.315935766773,146.999599375376,133.895394686985,147.422161375146
"rpsS",10815.8499373741,12319.777242273,11939.3725485667,11980.3883991467,11822.7713196845,14690.2773139144,13569.0266043436,14361.9583168065,13165.3746809188,13959.8391696297,10689.4607131581,11030.7658639877,11150.5999117335,11782.7739172147,10858.3765529882
"paoC",30.6771612012963,35.4443864064394,34.9077969406984,44.7241770187207,46.7636893346538,52.2194166828911,69.0860668129629,75.1769075860077,103.498422397479,117.206215308995,29.6278347796526,57.363777702012,54.0696284657065,73.5025311159308,73.7929743900148
"queC",1516.01099344607,1281.6800350196,1317.11757416392,1314.51046303288,1423.96112000887,624.1984073577,699.008169671422,623.072781531065,509.054419533527,598.273641297379,1093.46920841663,988.142561920393,983.483024689635,851.666139440536,832.884042799156
"entH",133.111328641586,139.029314133676,286.795496579099,1413.60457615581,3188.20497447915,104.092033029628,98.1434110401679,106.739923408166,166.223499465548,344.005834573228,116.736831447184,117.833413613507,129.058641829187,279.208823346023,889.737296419046
"nanC",28.7966928087525,30.5450410464173,31.0124877685403,30.8729914481503,32.1105612819107,24.3636783492427,19.1244259425632,27.0181114023247,27.1711455589929,22.1789894068906,30.7885349220191,28.8343507472397,34.0747863216062,24.1744937882514,29.7609671348085
"arnC",48.4210994014986,63.9364943972362,53.597297894705,54.8722064255276,63.3672142481634,397.625293930107,199.666585555868,195.172899245099,272.485327302029,263.130050461991,67.0247411775017,49.7689655935339,51.7196284909441,58.5419952930307,46.5302759829297
"avtA",1635.71389363355,1378.12937948084,1406.80609964094,1466.05095273164,1261.79481306025,2013.06024052572,1714.39169383327,1712.68984651202,1620.55197863925,1582.00231980176,1818.73701185123,1627.17779317688,1505.70336418214,1370.70811096059,1445.19042889701
"rplL",17182.9908311132,16622.3579682799,16269.4054545052,16605.6829726642,16269.4054545052,15158.4648105431,15063.3493516997,14428.8389075383,14355.6674691478,14984.0465896706,16550.3079394393,16312.161685234,15915.3025232413,16438.4439423695,16372.5629777846
"yciG",70.5508583391252,57.9209153483794,70.4480837803395,69.810324719659,72.2843958624685,74.9038158948197,69.4674487012455,71.2062834839639,70.3841916702053,63.9749881090407,67.8049624589451,81.6887285932678,71.7062834864148,61.1747018127278,59.6002847375998
"yihX",351.210600548274,264.212413108529,285.161641979067,283.071230613028,239.616720841084,177.924518559075,197.610584089574,157.721725639316,146.487138088276,161.46995054001,382.170111449682,307.777250734602,319.299289406405,259.006706124412,282.36501075865
"insH5",194.408749814518,182.43873895696,186.910157470535,191.42980672131,242.601948914117,182.571991981869,171.184953531707,156.726824667815,205.832806193574,185.113411206772,183.943917873609,185.318237200444,185.630198968918,152.874486227264,175.701721316447
"yjjV",128.398199341734,135.614886579933,118.070614647495,110.784149992911,110.051255284461,247.07222606193,167.39658000614,151.200550815084,155.160319768832,180.840361187196,118.904206640303,135.65018246636,106.635443151726,111.784865935547,125.664663644066
"frlA",40.7411502907771,41.1163045003017,48.8544443220238,39.8114138874393,48.3237250683717,53.4532974066356,45.1926755952479,49.1278467932771,53.0967653593391,44.2323569157004,43.1250727671196,43.6929156609139,38.4776670444608,50.7827890308909,64.3408273759662
"fadE",63.9926157579574,56.0941766176787,54.0355688807926,63.584534009739,55.2520217262862,63.4979019009981,73.4501137026816,81.1967244592014,71.4735417878945,86.705112425387,61.3449813789006,80.4379680525026,92.9096242493844,74.1030754057758,78.4603675680883
"osmF",53.4706621410264,60.2936808672036,51.8580435318408,55.6773349222169,55.0483434947479,55.9851899890106,67.0142668761342,51.9913367955439,63.4249770436285,59.9227980575983,74.4077490650639,81.7426265729005,65.1757902821345,56.0245933121283,63.0846420555564
"mglC",208.118894959118,236.628041907988,208.18250817855,182.095872320322,198.974552858615,245.277250720285,201.488972929055,155.10744008572,125.678759359891,127.38039892188,181.091513805988,160.093013342141,158.794539955471,140.979985118272,146.629638078966
"holA",443.589746188136,520.777250740346,489.063448939557,480.065864721263,487.458425203461,1214.16613963339,893.02814912275,1039.48109149724,991.426773419125,1010.73188389566,540.521804564742,635.013704320028,493.269976047326,557.008361716653,511.329156124501
"phnH",34.2428894536917,35.6215665513145,43.1191798678472,33.3044471170719,38.5668475784748,39.299425896661,44.1897397979815,43.1191798678472,44.7169402731978,43.308047100863,34.8280064132574,29.8694491352078,38.2516228429121,38.7395972725762,38.8210473010085
"ygjJ",17.4761200230161,13.8906408593718,13.5816349331805,14.7619111724086,20.2458710057527,17.5568558931327,16.736365946943,18.4623391026992,20.9762705728702,19.2982983678122,16.3901969462822,16.6506801747446,13.2611724602841,15.9027976462227,17.4245687452974
"barA",358.582945786033,368.943917435215,333.9610987893,325.003831932455,314.335722834337,406.222894724401,359.280535173083,320.997498634779,357.068119811017,347.505817842819,364.277250541463,343.208579634268,295.886289784604,298.732521936549,285.942637493031
"yjiG",140.900232595642,138.372101906592,148.277357240343,124.690420990922,133.667993826164,139.148051169652,135.133814141648,147.558209082269,144.543546662257,143.124383929337,112.228429664847,117.941421551607,111.026101249211,110.974420745118,118.891911399792
"clsC",66.2647730804088,71.4318546152273,57.2418409860616,54.4492462688846,71.7954403570301,107.031371391948,149.001175684245,89.9660546751554,95.1038933479101,104.434933926572,77.4447503467648,84.4031802771328,60.9861404192057,81.3183480167484,84.2149700270545
"rplD",12935.0550184629,13753.8792080663,13922.1105930815,13783.71770819,13627.5545042261,13980.2237459061,13668.8494364511,13963.7228748807,13358.092416084,13668.8494364511,12830.0258790882,13101.7159911631,12162.786935881,13528.2799556312,13399.4734617025
"cynT",83.9316172052816,56.8644250398071,55.6777649610827,67.2741445625164,77.4475467812865,54.8375174798013,49.6943020945798,46.1177862446976,49.2509955463553,40.7263442979387,55.1660421537777,51.0741786742405,47.0627092764168,47.4740119641044,51.2505757193915
"rhsB",59.051054272269,79.0473103271954,49.1320796740961,50.8054198939638,52.4006329447489,49.9073710681028,57.358212469603,46.1414105822659,51.6326189018089,62.9046624712826,51.9418506865645,49.484682670586,52.3307256037632,48.2624713624039,65.6280369914865
"fetA",504.136016547135,440.897753254364,384.800984773998,399.903025556874,487.870818407561,257.777250576079,304.001690913093,230.397858329437,261.631908731258,232.888361817334,506.560512860243,346.869070402136,374.280396068371,312.392362268304,339.011954628237
"yahM",103.011755563299,206.832806262137,96.0340967363382,94.9077240882947,77.7100637965299,67.0260497265954,77.9918149232512,70.0397575681281,71.7287887620536,46.9385325125565,78.7616035482037,61.5675213894391,87.8849106616004,59.3298038086492,72.0056659470889
"garL",35.2434269088191,32.7796747833437,31.9527047441025,34.1978462925128,35.8529862973861,42.1282634985731,37.4104139129078,29.4988858516357,36.423396891033,30.1384032284449,38.1999773571976,28.7211309884157,33.1633709158508,33.5425744650461,34.3301423182887
"pabB",424.470982783808,438.852546329313,438.809481306474,413.870323542138,458.230067414351,1075.31220064941,806.993817154183,761.443917063771,738.207162365558,794.832806267338,706.066459321203,675.62400408756,507.943917346743,621.550909924028,599.037860854946
"wcaJ",62.3841436591783,56.3793211205993,61.7548856984847,66.8190939910674,56.7733410087429,55.3465234138361,42.8194103222012,45.4566333870516,51.9432870599673,50.4363808086687,74.0379142519336,71.3223062982966,80.2996431869336,57.5120901047575,48.8184768762679
"pqiC",324.668329873475,365.74086504393,312.782221683077,339.940489535324,384.39633588542,310.710068446753,704.545687777522,980.505430814257,1231.0055748274,1449.75495117004,383.557362417459,612.566291586141,922.657371637915,1161.09509495318,1294.67095200372
"ispB",2562.63623864625,3703.82338321432,2908.11113837722,2706.05147979569,2652.88970348245,2390.85241285391,2317.51943149841,1906.50588626566,2317.89938806286,1915.03391901018,2225.80794651536,1981.82241840552,1536.24223168129,1845.11058482763,1739.01657734113
"rnr",612.763898945682,718.421366726694,655.527002495602,637.026444393678,733.546584927704,933.852232591627,784.585855748337,759.816470322001,741.277250442078,759.596414832543,538.009870522017,574.610583796215,497.769714587324,543.632039851853,564.419708166823
"alsA",28.4705692109489,29.9247359281323,35.2553444280804,30.3507194036457,32.8488840114548,44.2305429202802,32.0991327450334,36.5322289301171,30.2999704583981,26.8822594423843,31.7369746792678,34.1703050465872,35.9085418478568,31.3879389251817,31.5037410100973
"ymdB",154.213730622663,159.850894720925,137.608943909879,135.011504673445,122.49735888623,170.169163915458,204.673406508183,172.881315742352,219.631343768746,199.555028510494,160.6661605653,152.666202604847,168.972698861629,160.978379355997,173.199131917555
"ynjD",52.0834804530088,46.6600910367405,46.8636092812349,50.8534503308381,35.7692936488123,59.3298038086492,53.2204857512964,38.045252756629,50.6744594754353,43.399145225013,64.2703105817086,59.1785148560423,62.3363865220105,43.4305056892139,48.3331134161169
"rttR",1614.76465689341,2871.97524786257,2021.83280009476,2037.3515824677,771.870863021116,1468.27798484209,2270.31274012873,2083.25478720854,2728.34428182496,1834.8676384178,1277.03545982237,1365.64076131924,1410.69133540489,1786.5661162094,1318.97404506614
"pheT",5689.45182043827,5495.47351362579,5626.28890366777,5644.29567581648,5597.38198371818,4701.37540810983,4035.81825028733,4156.75531006238,3488.36435447267,4203.89310463269,3947.61059664685,4208.44392769094,3667.65804541136,4090.14158710518,3974.69330989747
"aroG",1456.82240500986,1246.45834903947,1206.01360751835,1244.65893526699,1296.57529159977,1217.7940045072,1428.01462554033,1350.37819655613,1278.91113778574,993.768700773986,2474.45451888131,2234.63964847835,2043.06182964193,1940.24585857666,1846.60154053933
"glgP",181.022974738556,209.167911914851,175.296495253603,174.627975280338,204.625141342533,268.332257863096,248.05151492439,199.330959014039,179.680555890386,247.547198133025,185.388362194227,165.811841871716,166.172068177103,166.496271860999,174.69586181968
"nagA",732.483878059696,654.084775328844,727.510574103743,710.501742280603,760.824360115217,543.301262778577,495.234477794551,532.114595179226,523.103912023237,470.859100407275,759.371309508259,722.174119883835,703.261802711829,617.646857097333,634.646180665187
"galE",888.197346489031,822.388361884391,848.940685119376,774.947549473468,918.24746442842,1019.02556040222,898.600815553477,910.252447759248,875.05035962825,744.733562531954,979.675880830118,1091.66612897276,861.834242086791,893.380978825705,914.141482152148
"trxC",1219.66431675627,1589.36898315097,1312.31232405428,1227.88673349991,1496.70938896527,574.327760192483,1185.6795052642,798.475621651506,1016.86253662944,764.378414505986,1367.60687970689,1449.6064957974,1496.26500532407,1221.02733263137,1145.01811688472
"ydiM",8.74940243862692,7.39703837836347,8.51594649805208,8.50990955650532,8.72315895516956,8.8226111399681,8.38647820860753,8.22412691829821,8.19806988854387,8.39634498726683,9.23477323844097,6.62252688310447,7.52318748944131,8.13383777886861,10.8246679844654
"stfR",25.19604870474,34.3274909214659,40.5454081097732,27.3339396147439,34.0776251412431,45.0220037276477,44.789960196452,39.1810336964222,45.530412691082,43.7409086696512,33.1643903403115,38.5205633996052,36.889757239368,31.3698896477591,38.4584254630312
"phnF",23.2574547558688,20.8007882571425,25.4077391491871,25.883883341201,27.6290786667425,25.4644645252891,30.8989711698086,31.8515743670837,30.3722811296898,31.1903304391889,25.7007342398247,26.6080442338875,23.9121367731918,16.3028666040258,23.5420777071544
"yiaD",845.721695102381,1029.17683883189,866.077231360457,813.306155648436,961.855420461581,572.695213316956,858.581566711755,712.847646937356,717.594107779295,670.876629520469,680.107472551959,680.689778214952,609.299417546016,664.548015547724,642.090225239333
"rayT",65.0892120772035,51.3745992530472,52.9961154254351,61.6468353312295,60.1126977098238,53.763837168896,64.9617951814411,40.8932736734312,51.0912088819771,49.9304603496743,49.710089029494,51.8307395881856,48.5635052812501,49.5780148976927,48.3175113913106
"nagZ",745.232007643968,736.603490784174,771.22280908596,663.310475058791,659.697772787831,1346.56226852736,974.682397691183,934.577699237089,799.79840287818,816.299759480987,969.537374944982,806.506888226292,746.195615003751,714.595559097636,671.882161064502
"ruvB",691.027145192717,520.053026151252,537.913400286589,554.602076963573,540.178934290102,433.033813755243,384.486209167602,334.549763699719,298.19851046695,394.763777858962,613.995549864772,525.668018799305,578.896400144654,492.734747699971,489.555028482313
"yhcF",159.881496010452,190.482726915644,156.241715751654,153.421961057165,154.929129245799,100.442758684023,158.53161074006,127.485501561618,188.651249970262,145.280283822787,205.778572278258,188.229341754162,205.86441484357,194.425488853166,216.889728047501
"cycA",722.300519107825,782.076068701867,735.54495116943,768.834644120919,660.498306399254,887.228314279634,736.960811686945,716.457724640877,589.864547679038,676.822846049327,820.816402156407,710.684279657494,663.817651388901,706.810074877701,605.17167470141
"glpT",52.9770198486941,31.0227155927751,35.6309371989283,33.3774529496833,33.2491997090605,39.1216383732415,39.8950659761039,32.648849296548,24.3673602288066,33.7840513508836,32.6586842093519,26.7613587418234,35.4114114599177,32.5386891315719,28.3574255054605
"kduD",104.687304931694,129.130728486448,115.782490388416,109.09164900722,118.969822140488,115.452831927515,130.572161846718,91.3349583713772,102.154280545131,104.31694531321,107.101623787894,120.59283499065,114.564376081819,105.293439705091,118.953717265552
